#符号说明：-白=文/书*俗?待考	
#调值	[1]221 [3]53 [5]45 [7]2 [8]54
#ɿ	
m ［7］没{～有}木目穆{～桂英}□{相当于“们”:俺们;□niᴇ■～:你们;他～}［8］没{～啦:没有}摩{～挲;～捋}蚂{～蚱儿}□{～鸽儿:鸽子}□{～□kuɒ■:当地一种野生灌木}	
f ［7］佛{～爷爷}福幅袱{思想包～}腹=［8］佛{如来～}缚{～笤帚儿}伏{～天}復{～兴，～原}複{重～}服{～从}覆辐{～丝:自行车辐条}	
t ［7］得{趋向补语标记:雨下～来了，出～;起～荷上块钱儿}的{放～桌子上}着{看～嘞}［8］提{～溜:提}□{分音词的前字:～□lε■(“□tε■桌布、床单等向下拖”的分音)}	
tˣ ［7］托{～靠:托付:俺娃娃就全～给你了}特{～殊，～务}［8］□{～□la■板:旧时拖鞋}	
n ［7］脑{～头:上面}□{□mε■～子:婢女}	
l ［7］肋{～骨}勒落{～枕}录{～音}［8］蝼{～蛄}□{～□kɤɯ■:连枷}	
ts ［7］指{～头儿:指头;～甲}子{桌～}祉{拜神～:拜祖宗}蛰{惊～}执汁秩质则稙{～谷:早种的谷子}侧{～棱转睡:侧着睡}织职值{～日}植殖{繁～}窄{宽～，～憋}摘脊{～背}只{一～，～有}侄{～女子}这{～□kɒ■:这里}［8］直值{～钱儿}择{～豆角角:择豆角}□{～□ȵi■:怎么}	
tsʰ ［7］娶{～婆姨:娶妻}拆赤={～橙红绿}斥尺吃测{～字}□{不□ɕiəʔ■～:令人讨厌}［8］□{分音词的前字:～□la■(“擦”的分音):尤指(鞋底与地面)互相摩擦}	
s ［7］涩湿虱失室蚀识式{～～:碎豆子、碎玉米粒}适释赤{～脚}厮{～打:互相打闹}殖{骨～}什{～锦}［8］十拾实食射{一下课娃娃□məʔ■(相当于“们”)就～出去了}石	
z ［7］日入{禁忌词前缀:～怪，～能，～他妈}	
k ［7］圪{词缀:～洞，～节;～转;～扭:肘}嗝{～喽}谷{西～村，村名}□{～□liɒ■劳累:做唠一天，～□liɒ■得不行了}□{分音词前字:～□liɔu■(“翘”的分音);～□lε■(“杆”“秆”的分音)}［8］胳{～膊}	
kˣ ［7］刻{时～，～铅笔}克栲{～栳儿:一种打水工具;圆形指纹}可{副词:很，非常:～好嘞}□{□ku■～、～□liʌ̃ŋ■:虐待}［8］□{～□liɒ■(“腔”的分音后字)子:半大猪}	
ŋ ［7］□{～腥:喜欢吃肥肉}	
x ［7］郝黑赫吓核{～实}下{～里laᴇ■:里面}［8］蛤{～蟆:青蛙}□{～□mɒ■:弯腰，俯身}□{分音词的前字:～□lɒ■(“巷”的分音)}	
#iəʔ	
p ［7］毕必北{～头:北边}逼笔{毛～}壁{墙～}煏{焙干:～干，～馍馍}［8］鼻{～子}别{～住;～针针}北{～京}	
pˣ ［7］匹{一～布，一～马}僻辟劈{～子:女阴}	
m ［7］秘密蜜墨{～子:墨汁}默	
t ［7］得德的狄{～仁杰}滴{～酒不沾}［8］敌特{～意}狄{～村}笛	
tˣ ［7］踢剔提{～土旁}忒{～得:太:～得好，～得贵}	
l ［7］肋{～骨}立粒栗力历勒{～紧}	
tɕ ［7］急级及{～格，来得～}疾吉即鲫极积迹籍绩击激墼{土坯}集{～中}辑缉脊={～梁骨}绩□{跨越:～过去}［8］集{赶～}□{～上:赶上}	
tɕʰ ［7］祈{～祷}缉{～鞋口口，～书皮儿～干}七漆膝{～盖}戚□{～□tˣa■:(小孩)可爱}	
ȵ ［7］腻逆	
ɕ ［7］习袭吸悉塞息熄{～唠火了}媳惜昔{～阳县}夕锡析膝{读字音}蟋隰{～县}席{主～，酒～}［8］厮{～跟:一起}席{～子}□{不～□tsʰəʔ■:令人讨厌}	
Ø ［7］揖乙一逸{安～}益溢译疫□ {～□tɕi■□tɕi■:索性}［8］也{～是}	
#uəʔ	
t ［7］督{～促}［8］突{烟～:砖砌的烟囱}独读毒犊{牛～子:牛犊}涂{糊～}	
tˣ ［7］秃突{～然}□{圪～:团}	
l ［7］轳{辘～:缠井绳的把}碌{～碡儿:一种农具，用于平整土地}辘{车轱～子，线轱～子}禄六鹿{读字音}陆绿录{～音}□{小气}	
ts ［7］做竹筑祝妯［7］烛{蜡～，～台}触{接～}族	
tsʰ ［7］出畜促{～进，督～}处{坐～:可坐的地方}蹙{圪～:收缩，不平展}□{□tuəʔ■～:下降，后退}□{□ts■■～:牲畜}	
s ［7］术{白～}术{算～}述速叔淑嘱束擞{圪～:打冷颤}塑{～料}［8］勺熟赎属	
z ［7］入{～深:房间的进深}辱褥	
k ［7］锢{～露锅}骨郭国穀{五～}谷{山～}羖{～儿:山羊}□{～□laᴇ■:一种面食，下面放蔬菜，上面撒干面粉，蒸熟后搅拌均匀}□{分音词的前字:～□luʌ̃ŋ■(“滚”的分音)}［8］轱{车～辘子，线～辘子}核{杏～子}	
kˣ ［7］窟哭酷［7］□{分音词前字:～□lyᴇ■(“圈”的分音)}	
x ［7］糊{～涂}忽霍或{～者}惑{～疑:疑惑}□{～雷:雷}□{动词前缀:量小:～眨，～摇，～拍，～闪}［8］葫{～芦儿}喉{～咙:咽喉}藿{～香}囫{～囵}	
Ø ［7］焐{～红薯:加热红薯使熟}□{～□tˣuəʔ■子水:温吞水}杌{～子:方凳}物屋［7］兀{远指:～块，～底些:那么些}	
#yəʔ	
l ［7］捋{～袖子，～榆钱儿}律率	
tɕ ［7］脚镢掬{～上一～土}足［7］橘嚼局卒{～子}	
tɕʰ ［7］焌{用香～一～}黢{～黑}屈曲蛐{～蟮:蚯蚓}麴{酒～}鞠{～躬}［8］取{～灯儿:火柴}菊	
ɕ ［7］戌{戊～}削肃宿{住～}畜{～牧}蓄{储～}［8］俗续{继～}宿{～舍}	
Ø ［7］熨{～贴}域育狱欲药{中～，农～}峪{～口}钥{～匙}浴{沐～}	
