ID	声	韵	调	字	注释	声母序	韵母序	带注释的字	韵母
1986	k	a	7	胛		22	14	胛	#a
1987	k	a	7	甲		22	14	甲	#a
1988	k	a	7	荚		22	14	荚	#a
1989	k	a	7	挟		22	14	挟	#a
1990	kʰ	a	1	敲		23	14	敲	#a
1991	kʰ	a	1	坑		23	14	坑	#a
1992	kʰ	a	1	铅	〜球	23	14	铅{〜球}	#a
4696	kʰ	a	1	□	吝啬	23	14	□{吝啬}	#a
1994	kʰ	a	3	巧		23	14	巧	#a
1995	kʰ	a	5	给		23	14	给	#a
1996	kʰ	a	5	𧵊		23	14	𧵊	#a
1997	kʰ	a	7	卡		23	14	卡	#a
1998	kʰ	a	7	掐		23	14	掐	#a
4710	ŋ	a	1	□	人名	24	14	□{人名}	#a
2000	ŋ	a	2	咬		24	14	咬	#a
2001	ŋ	a	4	咬		24	14	咬	#a
2002	ŋ	a	6	硬		24	14	硬	#a
4711	ŋ	a	8	□	缺口	24	14	□{缺口}	#a
2004	ɡ	a	2	了	语助词，表完成	25	14	了{语助词，表完成}	#a
2005	ɡ	a	2	茄		25	14	茄	#a
2006	ɡ	a	2	何		25	14	何	#a
4697	ɡ	a	6	□	挤	25	14	□{挤}	#a
4698	ɡ	a	6	□	〜m³¹：什么	25	14	□{〜m³¹：什么}	#a
2008	ɡ	a	8	轧	～帐	25	14	轧{～帐}	#a
2009	ɡ	a	8	峡		25	14	峡	#a
2010	h	a	1	亨		26	14	亨	#a
2011	h	a	5	孝		26	14	孝	#a
2012	h	a	7	喝		26	14	喝	#a
2013	h	a	7	瞎		26	14	瞎	#a
2014	ɦ	a	2	衡		27	14	衡	#a
2015	ɦ	a	2	行	步〜	27	14	行{步〜}	#a
2016	ɦ	a	4	幸		27	14	幸	#a
2017	ɦ	a	4	杏		27	14	杏	#a
2018	ɦ	a	4	放		27	14	放	#a
2019	ɦ	a	4	效		27	14	效	#a
2020	ɦ	a	6	校	学〜	27	14	校{学〜}	#a
2021	ɦ	a	6	效		27	14	效	#a
2022	ɦ	a	8	匣		27	14	匣	#a
2023	ɦ	a	8	盒		27	14	盒	#a
2024	ɦ	a	8	狭		27	14	狭	#a
2025	〇	a	1	啊		43	14	啊	#a
2026	〇	a	1	阿		43	14	阿	#a
2027	〇	a	1	罂		43	14	罂	#a
2028	〇	a	3	也	白	43	14	也{白}	#a
2029	〇	a	3	拗	折	43	14	拗{折}	#a
2030	〇	a	7	鸭		43	14	鸭	#a
2031	〇	a	7	押		43	14	押	#a
2032	〇	a	7	压		43	14	压	#a
2033	tɕ	ia	1	姜		17	15	姜	#ia
2034	tɕ	ia	1	疆		17	15	疆	#ia
2035	tɕ	ia	1	僵		17	15	僵	#ia
2036	tɕ	ia	1	缰		17	15	缰	#ia
2037	tɕ	ia	1	争		17	15	争	#ia
2038	tɕ	ia	1	筝		17	15	筝	#ia
2039	tɕ	ia	1	峥		17	15	峥	#ia
2040	tɕ	ia	1	抓		17	15	抓	#ia
2042	tɕ	ia	1	姐	白	17	15	姐{白}	#ia
2043	tɕ	ia	1	砸		17	15	砸	#ia
4699	tɕ	ia	1	□	不够,差	17	15	□{不够,差}	#ia
2044	tɕ	ia	3	爪		17	15	爪	#ia
2045	tɕ	ia	3	找		17	15	找	#ia
2046	tɕ	ia	3	抓		17	15	抓	#ia
2047	tɕ	ia	3	笊		17	15	笊	#ia
2048	tɕ	ia	5	罩		17	15	罩	#ia
2049	tɕ	ia	5	笊		17	15	笊	#ia
2050	tɕ	ia	7	炸		17	15	炸	#ia
2051	tɕ	ia	7	脚		17	15	脚	#ia
2052	tɕ	ia	7	窄		17	15	窄	#ia
2053	tɕ	ia	7	眨		17	15	眨	#ia
2054	tɕ	ia	7	礼		17	15	礼	#ia
2055	tɕ	ia	7	扎		17	15	扎	#ia
2056	tɕ	ia	7	札		17	15	札	#ia
2057	tɕʰ	ia	1	差		18	15	差	#ia
2058	tɕʰ	ia	1	抄		18	15	抄	#ia
2059	tɕʰ	ia	1	钞		18	15	钞	#ia
2060	tɕʰ	ia	1	腔		18	15	腔	#ia
2061	tɕʰ	ia	1	撑		18	15	撑	#ia
2063	tɕʰ	ia	1	羌		18	15	羌	#ia
4700	tɕʰ	ia	1	□	闹	18	15	□{闹}	#ia
2064	tɕʰ	ia	3	吵		18	15	吵	#ia
2065	tɕʰ	ia	3	炒		18	15	炒	#ia
2066	tɕʰ	ia	3	剿		18	15	剿	#ia
2067	tɕʰ	ia	5	牚		18	15	牚	#ia
2068	tɕʰ	ia	7	插		18	15	插	#ia
2069	tɕʰ	ia	7	察		18	15	察	#ia
2070	tɕʰ	ia	7	擦		18	15	擦	#ia
2071	tɕʰ	ia	7	却		18	15	却	#ia
2072	tɕʰ	ia	7	怯		18	15	怯	#ia
2073	dʑ	ia	2	强	～大	19	15	强{～大}	#ia
4701	dʑ	ia	2	□	争抢	19	15	□{争抢}	#ia
2075	dʑ	ia	4	犟		19	15	犟	#ia
2076	dʑ	ia	4	强	勉～	19	15	强{勉～}	#ia
2078	dʑ	ia	6	䂻	塞	19	15	䂻{塞}	#ia
4702	dʑ	ia	6	□	争吵,固执己见	19	15	□{争吵,固执己见}	#ia
4703	dʑ	ia	8	□	推	19	15	□{推}	#ia
4704	ȵ	ia	1	□	奶奶	20	15	□{奶奶}	#ia
2081	ȵ	ia	2	鲶		20	15	鲶	#ia
2082	ȵ	ia	4	仰		20	15	仰	#ia
2083	ȵ	ia	4	鸟	文	20	15	鸟{文}	#ia
2084	ȵ	ia	6	让		20	15	让	#ia
2085	ȵ	ia	6	酿		20	15	酿	#ia
2086	ȵ	ia	6	哪	～个	20	15	哪{～个}	#ia
2087	ȵ	ia	8	业		20	15	业	#ia
2088	ȵ	ia	8	镊		20	15	镊	#ia
2089	ȵ	ia	8	蹑		20	15	蹑	#ia
2090	ȵ	ia	8	孽		20	15	孽	#ia
2091	ȵ	ia	8	虐		20	15	虐	#ia
2092	ȵ	ia	8	捏		20	15	捏	#ia
2094	ȵ	ia	8	疟		20	15	疟	#ia
4705	ȵ	ia	8	□	阿～：阿姨	20	15	□{阿～：阿姨}	#ia
2095	ɕ	ia	1	香		21	15	香	#ia
2096	ɕ	ia	1	乡		21	15	乡	#ia
2097	ɕ	ia	3	响		21	15	响	#ia
2098	ɕ	ia	3	晓		21	15	晓	#ia
2099	ɕ	ia	3	享		21	15	享	#ia
2100	ɕ	ia	3	饷		21	15	饷	#ia
2101	ɕ	ia	5	向		21	15	向	#ia
2102	ɕ	ia	5	卸		21	15	卸	#ia
2103	ɕ	ia	5	饷		21	15	饷	#ia
4706	ɕ	ia	7	□	〜人：乖，听话	21	15	□{〜人：乖，听话}	#ia
4369	ɦ	ia	2	杨		27	15	杨	#ia
4395	ɦ	ia	2	羊		27	15	羊	#ia
4499	ɦ	ia	2	洋		27	15	洋	#ia
4500	ɦ	ia	2	烊		27	15	烊	#ia
4501	ɦ	ia	2	阳		27	15	阳	#ia
4502	ɦ	ia	2	扬		27	15	扬	#ia
4503	ɦ	ia	2	疡		27	15	疡	#ia
4504	ɦ	ia	4	痒		27	15	痒	#ia
4370	ɦ	ia	6	样		27	15	样	#ia
4371	ɦ	ia	8	越		27	15	越	#ia
4505	ɦ	ia	8	羊		27	15	羊	#ia
4506	ɦ	ia	8	药		27	15	药	#ia
4507	ɦ	ia	8	跃		27	15	跃	#ia
4508	ɦ	ia	8	悦		27	15	悦	#ia
4509	ɦ	ia	8	阅		27	15	阅	#ia
4510	ɦ	ia	8	协		27	15	协	#ia
4511	ɦ	ia	8	洽		27	15	洽	#ia
4512	ɦ	ia	8	钥		27	15	钥	#ia
2105	〇	ia	1	央		43	15	央	#ia
2106	〇	ia	1	秧		43	15	秧	#ia
2107	〇	ia	1	殃		43	15	殃	#ia
4707	〇	ia	2	□	融化	43	15	□{融化}	#ia
2108	〇	ia	3	养		43	15	养	#ia
2109	〇	ia	3	也		43	15	也	#ia
4708	〇	ia	6	□	退	43	15	□{退}	#ia
4709	〇	ia	6	□	蓄头发	43	15	□{蓄头发}	#ia
2110	〇	ia	7	约		43	15	约	#ia
2111	d	ua	4	逗		9	16	逗	#ua
2112	k	ua	1	梗		22	16	梗	#ua
2113	k	ua	1	呱		22	16	呱	#ua
2114	k	ua	7	刮		22	16	刮	#ua
2115	k	ua	7	括		22	16	括	#ua
2116	k	ua	7	聒		22	16	聒	#ua
2117	kʰ	ua	1	夸		23	16	夸	#ua
2118	kʰ	ua	5	跨		23	16	跨	#ua
2119	kʰ	ua	7	阔		23	16	阔	#ua
2120	〇	ua	1	蛙		43	16	蛙	#ua
2121	〇	ua	1	洼		43	16	洼	#ua
2122	〇	ua	1	娃		43	16	娃	#ua
2123	〇	ua	7	挖		43	16	挖	#ua
2124	〇	ua	7	剜		43	16	剜	#ua
2125	tɕ	iɔ	1	庄		17	17	庄	#iɔ
2126	tɕ	iɔ	1	装		17	17	装	#iɔ
2127	tɕ	iɔ	1	供		17	17	供	#iɔ
2128	tɕ	iɔ	1	恭		17	17	恭	#iɔ
2129	tɕ	iɔ	1	脏	肮～	17	17	脏{肮～}	#iɔ
2130	tɕ	iɔ	1	龚		17	17	龚	#iɔ
2131	tɕ	iɔ	5	葬		17	17	葬	#iɔ
2132	tɕ	iɔ	5	壮	文	17	17	壮{文}	#iɔ
2133	tɕʰ	iɔ	1	仓		18	17	仓	#iɔ
2134	tɕʰ	iɔ	1	苍		18	17	苍	#iɔ
2135	tɕʰ	iɔ	1	疮		18	17	疮	#iɔ
2136	tɕʰ	iɔ	1	匡		18	17	匡	#iɔ
2137	tɕʰ	iɔ	1	筐		18	17	筐	#iɔ
2138	tɕʰ	iɔ	1	眶		18	17	眶	#iɔ
2139	tɕʰ	iɔ	1	框		18	17	框	#iɔ
2140	tɕʰ	iɔ	3	恐		18	17	恐	#iɔ
2141	tɕʰ	iɔ	5	创		18	17	创	#iɔ
2142	dʑ	iɔ	2	狂		19	17	狂	#iɔ
2143	dʑ	iɔ	2	逛		19	17	逛	#iɔ
2144	dʑ	iɔ	6	共		19	17	共	#iɔ
2145	dʑ	iɔ	6	逛		19	17	逛	#iɔ
2146	ȵ	iɔ	2	尧		20	17	尧	#iɔ
2147	ȵ	iɔ	2	浓	白	20	17	浓{白}	#iɔ
2148	ȵ	iɔ	6	尿	文	20	17	尿{文}	#iɔ
2149	ɕ	iɔ	1	凶		21	17	凶	#iɔ
2150	ɕ	iɔ	1	胸		21	17	胸	#iɔ
2151	ɕ	iɔ	1	匈		21	17	匈	#iɔ
2152	ɕ	iɔ	1	汹		21	17	汹	#iɔ
2153	ɕ	iɔ	5	况		21	17	况	#iɔ
4712	ɕ	iɔ	5	□	怂恿	21	17	□{怂恿}	#iɔ
4513	ɦ	iɔ	2	王		27	17	王	#iɔ
4514	ɦ	iɔ	6	用		27	17	用	#iɔ
2155	〇	iɔ	1	痈		43	17	痈	#iɔ
2156	〇	iɔ	3	甬		43	17	甬	#iɔ
2157	〇	iɔ	3	涌		43	17	涌	#iɔ
2158	〇	iɔ	3	勇		43	17	勇	#iɔ
2159	〇	iɔ	3	枉		43	17	枉	#iɔ
2160	〇	iɔ	3	往		43	17	往	#iɔ
4713	〇	iɔ	4	□	水沸；发脾气	43	17	□{水沸；发脾气}	#iɔ
2161	〇	iɔ	5	壅	粪便	43	17	壅{粪便}	#iɔ
2162	m	ɔ	1	猫		4	18	猫	#ɔ
2163	m	ɔ	2	忙		4	18	忙	#ɔ
2164	m	ɔ	2	茫		4	18	茫	#ɔ
2165	m	ɔ	2	虻		4	18	虻	#ɔ
2166	m	ɔ	2	盲		4	18	盲	#ɔ
2167	m	ɔ	2	芒	光〜	4	18	芒{光〜}	#ɔ
2168	m	ɔ	2	猫	大～，老虎	4	18	猫{大～，老虎}	#ɔ
2169	m	ɔ	2	茅		4	18	茅	#ɔ
2170	m	ɔ	2	矛		4	18	矛	#ɔ
2171	m	ɔ	2	锚		4	18	锚	#ɔ
2172	m	ɔ	6	望	白	4	18	望{白}	#ɔ
2173	f	ɔ	1	方		5	18	方	#ɔ
2174	f	ɔ	1	芳		5	18	芳	#ɔ
2175	f	ɔ	1	肪		5	18	肪	#ɔ
2176	f	ɔ	1	妨		5	18	妨	#ɔ
2177	f	ɔ	1	枋	寿〜：棺材	5	18	枋{寿〜：棺材}	#ɔ
2178	f	ɔ	1	坊		5	18	坊	#ɔ
2179	f	ɔ	3	纺		5	18	纺	#ɔ
2180	f	ɔ	3	访		5	18	访	#ɔ
2181	f	ɔ	3	仿		5	18	仿	#ɔ
2182	f	ɔ	3	彷		5	18	彷	#ɔ
2183	f	ɔ	5	放		5	18	放	#ɔ
2184	v	ɔ	2	房		6	18	房	#ɔ
2185	v	ɔ	2	亡		6	18	亡	#ɔ
2186	v	ɔ	2	防		6	18	防	#ɔ
2187	v	ɔ	6	妄		6	18	妄	#ɔ
2188	v	ɔ	6	望	文	6	18	望{文}	#ɔ
2189	v	ɔ	6	忘	文	6	18	忘{文}	#ɔ
2190	t	ɔ	1	铛		7	18	铛	#ɔ
2191	t	ɔ	1	当	担〜	7	18	当{担〜}	#ɔ
2192	t	ɔ	1	裆		7	18	裆	#ɔ
2193	t	ɔ	3	挡		7	18	挡	#ɔ
2194	t	ɔ	3	党		7	18	党	#ɔ
2195	t	ɔ	5	档		7	18	档	#ɔ
2196	t	ɔ	5	当	典〜	7	18	当{典〜}	#ɔ
2197	tʰ	ɔ	1	汤		8	18	汤	#ɔ
2198	tʰ	ɔ	3	倘		8	18	倘	#ɔ
2199	tʰ	ɔ	3	躺		8	18	躺	#ɔ
2200	tʰ	ɔ	3	傥		8	18	傥	#ɔ
2201	tʰ	ɔ	5	烫		8	18	烫	#ɔ
2202	tʰ	ɔ	5	趟		8	18	趟	#ɔ
2203	d	ɔ	2	唐		9	18	唐	#ɔ
2204	d	ɔ	2	塘		9	18	塘	#ɔ
2205	d	ɔ	2	堂		9	18	堂	#ɔ
2206	d	ɔ	2	棠		9	18	棠	#ɔ
2207	d	ɔ	2	螳		9	18	螳	#ɔ
2208	d	ɔ	2	垛		9	18	垛	#ɔ
2209	d	ɔ	2	糖	词组	9	18	糖{词组}	#ɔ
2210	d	ɔ	2	螗		9	18	螗	#ɔ
2211	d	ɔ	2	溏		9	18	溏	#ɔ
2212	d	ɔ	4	荡	再次清洗	9	18	荡{再次清洗}	#ɔ
2213	d	ɔ	4	宕		9	18	宕	#ɔ
2214	d	ɔ	6	荡		9	18	荡	#ɔ
2215	d	ɔ	6	宕		9	18	宕	#ɔ
2216	d	ɔ	6	瞠		9	18	瞠	#ɔ
2217	d	ɔ	6	趤		9	18	趤	#ɔ
2218	d	ɔ	8	糖	单字	9	18	糖{单字}	#ɔ
2219	n	ɔ	2	挠		10	18	挠	#ɔ
2220	n	ɔ	2	囊		10	18	囊	#ɔ
2221	n	ɔ	4	哪	～儿	10	18	哪{～儿}	#ɔ
2222	l	ɔ	2	廊		11	18	廊	#ɔ
2223	l	ɔ	2	郎		11	18	郎	#ɔ
2224	l	ɔ	2	狼		11	18	狼	#ɔ
2225	l	ɔ	2	㫰	晾晒	11	18	㫰{晾晒}	#ɔ
2226	l	ɔ	2	蜋		11	18	蜋	#ɔ
2227	l	ɔ	2	榔		11	18	榔	#ɔ
2228	l	ɔ	2	锒		11	18	锒	#ɔ
2229	l	ɔ	2	稂		11	18	稂	#ɔ
2230	l	ɔ	4	朗		11	18	朗	#ɔ
2231	l	ɔ	6	浪		11	18	浪	#ɔ
2232	s	ɔ	1	桑		15	18	桑	#ɔ
2233	s	ɔ	1	丧	出〜	15	18	丧{出〜}	#ɔ
2234	s	ɔ	1	筲		15	18	筲	#ɔ
2235	s	ɔ	1	梢		15	18	梢	#ɔ
2236	s	ɔ	1	磉		15	18	磉	#ɔ
2237	s	ɔ	3	爽		15	18	爽	#ɔ
2238	s	ɔ	3	嗓		15	18	嗓	#ɔ
2239	s	ɔ	3	磉		15	18	磉	#ɔ
2240	s	ɔ	3	搡		15	18	搡	#ɔ
2241	s	ɔ	5	丧	〜失	15	18	丧{〜失}	#ɔ
2242	s	ɔ	5	啸		15	18	啸	#ɔ
2243	s	ɔ	5	哨		15	18	哨	#ɔ
2244	s	ɔ	5	嗓		15	18	嗓	#ɔ
2245	s	ɔ	7	稍		15	18	稍	#ɔ
2246	z	ɔ	2	藏	隐～	16	18	藏{隐～}	#ɔ
2247	z	ɔ	6	巢		16	18	巢	#ɔ
2248	z	ɔ	6	脏	内～	16	18	脏{内～}	#ɔ
2249	z	ɔ	6	藏	西～	16	18	藏{西～}	#ɔ
2250	k	ɔ	1	光		22	18	光	#ɔ
2251	k	ɔ	1	江		22	18	江	#ɔ
2252	k	ɔ	1	缸		22	18	缸	#ɔ
2253	k	ɔ	1	冈		22	18	冈	#ɔ
2254	k	ɔ	1	岗		22	18	岗	#ɔ
2255	k	ɔ	1	刚		22	18	刚	#ɔ
2256	k	ɔ	1	纲		22	18	纲	#ɔ
2257	k	ɔ	1	钢		22	18	钢	#ɔ
2258	k	ɔ	1	罡		22	18	罡	#ɔ
2259	k	ɔ	3	广		22	18	广	#ɔ
2260	k	ɔ	3	讲		22	18	讲	#ɔ
2261	k	ɔ	3	港		22	18	港	#ɔ
2262	k	ɔ	5	杠		22	18	杠	#ɔ
2263	k	ɔ	5	扛		22	18	扛	#ɔ
2264	k	ɔ	5	降		22	18	降	#ɔ
2265	kʰ	ɔ	1	康		23	18	康	#ɔ
2266	kʰ	ɔ	1	糠		23	18	糠	#ɔ
2267	kʰ	ɔ	1	慷		23	18	慷	#ɔ
2268	kʰ	ɔ	3	慷		23	18	慷	#ɔ
2269	kʰ	ɔ	5	抗		23	18	抗	#ɔ
2270	kʰ	ɔ	5	炕		23	18	炕	#ɔ
2271	kʰ	ɔ	5	矿		23	18	矿	#ɔ
2272	kʰ	ɔ	5	扩		23	18	扩	#ɔ
2273	kʰ	ɔ	5	囥	放	23	18	囥{放}	#ɔ
2274	kʰ	ɔ	5	旷	文	23	18	旷{文}	#ɔ
2275	kʰ	ɔ	5	坑		23	18	坑	#ɔ
2276	ɡ	ɔ	2	旷	白	25	18	旷{白}	#ɔ
4714	ɡ	ɔ	4	□	下流	25	18	□{下流}	#ɔ
4715	ɡ	ɔ	4	□	缝隙	25	18	□{缝隙}	#ɔ
4716	ɡ	ɔ	6	□	架起	25	18	□{架起}	#ɔ
2279	h	ɔ	1	荒		26	18	荒	#ɔ
2280	h	ɔ	1	慌		26	18	慌	#ɔ
2281	h	ɔ	3	晃		26	18	晃	#ɔ
2282	h	ɔ	3	谎		26	18	谎	#ɔ
2283	h	ɔ	5	酵		26	18	酵	#ɔ
2284	ɦ	ɔ	2	黄		27	18	黄	#ɔ
2285	ɦ	ɔ	2	航		27	18	航	#ɔ
2286	ɦ	ɔ	2	杭		27	18	杭	#ɔ
2287	ɦ	ɔ	2	簧		27	18	簧	#ɔ
2288	ɦ	ɔ	2	皇		27	18	皇	#ɔ
2289	ɦ	ɔ	2	行	银～	27	18	行{银～}	#ɔ
2291	ɦ	ɔ	2	蝗		27	18	蝗	#ɔ
4717	ɦ	ɔ	2	□	起哄	27	18	□{起哄}	#ɔ
2292	ɦ	ɔ	4	项		27	18	项	#ɔ
2293	ɦ	ɔ	4	肴		27	18	肴	#ɔ
2294	ɦ	ɔ	4	淆		27	18	淆	#ɔ
2295	ɦ	ɔ	6	旺		27	18	旺	#ɔ
2296	ɦ	ɔ	6	巷		27	18	巷	#ɔ
4718	ɦ	ɔ	6	□	竹竿	27	18	□{竹竿}	#ɔ
2298	〇	ɔ	1	汪		43	18	汪	#ɔ
2299	〇	ɔ	1	肮		43	18	肮	#ɔ
2301	〇	ɔ	1	凹		43	18	凹	#ɔ
2302	〇	ɔ	1	坳		43	18	坳	#ɔ
4719	〇	ɔ	1	□	不和	43	18	□{不和}	#ɔ
4720	〇	ɔ	3	□	鸡蛋流黄；道路泥泞	43	18	□{鸡蛋流黄；道路泥泞}	#ɔ
4721	〇	ɔ	5	□	应答词,我知道了	43	18	□{应答词,我知道了}	#ɔ
2305	p	ɯʌ	1	巴		1	19	巴	#ɯʌ
2306	p	ɯʌ	1	疤		1	19	疤	#ɯʌ
2307	p	ɯʌ	1	芭		1	19	芭	#ɯʌ
2308	p	ɯʌ	3	把		1	19	把	#ɯʌ
2309	p	ɯʌ	5	坝		1	19	坝	#ɯʌ
2310	p	ɯʌ	5	霸		1	19	霸	#ɯʌ
2311	p	ɯʌ	7	八		1	19	八	#ɯʌ
2312	pʰ	ɯʌ	5	怕		2	19	怕	#ɯʌ
2313	b	ɯʌ	2	爬		3	19	爬	#ɯʌ
2314	b	ɯʌ	2	杷		3	19	杷	#ɯʌ
2315	b	ɯʌ	2	琶		3	19	琶	#ɯʌ
2316	b	ɯʌ	2	罢		3	19	罢	#ɯʌ
2318	b	ɯʌ	6	耙		3	19	耙	#ɯʌ
4722	b	ɯʌ	6	□	暴牙	3	19	□{暴牙}	#ɯʌ
2319	b	ɯʌ	8	拔		3	19	拔	#ɯʌ
4723	b	ɯʌ	8	□	抓(人)	3	19	□{抓(人)}	#ɯʌ
2321	m	ɯʌ	1	蟆		4	19	蟆	#ɯʌ
2322	m	ɯʌ	1	妈		4	19	妈	#ɯʌ
2323	m	ɯʌ	2	麻		4	19	麻	#ɯʌ
2325	m	ɯʌ	2	痳		4	19	痳	#ɯʌ
2326	m	ɯʌ	2	擵		4	19	擵	#ɯʌ
4724	m	ɯʌ	2	□	一把抓	4	19	□{一把抓}	#ɯʌ
2327	m	ɯʌ	4	马		4	19	马	#ɯʌ
2328	m	ɯʌ	4	码		4	19	码	#ɯʌ
4725	m	ɯʌ	7	□	对年纪比自己母亲大的女性的称呼	4	19	□{对年纪比自己母亲大的女性的称呼}	#ɯʌ
2330	m	ɯʌ	8	袜		4	19	袜	#ɯʌ
2331	f	ɯʌ	1	花		5	19	花	#ɯʌ
2332	f	ɯʌ	5	化		5	19	化	#ɯʌ
2333	v	ɯʌ	2	华		6	19	华	#ɯʌ
2334	v	ɯʌ	2	划	〜船	6	19	划{〜船}	#ɯʌ
2335	v	ɯʌ	2	铧		6	19	铧	#ɯʌ
2336	v	ɯʌ	2	榫		6	19	榫	#ɯʌ
2337	v	ɯʌ	6	画		6	19	画	#ɯʌ
2338	v	ɯʌ	6	话		6	19	话	#ɯʌ
2339	t	iɯʌ	1	刁		7	20	刁	#iɯʌ
2340	t	iɯʌ	1	貂		7	20	貂	#iɯʌ
2341	t	iɯʌ	1	噬		7	20	噬	#iɯʌ
2343	t	iɯʌ	1	雕		7	20	雕	#iɯʌ
4726	t	iɯʌ	1	□	捉弄	7	20	□{捉弄}	#iɯʌ
2344	t	iɯʌ	3	鸟	白	7	20	鸟{白}	#iɯʌ
2345	t	iɯʌ	5	吊		7	20	吊	#iɯʌ
2346	t	iɯʌ	5	钓		7	20	钓	#iɯʌ
2347	tʰ	iɯʌ	1	挑	〜担	8	20	挑{〜担}	#iɯʌ
2348	tʰ	iɯʌ	3	挑	～选	8	20	挑{～选}	#iɯʌ
2349	tʰ	iɯʌ	5	跳		8	20	跳	#iɯʌ
2350	tʰ	iɯʌ	5	粜		8	20	粜	#iɯʌ
2351	tʰ	iɯʌ	7	帖		8	20	帖	#iɯʌ
2352	tʰ	iɯʌ	7	贴		8	20	贴	#iɯʌ
2353	d	iɯʌ	2	条		9	20	条	#iɯʌ
2354	d	iɯʌ	2	调	～戏	9	20	调{～戏}	#iɯʌ
2355	d	iɯʌ	2	趒		9	20	趒	#iɯʌ
2356	d	iɯʌ	6	炖		9	20	炖	#iɯʌ
2357	d	iɯʌ	6	调	声～	9	20	调{声～}	#iɯʌ
2358	d	iɯʌ	6	掉	文	9	20	掉{文}	#iɯʌ
2359	d	iɯʌ	8	叠		9	20	叠	#iɯʌ
2360	d	iɯʌ	8	碟		9	20	碟	#iɯʌ
2361	d	iɯʌ	8	蝶		9	20	蝶	#iɯʌ
2362	d	iɯʌ	8	谍		9	20	谍	#iɯʌ
2363	d	iɯʌ	8	牒		9	20	牒	#iɯʌ
2364	d	iɯʌ	8	迭		9	20	迭	#iɯʌ
2365	l	iɯʌ	2	燎		11	20	燎	#iɯʌ
2366	l	iɯʌ	2	撩		11	20	撩	#iɯʌ
2367	l	iɯʌ	2	聊		11	20	聊	#iɯʌ
2368	l	iɯʌ	2	辽		11	20	辽	#iɯʌ
2369	l	iɯʌ	2	凉		11	20	凉	#iɯʌ
2370	l	iɯʌ	2	良		11	20	良	#iɯʌ
2371	l	iɯʌ	2	粮		11	20	粮	#iɯʌ
2372	l	iɯʌ	2	量		11	20	量	#iɯʌ
2373	l	iɯʌ	2	梁		11	20	梁	#iɯʌ
2374	l	iɯʌ	2	粱		11	20	粱	#iɯʌ
2375	l	iɯʌ	2	寥		11	20	寥	#iɯʌ
2376	l	iɯʌ	2	疗		11	20	疗	#iɯʌ
2377	l	iɯʌ	2	僚		11	20	僚	#iɯʌ
2378	l	iɯʌ	2	瞭		11	20	瞭	#iɯʌ
2379	l	iɯʌ	2	缭		11	20	缭	#iɯʌ
2380	l	iɯʌ	3	了		11	20	了	#iɯʌ
2381	l	iɯʌ	4	辆		11	20	辆	#iɯʌ
2382	l	iɯʌ	4	两	斤～	11	20	两{斤～}	#iɯʌ
2383	l	iɯʌ	6	料		11	20	料	#iɯʌ
2384	l	iɯʌ	6	亮		11	20	亮	#iɯʌ
2385	l	iɯʌ	6	谅		11	20	谅	#iɯʌ
2386	l	iɯʌ	6	廖		11	20	廖	#iɯʌ
2387	l	iɯʌ	6	量		11	20	量	#iɯʌ
2388	l	iɯʌ	8	略		11	20	略	#iɯʌ
2389	l	iɯʌ	8	猎		11	20	猎	#iɯʌ
2390	l	iɯʌ	8	掠		11	20	掠	#iɯʌ
4727	l	iɯʌ	8	□	数～：必称赞	11	20	□{数～：必称赞}	#iɯʌ
2392	s	iɯʌ	1	萧		15	20	萧	#iɯʌ
2393	s	iɯʌ	1	箫		15	20	箫	#iɯʌ
2394	s	iɯʌ	1	箱		15	20	箱	#iɯʌ
2395	s	iɯʌ	1	厢		15	20	厢	#iɯʌ
2396	s	iɯʌ	1	湘		15	20	湘	#iɯʌ
2397	s	iɯʌ	1	襄		15	20	襄	#iɯʌ
2398	s	iɯʌ	1	镶		15	20	镶	#iɯʌ
2399	s	iɯʌ	1	商		15	20	商	#iɯʌ
2400	s	iɯʌ	1	伤		15	20	伤	#iɯʌ
2401	s	iɯʌ	1	相	互～	15	20	相{互～}	#iɯʌ
2402	s	iɯʌ	3	想		15	20	想	#iɯʌ
2403	s	iɯʌ	3	鲞		15	20	鲞	#iɯʌ
2404	s	iɯʌ	3	赏		15	20	赏	#iɯʌ
2405	s	iɯʌ	5	相	照～	15	20	相{照～}	#iɯʌ
2406	s	iɯʌ	7	闪		15	20	闪	#iɯʌ
2407	s	iɯʌ	7	削		15	20	削	#iɯʌ
2408	s	iɯʌ	7	屑		15	20	屑	#iɯʌ
2409	s	iɯʌ	7	摄		15	20	摄	#iɯʌ
2410	z	iɯʌ	2	墉		16	20	墉	#iɯʌ
2411	z	iɯʌ	2	墙		16	20	墙	#iɯʌ
2412	z	iɯʌ	2	详		16	20	详	#iɯʌ
2413	z	iɯʌ	2	尝		16	20	尝	#iɯʌ
2414	z	iɯʌ	2	常		16	20	常	#iɯʌ
2415	z	iɯʌ	2	偿		16	20	偿	#iɯʌ
2416	z	iɯʌ	2	裳		16	20	裳	#iɯʌ
2417	z	iɯʌ	2	瓤		16	20	瓤	#iɯʌ
2418	z	iɯʌ	2	祥		16	20	祥	#iɯʌ
2419	z	iɯʌ	4	象		16	20	象	#iɯʌ
2420	z	iɯʌ	4	橡		16	20	橡	#iɯʌ
2421	z	iɯʌ	4	像		16	20	像	#iɯʌ
