字表		1陰平24 2陽平213 3上聲55 5陰去52  6陽去31 7陰入32 8陽入24	聲母	韻母	聲調
tɕʰiɵ1	丘		tɕʰ	iɵ	1
tɕʰiɵ1	邱		tɕʰ	iɵ	1
tɕʰiɵ1	蚯		tɕʰ	iɵ	1
tɕʰiɵ1	秋		tɕʰ	iɵ	1
tɕʰiɵ1	萩		tɕʰ	iɵ	1
tɕʰiɵ1	鳅		tɕʰ	iɵ	1
tɕʰiɵ3	揪		tɕʰ	iɵ	3
dʑiɵ2	求		dʑ	iɵ	2
dʑiɵ2	球		dʑ	iɵ	2
dʑiɵ2	逑		dʑ	iɵ	2
dʑiɵ2	裘		dʑ	iɵ	2
dʑiɵ2	仇	姓	dʑ	iɵ	2
dʑiɵ2	虬		dʑ	iɵ	2
dʑiɵ2	酋		dʑ	iɵ	2
dʑiɵ2	遒		dʑ	iɵ	2
dʑiɵ6	旧		dʑ	iɵ	6
dʑiɵ6	舅		dʑ	iɵ	6
dʑiɵ6	臼		dʑ	iɵ	6
ȵiɵ2	牛	文读	ȵ	iɵ	2
ȵiɵ2	揉		ȵ	iɵ	2
ȵiɵ3	纽		ȵ	iɵ	3
ȵiɵ3	妞		ȵ	iɵ	3
ȵiɵ3	扭		ȵ	iɵ	3
ȵiɵ3	纽		ȵ	iɵ	3
ȵiɵ6	□	~头~脚	ȵ	iɵ	6
ɕiɵ1	休		ɕ	iɵ	1
ɕiɵ1	修		ɕ	iɵ	1
ɕiɵ3	朽		ɕ	iɵ	3
ɕiɵ5	溴		ɕ	iɵ	5
ʑiɵ2	□	~毛：去毛	ʑ	iɵ	2
ʑiɵ2	囚		ʑ	iɵ	2
ʑiɵ2	泅		ʑ	iɵ	2
ʑiɵ6	就		ʑ	iɵ	6
ʑiɵ6	蹴		ʑ	iɵ	6
iɵ1	优			iɵ	1
iɵ1	忧			iɵ	1
iɵ1	幽			iɵ	1
iɵ1	悠			iɵ	1
iɵ2	尤			iɵ	2
iɵ2	犹			iɵ	2
iɵ2	游			iɵ	2
iɵ2	由			iɵ	2
iɵ2	油			iɵ	2
iɵ2	邮			iɵ	2
iɵ2	柚			iɵ	2
iɵ2	铀			iɵ	2
iɵ2	猷			iɵ	2
iɵ3	有			iɵ	3
iɵ3	友			iɵ	3
iɵ3	酉			iɵ	3
iɵ5	幼			iɵ	5
iɵ5	囿			iɵ	5
iɵ5	诱			iɵ	5
iɵ6	又			iɵ	6
iɵ6	莠			iɵ	6
iɵ6	右			iɵ	6
iɵ6	佑			iɵ	6
iɵ6	釉			iɵ	6
ɚ2	儿			ɚ	2
ɚ3	耳			ɚ	3
ɚ3	饵			ɚ	3
ɚ3	而			ɚ	3
ɚ3	迩			ɚ	3
ɚ3	尔			ɚ	3
ɚ6	二			ɚ	6
ɚ6	贰			ɚ	6
pã1	班		p	ã	1
pã1	斑		p	ã	1
pã1	癍		p	ã	1
pã1	颁		p	ã	1
pã1	蓖		p	ã	1
pã1	扳		p	ã	1
pã1	钣		p	ã	1
pã1	般	又读	p	ã	1
pã1	瘢		p	ã	1
pã3	板		p	ã	3
pã3	版		p	ã	3
pã3	钣		p	ã	3
pã3	坂		p	ã	3
pã3	瓣		p	ã	3
pã5	扮		p	ã	5
pʰã1	绊		pʰ	ã	1
pʰã5	攀		pʰ	ã	5
pʰã5	盼		pʰ	ã	5
pʰã5	襻	鞋~子	pʰ	ã	5
bã2	爿		b	ã	2
bã2	爬	又读	b	ã	2
bã2	□	~	b	ã	2
bã6	办		b	ã	6
bã6	□	锣声：咚咚~	b	ã	6
mã1	蛮	很~好	m	ã	1
mã2	蛮	不讲理：缠~	m	ã	2
mã6	曼		m	ã	6
mã6	慢		m	ã	6
mã6	蔓		m	ã	6
mã6	漫		m	ã	6
fã1	番		f	ã	1
fã1	翻		f	ã	1
fã1	帆		f	ã	1
fã3	反		f	ã	3
fã3	返		f	ã	3
fã5	贩		f	ã	5
fã5	乏	又读	f	ã	5
fã5	泛		f	ã	5
vã2	凡		v	ã	2
vã2	矾		v	ã	2
vã2	樊		v	ã	2
vã2	烦		v	ã	2
vã2	藩		v	ã	2
vã6	饭		v	ã	6
vã6	犯		v	ã	6
vã6	范		v	ã	6
tã1	丹		t	ã	1
tã1	单	~数	t	ã	1
tã1	耽		t	ã	1
tã1	担	~心	t	ã	1
tã3	胆		t	ã	3
tã3	疸		t	ã	3
tã3	掸	又读	t	ã	3
tã5	旦		t	ã	5
tã5	担	重~	t	ã	5
tã5	诞		t	ã	5
tʰã1	滩		tʰ	ã	1
tʰã1	摊		tʰ	ã	1
tʰã1	瘫		tʰ	ã	1
tʰã3	袒		tʰ	ã	3
tʰã3	毯		tʰ	ã	3
tʰã3	坦		tʰ	ã	3
tʰã5	叹		tʰ	ã	5
tʰã5	炭		tʰ	ã	5
tʰã5	坍		tʰ	ã	5
dã2	谈		d	ã	2
dã2	痰		d	ã	2
dã2	弹	~簧	d	ã	2
dã2	坛		d	ã	2
dã2	檀		d	ã	2
dã2	谭		d	ã	2
dã6	淡		d	ã	6
dã6	蛋		d	ã	6
dã6	氮		d	ã	6
dã6	但		d	ã	6
dã6	弹	子~	d	ã	6
nã2	难	困~	n	ã	2
nã3	罱	~泥	n	ã	3
nã6	难	灾~	n	ã	6
lã2	兰		l	ã	2
lã2	拦		l	ã	2
lã2	栏		l	ã	2
lã2	蓝		l	ã	2
lã3	懒		l	ã	3
lã3	览		l	ã	3
lã3	缆		l	ã	3
lã3	揽		l	ã	3
lã6	烂		l	ã	6
lã6	滥		l	ã	6
tsã1	盏		ts	ã	1
tsã1	㔍	用刀剁：~肉	ts	ã	1
tsã3	斩		ts	ã	3
tsã3	崭		ts	ã	3
tsã5	赞		ts	ã	5
tsã5	站		ts	ã	5
tsã5	蘸		ts	ã	5
tsʰã1	参		tsʰ	ã	1
tsʰã1	掺		tsʰ	ã	1
tsʰã1	搀		tsʰ	ã	1
tsʰã3	产		tsʰ	ã	3
tsʰã3	铲		tsʰ	ã	3
tsʰã3	惨	又读	tsʰ	ã	3
tsʰã5	灿		tsʰ	ã	5
tsʰã5	孱		tsʰ	ã	5
tsʰã5	粲		tsʰ	ã	5
tsʰã5	璨		tsʰ	ã	5
dzã2	惭		dz	ã	2
dzã2	残		dz	ã	2
dzã2	赚		dz	ã	2
dzã6	暂		dz	ã	6
dzã6	栈		dz	ã	6
dzã6	绽		dz	ã	6
dzã6	嶃	陡	dz	ã	6
sã1	山		s	ã	1
sã1	赸	追赶	s	ã	1
sã1	删		s	ã	1
sã1	三		s	ã	1
sã1	杉		s	ã	1
sã1	衫		s	ã	1
sã1	闩		s	ã	1
sã3	伞		s	ã	3
sã3	散		s	ã	3
sã3	馓		s	ã	3
sã5	散	又读	s	ã	5
zã2	馋		z	ã	2
zã2	尝		z	ã	2
kã1	监		k	ã	1
kã1	尴		k	ã	1
kã1	间	房~	k	ã	1
kã3	拣		k	ã	3
kã3	碱		k	ã	3
kã5	间	隔：~几天	k	ã	5
kã5	干	又读	k	ã	5
kʰã1	铅		kʰ	ã	1
kʰã1	鹐	啄	kʰ	ã	1
kʰã3	槛		kʰ	ã	3
kʰã3	舰		kʰ	ã	3
kʰã5	嵌		kʰ	ã	5
gã2	钳	~手	g	ã	2
gã2	□	~子：小棺	g	ã	2
gã6	□	插，挤：~	g	ã	6
ŋã1	淹		ŋ	ã	1
ŋã2	颜		ŋ	ã	2
ŋã2	癌		ŋ	ã	2
ŋã2	岩		ŋ	ã	2
ŋã2	□	~~：正好	ŋ	ã	2
ŋã3	眼		ŋ	ã	3
ŋã5	晏	迟：他来~了	ŋ	ã	5
ŋã6	雁		ŋ	ã	6
xã1	□	慢：行动拖沓	x	ã	1
xã3	给	白读	x	ã	3
xã3	喊		x	ã	3
ɣã2	咸		ɣ	ã	2
ɣã2	闲	白读	ɣ	ã	2
ɣã2	啣		ɣ	ã	2
ɣã6	陷	白读	ɣ	ã	6
ɣã6	限	白读	ɣ	ã	6
ɣã6	苋		ɣ	ã	6
kuã1	关		k	uã	1
kuã1	鳏		k	uã	1
kuã3	管	又读	k	uã	3
kuã5	惯		k	uã	5
kʰuã1	□	插进夹住：夹针~住头发	kʰ	uã	1
guã2	环		g	uã	2
guã6	掼		g	uã	6
xuã1	豩		x	uã	1
xuã5	□	幌，左右或前后摆动	x	uã	5
ɣuã2	还	文读，~债	ɣ	uã	2
ɣuã6	幻		ɣ	uã	6
ɣuã6	患		ɣ	uã	6
ɣuã6	宦		ɣ	uã	6
uã1	弯			uã	1
uã1	湾			uã	1
uã2	玩			uã	2
uã2	还	白读		uã	2
uã2	顽			uã	2
uã3	挽			uã	3
uã3	晚			uã	3
uã5	绾	绕		uã	5
uã7	万			uã	7
pʊ̃1	搬		p	ʊ̃	1
pʊ̃5	半		p	ʊ̃	5
pʰʊ̃1	潘		pʰ	ʊ̃	1
pʰʊ̃1	拼	又读	pʰ	ʊ̃	1
pʰʊ̃5	判		pʰ	ʊ̃	5
pʰʊ̃5	叛		pʰ	ʊ̃	5
bʊ̃2	盘		b	ʊ̃	2
bʊ̃2	般		b	ʊ̃	2
bʊ̃2	磐		b	ʊ̃	2
bʊ̃2	蟠		b	ʊ̃	2
bʊ̃6	伴		b	ʊ̃	6
bʊ̃6	拌		b	ʊ̃	6
mʊ̃2	鳗		m	ʊ̃	2
mʊ̃2	馒		m	ʊ̃	2
mʊ̃2	瞒		m	ʊ̃	2
mʊ̃3	满		m	ʊ̃	3
mʊ̃6	幕		m	ʊ̃	6
tʊ̃1	端		t	ʊ̃	1
tʊ̃3	短		t	ʊ̃	3
tʊ̃3	箪		t	ʊ̃	3
tʊ̃5	锻		t	ʊ̃	5
tʊ̃5	簖		t	ʊ̃	5
tʊ̃5	断	~定	t	ʊ̃	5
tʰʊ̃1	贪		tʰ	ʊ̃	1
tʰʊ̃5	探		tʰ	ʊ̃	5
dʊ̃2	团		d	ʊ̃	2
dʊ̃2	潭		d	ʊ̃	2
dʊ̃6	断	折~	d	ʊ̃	6
nʊ̃2	男		n	ʊ̃	2
nʊ̃2	南		n	ʊ̃	2
nʊ̃2	楠		n	ʊ̃	2
nʊ̃3	暖		n	ʊ̃	3
lʊ̃2	娈		l	ʊ̃	2
lʊ̃2	峦		l	ʊ̃	2
lʊ̃2	恋	又读	l	ʊ̃	2
lʊ̃2	孪		l	ʊ̃	2
lʊ̃2	栾		l	ʊ̃	2
lʊ̃2	□	收集，拼拢：把草~~堆	l	ʊ̃	2
lʊ̃3	卵	睾丸	l	ʊ̃	3
lʊ̃6	乱		l	ʊ̃	6
kʊ̃1	干	晒~	k	ʊ̃	1
kʊ̃1	甘		k	ʊ̃	1
kʊ̃1	官		k	ʊ̃	1
kʊ̃1	观		k	ʊ̃	1
kʊ̃3	敢		k	ʊ̃	3
kʊ̃3	赶		k	ʊ̃	3
kʊ̃3	擀		k	ʊ̃	3
kʊ̃3	秆		k	ʊ̃	3
kʊ̃3	竿		k	ʊ̃	3
kʊ̃3	感		k	ʊ̃	3
kʊ̃3	管		k	ʊ̃	3
kʊ̃5	干	~部	k	ʊ̃	5
kʰʊ̃1	宽		kʰ	ʊ̃	1
kʰʊ̃1	堪		kʰ	ʊ̃	1
kʰʊ̃1	龛		kʰ	ʊ̃	1
kʰʊ̃1	看	~守	kʰ	ʊ̃	1
kʰʊ̃3	刊		kʰ	ʊ̃	3
kʰʊ̃3	坎		kʰ	ʊ̃	3
kʰʊ̃3	侃		kʰ	ʊ̃	3
kʰʊ̃3	款		kʰ	ʊ̃	3
kʰʊ̃3	□	盖	kʰ	ʊ̃	3
kʰʊ̃5	看		kʰ	ʊ̃	5
gʊ̃2	□	身体向前倾	g	ʊ̃	2
xʊ̃1	欢		x	ʊ̃	1
xʊ̃1	獾		x	ʊ̃	1
xʊ̃5	汉		x	ʊ̃	5
xʊ̃5	奂		x	ʊ̃	5
xʊ̃5	唤		x	ʊ̃	5
xʊ̃5	焕		x	ʊ̃	5
xʊ̃5	痪		x	ʊ̃	5
xʊ̃5	翰		x	ʊ̃	5
ɣʊ̃2	韩		ɣ	ʊ̃	2
ɣʊ̃2	寒		ɣ	ʊ̃	2
ɣʊ̃2	含		ɣ	ʊ̃	2
ɣʊ̃2	函		ɣ	ʊ̃	2
ɣʊ̃2	涵		ɣ	ʊ̃	2
ɣʊ̃6	旱		ɣ	ʊ̃	6
ɣʊ̃6	焊		ɣ	ʊ̃	6
ɣʊ̃6	捍		ɣ	ʊ̃	6
ɣʊ̃6	汗		ɣ	ʊ̃	6
ɣʊ̃6	憾		ɣ	ʊ̃	6
ʊ̃1	安			ʊ̃	1
ʊ̃1	氨			ʊ̃	1
ʊ̃1	按			ʊ̃	1
ʊ̃1	鞍			ʊ̃	1
ʊ̃1	庵			ʊ̃	1
ʊ̃2	完			ʊ̃	2
ʊ̃2	丸			ʊ̃	2
ʊ̃3	宛			ʊ̃	3
ʊ̃3	碗			ʊ̃	3
ʊ̃3	惋			ʊ̃	3
ʊ̃3	腕			ʊ̃	3
ʊ̃3	缓			ʊ̃	3
ʊ̃3	媛			ʊ̃	3
ʊ̃3	皖			ʊ̃	3
ʊ̃5	暗			ʊ̃	5
ʊ̃5	案			ʊ̃	5
ʊ̃6	换			ʊ̃	6
ʊ̃6	岸			ʊ̃	6
tɕyʊ̃1	专		tɕ	yʊ̃	1
tɕyʊ̃1	砖		tɕ	yʊ̃	1
tɕyʊ̃1	娟		tɕ	yʊ̃	1
tɕyʊ̃1	捐		tɕ	yʊ̃	1
tɕyʊ̃1	绢		tɕ	yʊ̃	1
tɕyʊ̃1	鹃		tɕ	yʊ̃	1
tɕyʊ̃1	钻		tɕ	yʊ̃	1
tɕyʊ̃1	眷		tɕ	yʊ̃	1
tɕyʊ̃3	卷		tɕ	yʊ̃	3
tɕyʊ̃5	转		tɕ	yʊ̃	5
tɕyʊ̃5	撰		tɕ	yʊ̃	5
tɕyʊ̃5	钻	~头	tɕ	yʊ̃	5
tɕʰyʊ̃1	穿		tɕʰ	yʊ̃	1
tɕʰyʊ̃1	川		tɕʰ	yʊ̃	1
tɕʰyʊ̃1	圈		tɕʰ	yʊ̃	1
tɕʰyʊ̃1	汆	~鲜鱼汤	tɕʰ	yʊ̃	1
tɕʰyʊ̃1	蹿	拉肚子的隐语	tɕʰ	yʊ̃	1
tɕʰyʊ̃3	喘		tɕʰ	yʊ̃	3
tɕʰyʊ̃3	窜		tɕʰ	yʊ̃	3
tɕʰyʊ̃3	惨		tɕʰ	yʊ̃	3
tɕʰyʊ̃5	串		tɕʰ	yʊ̃	5
tɕʰyʊ̃5	窜	又读	tɕʰ	yʊ̃	5
tɕʰyʊ̃5	劝		tɕʰ	yʊ̃	5
dʑyʊ̃2	传		dʑ	yʊ̃	2
dʑyʊ̃2	拳		dʑ	yʊ̃	2
dʑyʊ̃2	权		dʑ	yʊ̃	2
dʑyʊ̃2	椽		dʑ	yʊ̃	2
dʑyʊ̃6	篆		dʑ	yʊ̃	6
dʑyʊ̃6	倦		dʑ	yʊ̃	6
dʑyʊ̃6	传	~记	dʑ	yʊ̃	6
dʑyʊ̃6	圈	猪~	dʑ	yʊ̃	6
ɕyʊ̃1	宣		ɕ	yʊ̃	1
ɕyʊ̃1	酸		ɕ	yʊ̃	1
ɕyʊ̃3	选		ɕ	yʊ̃	3
ɕyʊ̃3	软	又读	ɕ	yʊ̃	3
ɕyʊ̃5	算		ɕ	yʊ̃	5
ɕyʊ̃5	祘		ɕ	yʊ̃	5
ɕyʊ̃5	蒜		ɕ	yʊ̃	5
ɕyʊ̃5	楦		ɕ	yʊ̃	5
ʑyʊ̃2	泉		ʑ	yʊ̃	2
ʑyʊ̃2	船		ʑ	yʊ̃	2
ʑyʊ̃2	悬		ʑ	yʊ̃	2
ʑyʊ̃2	玄		ʑ	yʊ̃	2
ʑyʊ̃2	弦		ʑ	yʊ̃	2
ʑyʊ̃2	全		ʑ	yʊ̃	2
ʑyʊ̃2	荃		ʑ	yʊ̃	2
yʊ̃1	冤			yʊ̃	1
yʊ̃1	渊			yʊ̃	1
yʊ̃1	怨			yʊ̃	1
yʊ̃2	元			yʊ̃	2
yʊ̃2	园			yʊ̃	2
yʊ̃2	沅			yʊ̃	2
yʊ̃2	员			yʊ̃	2
yʊ̃2	圆			yʊ̃	2
yʊ̃2	袁			yʊ̃	2
yʊ̃2	辕			yʊ̃	2
yʊ̃2	猿			yʊ̃	2
yʊ̃2	原			yʊ̃	2
yʊ̃2	源			yʊ̃	2
yʊ̃2	缘			yʊ̃	2
yʊ̃3	远			yʊ̃	3
yʊ̃3	援			yʊ̃	3
yʊ̃3	软			yʊ̃	3
yʊ̃5	怨	又读		yʊ̃	5
yʊ̃6	浣			yʊ̃	6
yʊ̃6	愿			yʊ̃	6
yʊ̃6	苑			yʊ̃	6
pɪ̃1	边		p	ɪ̃	1
pɪ̃1	鳊		p	ɪ̃	1
pɪ̃1	蝙		p	ɪ̃	1
pɪ̃3	扁		p	ɪ̃	3
pɪ̃3	匾		p	ɪ̃	3
pɪ̃3	贬		p	ɪ̃	3
pɪ̃5	变		p	ɪ̃	5
pʰɪ̃1	编		pʰ	ɪ̃	1
pʰɪ̃1	篇		pʰ	ɪ̃	1
pʰɪ̃5	骗		pʰ	ɪ̃	5
pʰɪ̃5	片		pʰ	ɪ̃	5
bɪ̃2	便	~宜	b	ɪ̃	2
bɪ̃6	便	方~	b	ɪ̃	6
bɪ̃6	辩		b	ɪ̃	6
bɪ̃6	辨		b	ɪ̃	6
bɪ̃6	辫		b	ɪ̃	6
bɪ̃6	卞		b	ɪ̃	6
bɪ̃6	汴		b	ɪ̃	6
mɪ̃2	棉		m	ɪ̃	2
mɪ̃2	绵		m	ɪ̃	2
mɪ̃2	眠		m	ɪ̃	2
mɪ̃3	免		m	ɪ̃	3
mɪ̃3	勉		m	ɪ̃	3
mɪ̃3	娩		m	ɪ̃	3
mɪ̃3	冕		m	ɪ̃	3
mɪ̃6	面		m	ɪ̃	6
mɪ̃6	缅		m	ɪ̃	6
mɪ̃6	腼		m	ɪ̃	6
tɪ̃1	颠		t	ɪ̃	1
tɪ̃1	巅		t	ɪ̃	1
tɪ̃1	癫		t	ɪ̃	1
tɪ̃3	点		t	ɪ̃	3
tɪ̃3	典		t	ɪ̃	3
tɪ̃3	碘		t	ɪ̃	3
tɪ̃3	㥏		t	ɪ̃	3
tɪ̃5	店		t	ɪ̃	5
tɪ̃5	踮		t	ɪ̃	5
tɪ̃5	惦		t	ɪ̃	5
tɪ̃5	惦		t	ɪ̃	5
tʰɪ̃1	天		tʰ	ɪ̃	1
tʰɪ̃1	添		tʰ	ɪ̃	1
tʰɪ̃3	舔		tʰ	ɪ̃	3
tʰɪ̃5	掭		tʰ	ɪ̃	5
tʰɪ̃5	□	~骨头	tʰ	ɪ̃	5
dɪ̃2	田		d	ɪ̃	2
dɪ̃2	佃		d	ɪ̃	2
dɪ̃2	钿		d	ɪ̃	2
dɪ̃2	恬		d	ɪ̃	2
dɪ̃2	甜		d	ɪ̃	2
dɪ̃2	填		d	ɪ̃	2
dɪ̃6	电		d	ɪ̃	6
dɪ̃6	佃		d	ɪ̃	6
dɪ̃6	垫		d	ɪ̃	6
dɪ̃6	殿		d	ɪ̃	6
dɪ̃6	淀		d	ɪ̃	6
dɪ̃6	腚		d	ɪ̃	6
lɪ̃2	连		l	ɪ̃	2
lɪ̃2	莲		l	ɪ̃	2
lɪ̃2	鲢		l	ɪ̃	2
lɪ̃2	联		l	ɪ̃	2
lɪ̃2	廉		l	ɪ̃	2
lɪ̃2	帘		l	ɪ̃	2
lɪ̃3	脸		l	ɪ̃	3
lɪ̃3	睑		l	ɪ̃	3
lɪ̃3	殓		l	ɪ̃	3
lɪ̃6	縺		l	ɪ̃	6
lɪ̃6	链		l	ɪ̃	6
lɪ̃6	縺		l	ɪ̃	6
lɪ̃6	炼		l	ɪ̃	6
lɪ̃6	恋		l	ɪ̃	6
tɕɪ̃1	尖		tɕ	ɪ̃	1
tɕɪ̃1	煎		tɕ	ɪ̃	1
tɕɪ̃1	坚		tɕ	ɪ̃	1
tɕɪ̃1	兼		tɕ	ɪ̃	1
tɕɪ̃1	搛	~菜	tɕ	ɪ̃	1
tɕɪ̃1	奸		tɕ	ɪ̃	1
tɕɪ̃1	间	又读	tɕ	ɪ̃	1
tɕɪ̃1	艰		tɕ	ɪ̃	1
tɕɪ̃3	展		tɕ	ɪ̃	3
tɕɪ̃3	剪		tɕ	ɪ̃	3
tɕɪ̃3	检		tɕ	ɪ̃	3
tɕɪ̃3	茧		tɕ	ɪ̃	3
tɕɪ̃3	简		tɕ	ɪ̃	3
tɕɪ̃3	謇		tɕ	ɪ̃	3
tɕɪ̃5	箭		tɕ	ɪ̃	5
tɕɪ̃5	占		tɕ	ɪ̃	5
tɕɪ̃5	沾		tɕ	ɪ̃	5
tɕɪ̃5	建		tɕ	ɪ̃	5
tɕɪ̃5	战		tɕ	ɪ̃	5
tɕɪ̃5	荐		tɕ	ɪ̃	5
tɕɪ̃5	牮	~屋	tɕ	ɪ̃	5
tɕɪ̃5	见		tɕ	ɪ̃	5
tɕʰɪ̃1	千		tɕʰ	ɪ̃	1
tɕʰɪ̃1	纤		tɕʰ	ɪ̃	1
tɕʰɪ̃1	迁		tɕʰ	ɪ̃	1
tɕʰɪ̃1	钎		tɕʰ	ɪ̃	1
tɕʰɪ̃1	签		tɕʰ	ɪ̃	1
tɕʰɪ̃1	椠	~皮	tɕʰ	ɪ̃	1
tɕʰɪ̃1	牵		tɕʰ	ɪ̃	1
tɕʰɪ̃1	谦		tɕʰ	ɪ̃	1
tɕʰɪ̃1	骞		tɕʰ	ɪ̃	1
tɕʰɪ̃3	浅		tɕʰ	ɪ̃	3
tɕʰɪ̃5	欠		tɕʰ	ɪ̃	5
tɕʰɪ̃5	芡		tɕʰ	ɪ̃	5
tɕʰɪ̃5	歉		tɕʰ	ɪ̃	5
tɕʰɪ̃5	纤	背~	tɕʰ	ɪ̃	5
tɕʰɪ̃5	遣		tɕʰ	ɪ̃	5
tɕʰɪ̃5	茜		tɕʰ	ɪ̃	5
tɕʰɪ̃5	倩		tɕʰ	ɪ̃	5
tɕʰɪ̃5	堑		tɕʰ	ɪ̃	5
dʑɪ̃2	钳	又读	dʑ	ɪ̃	2
dʑɪ̃2	缠		dʑ	ɪ̃	2
dʑɪ̃2	黔		dʑ	ɪ̃	2
dʑɪ̃2	虔		dʑ	ɪ̃	2
dʑɪ̃2	乾		dʑ	ɪ̃	2
dʑɪ̃2	潜		dʑ	ɪ̃	2
dʑɪ̃2	婵		dʑ	ɪ̃	2
dʑɪ̃2	蝉		dʑ	ɪ̃	2
dʑɪ̃6	健		dʑ	ɪ̃	6
dʑɪ̃6	件		dʑ	ɪ̃	6
dʑɪ̃6	俭		dʑ	ɪ̃	6
ȵɪ̃1	拈		ȵ	ɪ̃	1
ȵɪ̃2	年		ȵ	ɪ̃	2
ȵɪ̃2	严		ȵ	ɪ̃	2
ȵɪ̃2	阎		ȵ	ɪ̃	2
ȵɪ̃2	粘		ȵ	ɪ̃	2
ȵɪ̃2	研		ȵ	ɪ̃	2
ȵɪ̃3	你		ȵ	ɪ̃	3
ȵɪ̃3	辇		ȵ	ɪ̃	3
ȵɪ̃3	辗		ȵ	ɪ̃	3
ȵɪ̃3	碾		ȵ	ɪ̃	3
ȵɪ̃3	捻		ȵ	ɪ̃	3
ȵɪ̃3	染		ȵ	ɪ̃	3
ȵɪ̃3	研	又读	ȵ	ɪ̃	3
ȵɪ̃3	拟		ȵ	ɪ̃	3
ȵɪ̃6	念		ȵ	ɪ̃	6
ȵɪ̃6	埝		ȵ	ɪ̃	6
ȵɪ̃6	验		ȵ	ɪ̃	6
ȵɪ̃6	砚		ȵ	ɪ̃	6
ɕɪ̃1	先		ɕ	ɪ̃	1
ɕɪ̃1	籼		ɕ	ɪ̃	1
ɕɪ̃1	仙		ɕ	ɪ̃	1
ɕɪ̃1	鲜		ɕ	ɪ̃	1
ɕɪ̃3	显		ɕ	ɪ̃	3
ɕɪ̃3	险		ɕ	ɪ̃	3
ɕɪ̃3	蚬		ɕ	ɪ̃	3
ɕɪ̃5	线		ɕ	ɪ̃	5
ɕɪ̃5	宪		ɕ	ɪ̃	5
ɕɪ̃5	羡		ɕ	ɪ̃	5
ɕɪ̃5	献		ɕ	ɪ̃	5
ɕɪ̃5	腺		ɕ	ɪ̃	5
ɕɪ̃5	扇		ɕ	ɪ̃	5
ʑɪ̃2	前		ʑ	ɪ̃	2
ʑɪ̃2	钱		ʑ	ɪ̃	2
ʑɪ̃2	嫌		ʑ	ɪ̃	2
ʑɪ̃2	闲		ʑ	ɪ̃	2
ʑɪ̃2	娴		ʑ	ɪ̃	2
ʑɪ̃2	弦	又读	ʑ	ɪ̃	2
ʑɪ̃2	舷		ʑ	ɪ̃	2
ʑɪ̃2	贤		ʑ	ɪ̃	2
ʑɪ̃6	现		ʑ	ɪ̃	6
ʑɪ̃6	单	姓	ʑ	ɪ̃	6
ʑɪ̃6	陷		ʑ	ɪ̃	6
ʑɪ̃6	县		ʑ	ɪ̃	6
ʑɪ̃6	馅		ʑ	ɪ̃	6
ɪ̃1	烟			ɪ̃	1
ɪ̃1	胭			ɪ̃	1
ɪ̃1	焉			ɪ̃	1
ɪ̃2	言			ɪ̃	2
ɪ̃2	簷			ɪ̃	2
ɪ̃2	妍			ɪ̃	2
ɪ̃2	盐			ɪ̃	2
ɪ̃2	延			ɪ̃	2
ɪ̃2	蜒			ɪ̃	2
ɪ̃2	炎			ɪ̃	2
ɪ̃2	沿			ɪ̃	2
ɪ̃2	衍			ɪ̃	2
ɪ̃2	俨			ɪ̃	2
ɪ̃3	演			ɪ̃	3
ɪ̃3	魇	发~：说梦话，梦中哭笑、呼叫		ɪ̃	3
ɪ̃5	厌			ɪ̃	5
ɪ̃5	燕			ɪ̃	5
ɪ̃5	咽			ɪ̃	5
ɪ̃5	焰			ɪ̃	5
ɪ̃5	宴			ɪ̃	5
ɪ̃5	偃			ɪ̃	5
ɪ̃5	晏	又读		ɪ̃	5
ɪ̃5	唁			ɪ̃	5
ɪ̃5	谚			ɪ̃	5
ɪ̃6	腌			ɪ̃	6
liẽ2	凉		l	iẽ	2
liẽ2	良		l	iẽ	2
liẽ2	粮		l	iẽ	2
liẽ2	梁		l	iẽ	2
liẽ2	粱		l	iẽ	2
liẽ2	量		l	iẽ	2
liẽ3	两		l	iẽ	3
liẽ3	俩		l	iẽ	3
liẽ6	亮		l	iẽ	6
liẽ6	量	重~	l	iẽ	6
liẽ6	谅		l	iẽ	6
liẽ6	晾		l	iẽ	6
tɕiẽ1	姜		tɕ	iẽ	1
tɕiẽ1	江		tɕ	iẽ	1
tɕiẽ1	将		tɕ	iẽ	1
tɕiẽ1	浆		tɕ	iẽ	1
tɕiẽ1	僵		tɕ	iẽ	1
tɕiẽ1	缰		tɕ	iẽ	1
tɕiẽ1	疆		tɕ	iẽ	1
tɕiẽ3	讲		tɕ	iẽ	3
tɕiẽ3	奖		tɕ	iẽ	3
tɕiẽ3	浆		tɕ	iẽ	3
tɕiẽ3	蒋		tɕ	iẽ	3
tɕiẽ5	将	上~	tɕ	iẽ	5
tɕiẽ5	酱		tɕ	iẽ	5
tɕiẽ5	涤		tɕ	iẽ	5
tɕiẽ5	降		tɕ	iẽ	5
tɕiẽ5	弶		tɕ	iẽ	5
tɕʰiẽ1	呛		tɕʰ	iẽ	1
tɕʰiẽ1	枪		tɕʰ	iẽ	1
tɕʰiẽ1	腔		tɕʰ	iẽ	1
tɕʰiẽ1	羌	又读	tɕʰ	iẽ	1
tɕʰiẽ1	锵		tɕʰ	iẽ	1
tɕʰiẽ3	强	勉~	tɕʰ	iẽ	3
