繁體	简体	音標	註釋	聲	韻	調							
鸚	鹦	ŋə̟n˧˥		ŋ	ə̟n	˧˥							
櫻	樱	ŋə̟n˧˥		ŋ	ə̟n	˧˥							
櫻	樱	j̟in˧˥	文讀，如：～花	j̟	in	˧˥							
兵	兵	pin˧˥		p	in	˧˥							
丙	丙	pin˦˨		p	in	˦˨							
秉	秉	pin˦˨		p	in	˦˨							
炳	炳	pin˦˨		p	in	˦˨							
昺	昺	pin˦˨		p	in	˦˨							
昞	昞	pin˦˨		p	in	˦˨							
柄	柄	pin˦˨		p	in	˦˨							
平	平	pʰin˧˩		pʰ	in	˧˩							
評	评	pʰin˧˩		pʰ	in	˧˩							
病	病	pin˩˩˨		p	in	˩˩˨							
明	明	mᵇə̟n˧˩	白讀，如：～天，～朝，～年	mᵇ	ə̟n	˧˩							
明	明	mᵇin˧˩		mᵇ	in	˧˩							
鳴	鸣	mᵇin˧˩		mᵇ	in	˧˩							
盟	盟	mᵇo̞ŋ˧˩		mᵇ	o̞ŋ	˧˩							
皿	皿	mᵇin˦˨		mᵇ	in	˦˨							
命	命	mᵇin˩˩˨		mᵇ	in	˩˩˨							
京	京	t͡ɕin˧˥		t͡ɕ	in	˧˥							
荊	荆	t͡ɕin˧˥		t͡ɕ	in	˧˥							
驚	惊	t͡ɕin˧˥		t͡ɕ	in	˧˥							
境	境	t͡ɕin˦˨		t͡ɕ	in	˦˨							
景	景	t͡ɕin˦˨		t͡ɕ	in	˦˨							
警	警	t͡ɕin˦˨		t͡ɕ	in	˦˨							
敬	敬	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
竟	竟	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
鏡	镜	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
卿	卿	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
慶	庆	t͡ɕin˩˩˨	重慶	t͡ɕ	in	˩˩˨							
慶	庆	t͡ɕʰin˩˩˨		t͡ɕʰ	in	˩˩˨							
擎	擎	t͡ɕʰin˧˩		t͡ɕʰ	in	˧˩							
鯨	鲸	t͡ɕin˧˥		t͡ɕ	in	˧˥							
競	竞	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
迎	迎	j̟in˧˩		j̟	in	˧˩							
英	英	j̟in˧˥		j̟	in	˧˥							
影	影	j̟in˦˨		j̟	in	˦˨							
映	映	j̟in˩˩˨		j̟	in	˩˩˨							
餅	饼	pin˦˨		p	in	˦˨							
並	并	pin˦˨	白讀，如：～做一坨(進行趸售)	p	in	˦˨							
並	并	pin˩˩˨		p	in	˩˩˨							
聘	聘	pʰin˩˩˨		pʰ	in	˩˩˨							
名	名	mᵇin˧˩		mᵇ	in	˧˩							
領	领	nin˦˨		n	in	˦˨							
嶺	岭	nin˦˨		n	in	˦˨							
拎	拎	nin˧˥		n	in	˧˥							
令	令	nin˩˩˨		n	in	˩˩˨							
伶	伶	nin˧˩		n	in	˧˩							
精	精	t͡ɕin˧˥		t͡ɕ	in	˧˥							
旍	旍	t͡ɕin˧˥		t͡ɕ	in	˧˥							
鶄	䴖	t͡ɕin˧˥		t͡ɕ	in	˧˥							
聙	聙	t͡ɕin˧˥		t͡ɕ	in	˧˥							
晶	晶	t͡ɕin˧˥		t͡ɕ	in	˧˥							
旍	旍	t͡ɕin˧˥		t͡ɕ	in	˧˥							
旌	旌	t͡ɕin˧˥		t͡ɕ	in	˧˥							
睛	睛	t͡ɕin˧˥		t͡ɕ	in	˧˥							
井	井	t͡ɕin˦˨		t͡ɕ	in	˦˨							
郬	郬	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
菁	菁	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
箐	箐	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
聙	聙	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
鼱	鼱	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
清	清	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
請	请	t͡ɕʰin˦˨		t͡ɕʰ	in	˦˨							
凊	凊	t͡ɕʰin˩˩˨		t͡ɕʰ	in	˩˩˨							
情	情	t͡ɕʰin˧˩		t͡ɕʰ	in	˧˩							
晴	晴	t͡ɕʰin˧˩		t͡ɕʰ	in	˧˩							
靖	靖	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
𩇕	𩇕	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
婧	婧	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
阱	阱	t͡ɕin˦˨		t͡ɕ	in	˦˨							
靜	静	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
靚	靓	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
靚	靓	ni̯ɑŋ˩˩˨		n	i̯ɑŋ	˩˩˨							
淨	净	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
省	省	ɕin˦˨		ɕ	in	˦˨							
性	性	ɕin˩˩˨		ɕ	in	˩˩˨							
姓	姓	ɕin˩˩˨		ɕ	in	˩˩˨							
貞	贞	t͡s̻ə̟n˧˥		t͡s̻	ə̟n	˧˥							
蟶	蛏	t͡s̻ə̟n˧˥		t͡s̻	ə̟n	˧˥							
偵	侦	t͡s̻ə̟n˧˥		t͡s̻	ə̟n	˧˥							
呈	呈	t͡s̻ʰə̟n˧˩		t͡s̻ʰ	ə̟n	˧˩							
程	程	t͡s̻ʰə̟n˧˩		t͡s̻ʰ	ə̟n	˧˩							
鄭	郑	t͡s̻ə̟n˩˩˨		t͡s̻	ə̟n	˩˩˨							
正	正	t͡s̻ə̟n˧˥		t͡s̻	ə̟n	˧˥							
征	征	t͡s̻ə̟n˧˥		t͡s̻	ə̟n	˧˥							
整	整	t͡s̻ə̟n˦˨		t͡s̻	ə̟n	˦˨							
政	政	t͡s̻ə̟n˩˩˨		t͡s̻	ə̟n	˩˩˨							
正	正	t͡s̻ə̟n˩˩˨		t͡s̻	ə̟n	˩˩˨							
聲	声	s̻ə̟n˧˥		s̻	ə̟n	˧˥							
聖	圣	s̻ə̟n˩˩˨		s̻	ə̟n	˩˩˨							
城	城	t͡s̻ʰə̟n˧˩		t͡s̻	ə̟n	˧˩							
成	成	t͡s̻ʰə̟n˧˩		t͡s̻	ə̟n	˧˩							
誠	诚	t͡s̻ʰə̟n˧˩		t͡s̻	ə̟n	˧˩							
盛	盛	t͡s̻ʰə̟n˧˩		t͡s̻	ə̟n	˧˩							
盛	盛	s̻ə̟n˩˩˨		s̻	ə̟n	˩˩˨							
頸	颈	t͡ɕin˦˨		t͡ɕ	in	˦˨							
勁	劲	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
輕	轻	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
嬰	婴	j̟in˧˥		j̟	in	˧˥							
纓	缨	j̟in˧˥		j̟	in	˧˥							
盈	盈	j̟in˧˩		j̟	in	˧˩							
嬴	嬴	j̟in˧˩		j̟	in	˧˩							
楹	楹	j̟in˧˩		j̟	in	˧˩							
贏	赢	j̟in˧˩		j̟	in	˧˩							
姘	姘	pʰin˧˥		pʰ	in	˧˥							
拼	拼	pʰin˧˥		pʰ	in	˧˥							
瓶	瓶	pʰin˧˩		pʰ	in	˧˩							
屏	屏	pʰin˧˩		pʰ	in	˧˩							
銘	铭	mᵇin˧˩		mᵇ	in	˧˩							
冥	冥	mᵇin˧˩		mᵇ	in	˧˩							
丁	丁	tin˧˥		t	in	˧˥							
釘	钉	tin˧˥		t	in	˧˥							
盯	盯	tin˧˥		t	in	˧˥							
盯	盯	tin˧˩	白讀	t	in	˧˩							
頂	顶	tin˦˨		t	in	˦˨							
鼎	鼎	tin˦˨		t	in	˦˨							
釘	钉	tin˩˩˨		t	in	˩˩˨							
訂	订	tin˩˩˨		t	in	˩˩˨							
汀	汀	tʰin˧˥		tʰ	in	˧˥							
廳	厅	tʰin˧˥		tʰ	in	˧˥							
聽	听	tʰin˩˩˨		tʰ	in	˩˩˨							
廷	廷	tʰin˧˩		tʰ	in	˧˩							
停	停	tʰin˧˩		tʰ	in	˧˩							
亭	亭	tʰin˧˩		tʰ	in	˧˩							
庭	庭	tʰin˧˩		tʰ	in	˧˩							
蜓	蜓	tʰin˧˩		tʰ	in	˧˩							
挺	挺	tʰin˦˨		tʰ	in	˦˨							
艇	艇	tʰin˦˨		tʰ	in	˦˨							
錠	锭	tin˩˩˨		t	in	˩˩˨							
定	定	tin˩˩˨		t	in	˩˩˨							
獰	狞	nin˧˩		n	in	˧˩							
寧	宁	nin˧˩		n	in	˧˩							
寕	宁	nin˧˩		n	in	˧˩							
甯	宁	nin˧˩		n	in	˧˩							
寗	宁	nin˧˩		n	in	˧˩							
寗	宁	n̠ᶽin˩˩˨		n̠ᶽ	in	˩˩˨							
寕	宁	n̠ᶽin˩˩˨		n̠ᶽ	in	˩˩˨							
甯	宁	n̠ᶽin˩˩˨		n̠ᶽ	in	˩˩˨							
佞	佞	n̠ᶽin˩˩˨		n̠ᶽ	in	˩˩˨							
靈	灵	nin˧˩		n	in	˧˩							
零	零	nin˧˩		n	in	˧˩							
鈴	铃	nin˧˩		n	in	˧˩							
鈴	铃	nin˧˩		n	in	˧˩							
伶	伶	nin˧˩		n	in	˧˩							
另	另	nin˩˩˨		n	in	˩˩˨							
青	青	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
靘	靘	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
鯖	鲭	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
蜻	蜻	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
靘	靘	t͡ɕʰin˩˩˨		t͡ɕʰ	in	˩˩˨							
星	星	ɕin˧˥		ɕ	in	˧˥							
腥	腥	ɕin˧˥		ɕ	in	˧˥							
擤	擤	ɕin˦˨	動詞，表示揩鼻涕	ɕ	in	˦˨							
醒	醒	ɕin˦˨		ɕ	in	˦˨							
經	经	t͡ɕin˧˥		t͡ɕ	in	˧˥							
徑	径	t͡ɕin˩˩˨		t͡ɕ	in	˩˩˨							
磬	磬	t͡ɕʰin˩˩˨		t͡ɕʰ	in	˩˩˨							
馨	馨	ɕin˧˥		ɕ	in	˧˥							
刑	刑	ɕin˧˩		ɕ	in	˧˩							
型	型	ɕin˧˩		ɕ	in	˧˩							
形	形	ɕin˧˩		ɕ	in	˧˩							
檗	檗	pe̞˧		p	e̞	˧							
擘	擘	pe̞˧		p	e̞	˧							
糪	糪	pe̞˧		p	e̞	˧							
百	百	pe̞˧		p	e̞	˧							
佰	佰	pe̞˧		p	e̞	˧							
柏	柏	pe̞˧		p	e̞	˧							
㼟	㼟	pe̞˧		p	e̞	˧							
湐	湐	pe̞˧		p	e̞	˧							
敀	敀	pe̞˧		p	e̞	˧							
迫	迫	pe̞˧		p	e̞	˧							
栢	栢	pe̞˧		p	e̞	˧							
伯	伯	pe̞˧		p	e̞	˧							
䤨	䤨	pʰe̞˧		pʰ	e̞	˧							
迫	迫	pʰe̞˧		pʰ	e̞	˧							
拍	拍	pʰe̞˧		pʰ	e̞	˧							
珀	珀	pe̞˧		p	e̞	˧							
糪	糪	pʰe̞˧		pʰ	e̞	˧							
魄	魄	pʰe̞˧		pʰ	e̞	˧							
𠓗	𠓗	pʰe̞˧		pʰ	e̞	˧							
𧻙	𧻙	pʰe̞˧		pʰ	e̞	˧							
洦	洦	pʰe̞˧		pʰ	e̞	˧							
敀	敀	pʰe̞˧		pʰ	e̞	˧							
䌟	䌟	pe̞˧		p	e̞	˧							
繴	繴	pe̞˧		p	e̞	˧							
欂	欂	pe̞˧		p	e̞	˧							
舶	舶	pʰe̞˧		p	e̞	˧							
鮊	鲌	pe̞˧		p	e̞	˧							
白	白	pe̞˧		p	e̞	˧							
帛	帛	pe̞˧		p	e̞	˧							
陌	陌	pe̞˧		p	e̞	˧							
帞	帞	mᵇe̞˧		mᵇ	e̞	˧							
袹	袹	mᵇe̞˧		mᵇ	e̞	˧							
㱳	㱳	mᵇe̞˧		mᵇ	e̞	˧							
貘	貘	mᵇe̞˧		mᵇ	e̞	˧							
蛨	蛨	mᵇe̞˧		mᵇ	e̞	˧							
貊	貊	mᵇe̞˧		mᵇ	e̞	˧							
驀	驀	mᵇe̞˧		mᵇ	e̞	˧							
㹮	㹮	mᵇe̞˧		mᵇ	e̞	˧							
貉	貉	mᵇe̞˧		mᵇ	e̞	˧							
銆	銆	mᵇe̞˧		mᵇ	e̞	˧							
𢫦	𢫦	mᵇe̞˧		mᵇ	e̞	˧							
㿭	㿭	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
拆	拆	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
坼	坼	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
㡯	㡯	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
翟	翟	t͡s̻ʰe̞˧	最主要讀音，用作姓氏	t͡s̻ʰ	e̞	˧							
䕪	䕪	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
檡	檡	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
鸅	鸅	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
蠌	蠌	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
襗	襗	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
擇	择	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
澤	泽	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
宅	宅	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
茖	茖	ke̞˧		k	e̞	˧							
骼	骼	ke̞˧		k	e̞	˧							
觡	觡	ke̞˧		k	e̞	˧							
挌	挌	ke̞˧		k	e̞	˧							
㦴	㦴	ke̞˧		k	e̞	˧							
蛒	蛒	ke̞˧		k	e̞	˧							
鉻	铬	ke̞˧		k	e̞	˧							
格	格	ke̞˧		k	e̞	˧							
䙐	䙐	kʰe̞˧		kʰ	e̞	˧							
緙	缂	kʰe̞˧		kʰ	e̞	˧							
罊	罊	kʰe̞˧		kʰ	e̞	˧							
諽	諽	kʰe̞˧		kʰ	e̞	˧							
礊	礊	kʰe̞˧		kʰ	e̞	˧							
喀	喀	kʰe̞˧		kʰ	e̞	˧							
揢	揢	kʰe̞˧		kʰ	e̞	˧							
客	客	kʰe̞˧		kʰ	e̞	˧							
咳	咳	kʰe̞˧		kʰ	e̞	˧							
厄	厄	ŋe̞˧		ŋ	e̞	˧							
㧖	扼	ŋe̞˧		ŋ	e̞	˧							
戹	戹	ŋe̞˧		ŋ	e̞	˧							
搤	扼	ŋe̞˧		ŋ	e̞	˧							
軶	軶	ŋe̞˧		ŋ	e̞	˧							
阸	阸	ŋe̞˧		ŋ	e̞	˧							
豟	豟	ŋe̞˧		ŋ	e̞	˧							
呝	呝	ŋe̞˧		ŋ	e̞	˧							
貖	貖	ŋe̞˧		ŋ	e̞	˧							
蚅	蚅	ŋe̞˧		ŋ	e̞	˧							
㣂	㣂	ŋe̞˧		ŋ	e̞	˧							
頟	頟	ŋe̞˧		ŋ	e̞	˧							
䱮	䱮	ŋe̞˧		ŋ	e̞	˧							
峉	峉	ŋe̞˧		ŋ	e̞	˧							
詻	詻	ŋe̞˧		ŋ	e̞	˧							
䩹	䩹	ŋe̞˧		ŋ	e̞	˧							
𩚬	𩚬	ŋe̞˧		ŋ	e̞	˧							
額	额	ŋe̞˧		ŋ	e̞	˧							
𥖪	𥖪	ne̞˧		n	e̞	˧							
砳	砳	ne̞˧		n	e̞	˧							
疒	疒	ne̞˧		n	e̞	˧							
眲	眲	ne̞˧		n	e̞	˧							
䭆	䭆	ne̞˧		n	e̞	˧							
搦	搦	ne̞˧		n	e̞	˧							
蹃	蹃	ne̞˧		n	e̞	˧							
赫	赫	xe̞˧		x	e̞	˧							
爀	爀	xe̞˧		x	e̞	˧							
嚇	吓	xa˧	白讀2	x	a	˧							
嚇	吓	xe̞˧		x	e̞	˧							
䞦	䞦	xe̞˧		x	e̞	˧							
垎	垎	xe̞˧		x	e̞	˧							
楁	楁	xe̞˧		x	e̞	˧							
衇	衇	mᵇe̞˧		mᵇ	e̞	˧							
霢	霡	mᵇe̞˧		mᵇ	e̞	˧							
眽	眽	mᵇe̞˧		mᵇ	e̞	˧							
覛	覛	mᵇe̞˧		mᵇ	e̞	˧							
麥	麦	mᵇe̞˧		mᵇ	e̞	˧							
脈	脉	mᵇe̞˧		mᵇ	e̞	˧							
栜	栜	s̻e̞˧		s̻	e̞	˧							
㾊	㾊	s̻e̞˧		s̻	e̞	˧							
䨛	䨛	s̻e̞˧		s̻	e̞	˧							
摵	摵	s̻e̞˧		s̻	e̞	˧							
愬	愬	s̻e̞˧	驚懼貌又暮韻	s̻	e̞	˧							
擌	擌	s̻e̞˧		s̻	e̞	˧							
拺	拺	s̻e̞˧		s̻	e̞	˧							
㳻	㳻	s̻e̞˧		s̻	e̞	˧							
賾	赜	t͡s̻e̞˧		t͡s̻	e̞	˧							
葃	葃	t͡s̻e̞˧		t͡s̻	e̞	˧							
㣱	㣱	t͡s̻e̞˧		t͡s̻	e̞	˧							
矠	矠	t͡s̻e̞˧		t͡s̻	e̞	˧							
耫	耫	t͡s̻e̞˧		t͡s̻	e̞	˧							
嘖	啧	t͡s̻e̞˧		t͡s̻	e̞	˧							
迮	迮	t͡s̻e̞˧		t͡s̻	e̞	˧							
窄	窄	t͡s̻e̞˧		t͡s̻	e̞	˧							
笮	笮	t͡s̻e̞˧		t͡s̻	e̞	˧							
㳻	㳻	t͡s̻e̞˧		t͡s̻	e̞	˧							
諎	諎	t͡s̻e̞˧		t͡s̻	e̞	˧							
蚱	蚱	t͡s̻a˧		t͡s̻	a	˧							
蚱	蚱	t͡s̻wa˧	又音	t͡s̻	wa	˧							
齚	齚	t͡s̻e̞˧		t͡s̻	e̞	˧							
齰	齰	t͡s̻e̞˧		t͡s̻	e̞	˧							
泎	泎	t͡s̻e̞˧		t͡s̻	e̞	˧							
岝	岝	t͡s̻e̞˧		t͡s̻	e̞	˧							
舴	舴	t͡s̻e̞˧		t͡s̻	e̞	˧							
杔	杔	t͡s̻e̞˧		t͡s̻	e̞	˧							
馲	馲	t͡s̻e̞˧		t͡s̻	e̞	˧							
虴	虴	t͡s̻e̞˧		t͡s̻	e̞	˧							
磔	磔	t͡s̻e̞˧		t͡s̻	e̞	˧							
簀	箦	t͡s̻e̞˧		t͡s̻	e̞	˧							
幘	帻	t͡s̻e̞˧		t͡s̻	e̞	˧							
嘖	啧	t͡s̻e̞˧		t͡s̻	e̞	˧							
謮	謮	t͡s̻e̞˧		t͡s̻	e̞	˧							
𧐐	𧐐	t͡s̻e̞˧		t͡s̻	e̞	˧							
𦟜	𦟜	t͡s̻e̞˧		t͡s̻	e̞	˧							
嫧	嫧	t͡s̻e̞˧		t͡s̻	e̞	˧							
責	责	t͡s̻e̞˧		t͡s̻	e̞	˧							
咋	咋	t͡s̻a˧	～䨱，表示反覆提醒，吩咐	t͡s̻	a	˧							
摘	摘	t͡s̻e̞˧		t͡s̻	e̞	˧							
謫	谪	t͡s̻e̞˧		t͡s̻	e̞	˧							
讁	讁	t͡s̻e̞˧		t͡s̻	e̞	˧							
棏	棏	t͡s̻e̞˧	蠶箔閣架上的橫木。	t͡s̻	e̞	˧							
䊞	䊞	t͡s̻e̞˧		t͡s̻	e̞	˧							
厇	厇	t͡s̻e̞˧		t͡s̻	e̞	˧							
矺	矺	t͡s̻e̞˧		t͡s̻	e̞	˧							
笧	笧	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
柵	栅	t͡s̻ɑ˩˩˨		t͡s̻	ɑ	˩˩˨							
䶦	䶦	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
矠	矠	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
憡	憡	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
皟	皟	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
㥽	㥽	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
拺	拺	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
策	策	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
冊	册	t͡s̻ʰe̞˧		t͡s̻ʰ	e̞	˧							
柵	栅	t͡s̻ɑ˩˩˨		t͡s̻ʰ	ɑ	˩˩˨							
膈	膈	ke̞˧		k	e̞	˧							
搹	搹	ke̞˧		k	e̞	˧							
鬲	鬲	ke̞˧		k	e̞	˧							
槅	槅	ke̞˧		k	e̞	˧							
諽	諽	ke̞˧		k	e̞	˧							
䪂	䪂	ke̞˧		k	e̞	˧							
䨣	䨣	ke̞˧		k	e̞	˧							
嗝	嗝	ke̞˧		k	e̞	˧							
革	革	ke̞˧		k	e̞	˧							
隔	隔	ke̞˧		k	e̞	˧							
閡	阂	xe̞˧		x	e̞	˧							
核	核	xe̞˧		x	e̞	˧							
覈	核	xe̞˧		x	e̞	˧							
䃒	䃒	xe̞˧		x	e̞	˧							
翮	翮	xe̞˧		x	e̞	˧							
㮝	㮝	xe̞˧		x	e̞	˧							
滆	滆	xe̞˧		x	e̞	˧							
蒚	蒚	xe̞˧		x	e̞	˧							
嚄	嚄	xwe̞˧		x	we̞	˧							
謋	謋	xwe̞˧		x	we̞	˧							
漷	漷	xwe̞˧		x	we̞	˧							
砉	砉	xwe̞˧		x	we̞	˧							
湱	湱	xwe̞˧		x	we̞	˧							
嫿	婳	xwe̞˧		x	we̞	˧							
鱯	鳠	xwe̞˧		x	we̞	˧							
矱	矱	xwe̞˧		x	we̞	˧							
彠	彠	xwe̞˧		x	we̞	˧							
㗲	㗲	xwe̞˧		x	we̞	˧							
咟	咟	xwe̞˧		x	we̞	˧							
劃	划	xwa˧	作動詞，如：～龍船，～不著	x	wa	˧							
獲	获	xwe̞˧		x	we̞	˧							
剨	剨	xwe̞˧		x	we̞	˧							
㦎	㦎	xwe̞˧		x	we̞	˧							
掝	掝	xwe̞˧		x	we̞	˧							
㖪	㖪	xwe̞˧		x	we̞	˧							
礊	礊	xwe̞˧		x	we̞	˧							
䐸	䐸	xwe̞˧		x	we̞	˧							
焃	焃	xwe̞˧		x	we̞	˧							
湱	湱	xwe̞˧		x	we̞	˧							
㚜	㚜	xwe̞˧		x	we̞	˧							
䦝	䦝	xwe̞˧		x	we̞	˧							
䬉	䬉	xwe̞˧		x	we̞	˧							
蟈	蝈	kwe̞˧		k	we̞	˧							
馘	馘	kwe̞˧		k	we̞	˧							
聝	聝	kwe̞˧		k	we̞	˧							
幗	帼	kwe̞˧		k	we̞	˧							
膕	膕	kwe̞˧		k	we̞	˧							
埻	埻	kwe̞˧		k	we̞	˧							
摑	掴	kwe̞˧		k	we̞	˧							
漍	漍	kwe̞˧		k	we̞	˧							
䂸	䂸	kwe̞˧		k	we̞	˧							
慖	慖	kwe̞˧		k	we̞	˧							
嘓	嘓	kwe̞˧		k	we̞	˧							
䬎	䬎	kwe̞˧		k	we̞	˧							
讗	讗	kwe̞˧	讗嚄疾言	k	we̞	˧							
㶁	㶁	kwe̞˧		k	we̞	˧							
虢	虢	kwe̞˧		k	we̞	˧							
郭	郭	kwe̞˧		k	we̞	˧							
𧾛	𧾛	kwe̞˧		k	we̞	˧							
𧾛	𧾛	kwe̞˧		k	we̞	˧							
郭	郭	kwe̞˧		k	we̞	˧							
𧍕	𧍕	kʰwe̞˧		kʰ	we̞	˧							
𠠎	𠠎	kʰwe̞˧		kʰ	we̞	˧							
䞰	䞰	t͡s̻we̞˧		t͡s̻	we̞	˧							
𢷾	𢷾	s̻we̞˧		s̻	we̞	˧							
䪝	䪝	we̞˧		Ø	we̞	˧							
𥄎	𥄎	t͡ɕʰi̯o̞˧		t͡ɕʰ	i̯o̞	˧							
瞁	瞁	ɕi̯o̞˧		ɕ	i̯o̞	˧							
𦳮	𦳮	t͡s̻o̞˧		t͡s̻	i̯o̞	˧							
䪝	䪝	j̟o̞˧		j̟	i̯o̞	˧							
㠛	㠛	j̟o̞˧		j̟	i̯o̞	˧							
役	役	j̟o̞˧		j̟	i̯o̞	˧							
䓈	䓈	j̟o̞˧		j̟	i̯o̞	˧							
疫	疫	j̟o̞˧		j̟	i̯o̞	˧							
坄	坄	j̟o̞˧		j̟	i̯o̞	˧							
垼	垼	j̟o̞˧		j̟	i̯o̞	˧							
炈	炈	j̟o̞˧		j̟	i̯o̞	˧							
鈠	鈠	j̟o̞˧		j̟	i̯o̞	˧							
豛	豛	j̟o̞˧		j̟	i̯o̞	˧							
𡩡	𡩡	s̻o̞˧	生三	s̻	o̞	˧							
䞽	䞽	s̻o̞˧	生三	s̻	o̞	˧							
䂹	䂹	s̻e̞˧	生三	s̻	e̞	˧							
𥻨	𥻨	s̻e̞˧	生三	s̻	e̞	˧							
䜺	䜺	t͡s̻ʰe̞˧	初三	t͡s̻ʰ	e̞	˧							
簎	簎	t͡s̻ʰe̞˧	初三	t͡s̻ʰ	e̞	˧							
谻	谻	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
丮	丮	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
撠	撠	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
戟	戟	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
綌	綌	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
郤	郤	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
捇	捇	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
隙	隙	ɕi̯e̞˧		ɕ	i̯e̞	˧							
劇	剧	t͡ɕy̑i˩˩˨		t͡ɕ	y̑i	˩˩˨							
㘌	㘌	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
屐	屐	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
虩	虩	ɕi̯e̞˧		ɕ	i̯e̞	˧							
屰	屰	n̠ᶽi̯e̞˧		n̠ᶽ	i̯e̞	˧							
縌	縌	n̠ᶽi̯e̞˧		n̠ᶽ	i̯e̞	˧							
㘙	㘙	n̠ᶽi̯e̞˧		n̠ᶽ	i̯e̞	˧							
𠱘	𠱘	n̠ᶽi̯e̞˧		n̠ᶽ	i̯e̞	˧							
逆	逆	n̠ᶽi̯e̞˧		n̠ᶽ	i̯e̞	˧							
𣝍	𣝍	pi̯e̞˧		p	i̯e̞	˧							
碧	碧	pi̯e̞˧		p	i̯e̞	˧							
璧	璧	pi̯e̞˧		p	i̯e̞	˧							
磧	碛	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
皵	皵	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
洓	洓	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
䟄	䟄	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
嫧	嫧	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
洓	洓	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
踖	踖	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
藉	藉	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
耤	耤	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
塉	塉	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
瘠	瘠	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
膌	膌	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
