#ɿ		
tʂʰ	[1]锈{老}掫{托起人或物，抱着往高处举：把孩子~哩炕上去}抽[2]筹稠绸抽愁酬仇[3]瞅丑[5]臭	
ʂ	[1]搜{老}收锈{老，生锈}[2]熟-[3]手首受{难~}守叔-□{用粉末将器皿表面的附着物擦干净：把面盆~~}[5]兽寿瘦售	
ʐ	[2]揉柔糅蹂□{拟声词，模拟物体快速移动的声音：~哩下子他就把包扔下来啦}[5]肉	
k	[1]沟勾钩[3]狗[5]够购构彀{努力接触物体：我~不着}	
kʰ	[1]抠[3]口[5]扣叩寇	
ŋ	[3]藕{老}熰{柴禾燃烧不旺冒烟：别~烟啦}[5]怄{老}沤{老}	
x	[2]猴侯瘊喉[3]吼厚后[5]候后	
Ø	[1]欧殴[3]呕藕{新}偶{配~；~然}[5]怄{新}沤{新}	
#iəu		
p	[1]□{象声词，枪射击的声音，多用于儿童的游戏：~~~，缴枪不杀}	
m	[5]谬	
t	[1]丢	
tʰ	[3]掉	
ȵ	[1]妞[2]牛[3]纽扭莠{不饱满的谷物：~子}	
l	[1]溜馏{隔水加热食物：把卷子（馒头）~~}[2]刘留流榴硫琉[3]柳馏[5]六	
ʦ	[1]揪鬏[3]酒就	
ʦʰ	[1]秋鞧{1，动词，后退不前：这牛越拽越~嘟；2，名词，动物尾部：后~儿}[2]□{~么}	
s	[1]修休羞[2]宿{动词，住宿；名词，夜}[3]袖[5]绣秀锈{新}	
ʨ	[1]究灸鸠纠[3]九久韭舅旧[5]救臼咎柩	
ʨʰ	[1]丘□{挤压折叠物体，把铁丝~成圈}[2]求仇{姓}球囚泅[3]朽{腐烂：板子~啦}糗{~豆馅}	
ɕ	[5]嗅	
Ø	[1]幽悠忧优[2]尤邮由油犹油游[3]有友酉[5]又右幼诱佑柚釉	
#an		
p	[1]般斑颁扳班搬[3]伴版办板伯-[5]扮半伴办拌瓣绊	
pʰ	[1]攀潘[2]爿盘[5]判叛盼襻	
m	[2]瞒蛮馒[3]满[5]慢漫幔	
