"id","hanzi","note","ipa","audio","ntd","dl","databse","py"
3385,"轻","(轻重) 老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching1.wav",1,"阴平","zg","ching1"
3386,"钦","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing1.wav",1,"阴平","js","cing1"
3387,"钦","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching1.wav",1,"阴平","zg","ching1"
3388,"青","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing1.wav",1,"阴平","js","cing1"
3389,"青","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching1.wav",1,"阴平","zg","ching1"
3390,"勤","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3391,"勤","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3392,"寻","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3393,"寻","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3394,"情","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3395,"情","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3396,"擎","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3397,"擎","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3398,"擒","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3399,"擒","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3400,"晴","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3401,"晴","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3402,"琴","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3403,"琴","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3404,"禽","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3405,"禽","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3406,"秦","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing2.wav",2,"阳平","js","cing2"
3407,"秦","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching2.wav",2,"阳平","zg","ching2"
3408,"亲","(亲家) 市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing5.wav",5,"阴去","js","cing5"
3409,"亲","(亲家) 老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching5.wav",5,"阴去","zg","ching5"
3410,"吣","(猫吣) 市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing5.wav",5,"阴去","js","cing5"
3411,"吣","(猫吣) 老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching5.wav",5,"阴去","zg","ching5"
3412,"庆","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing5.wav",5,"阴去","js","cing5"
3413,"庆","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching5.wav",5,"阴去","zg","ching5"
3414,"揿","(按) 市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing5.wav",5,"阴去","js","cing5"
3415,"揿","(按) 老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching5.wav",5,"阴去","zg","ching5"
3416,"磬","(钟磬) 市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing5.wav",5,"阴去","js","cing5"
3417,"磬","(钟磬) 老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching5.wav",5,"阴去","zg","ching5"
3418,"净","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing6.wav",6,"阳去","js","cing6"
3419,"净","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching6.wav",6,"阳去","zg","ching6"
3420,"尽","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing6.wav",6,"阳去","js","cing6"
3421,"尽","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching6.wav",6,"阳去","zg","ching6"
3422,"近","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing6.wav",6,"阳去","js","cing6"
3423,"近","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching6.wav",6,"阳去","zg","ching6"
3424,"靖","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing6.wav",6,"阳去","js","cing6"
3425,"靖","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching6.wav",6,"阳去","zg","ching6"
3426,"静","市郊","tsʰɪŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cing6.wav",6,"阳去","js","cing6"
3427,"静","老城区","tʃʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ching6.wav",6,"阳去","zg","ching6"
3428,"七",,"tʃʰəʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chig7.wav",7,"阴入","js","chig7"
3429,"吃",,"tʃʰəʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chig7.wav",7,"阴入","js","chig7"
3430,"漆",,"tʃʰəʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chig7.wav",7,"阴入","js","chig7"
3431,"丞",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3432,"乘",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3433,"呈",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3434,"城",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3435,"尘",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3436,"岑",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3437,"惩",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3438,"成",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3439,"承",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3440,"晨",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3441,"曾","(曾经)","tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3442,"橙","(橙子)","tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3443,"橙",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3444,"沉",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3445,"澄",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3446,"澄",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3447,"程",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3448,"臣",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3449,"诚",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3450,"蹲",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3451,"辰",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3452,"陈",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3453,"层",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can2.wav",2,"阳平","js","can2"
3454,"衬",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can5.wav",5,"阴去","js","can5"
3455,"剩",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can5.wav",5,"阴去","js","can5"
3456,"秤","(一杆秤)","tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can5.wav",5,"阴去","js","can5"
3457,"称","(相称)","tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can5.wav",5,"阴去","js","can5"
3458,"趁",,"tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can5.wav",5,"阴去","js","can5"
3459,"蹭","(磨蹭)","tsʰɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/can5.wav",5,"阴去","js","can5"
3460,"㿭","(皴)","tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3461,"侧",,"tsɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/zag7.wav",7,"阴入","js","zag7"
3462,"册",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3463,"厕","(厕所,茅厕)","tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3464,"尺",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3465,"彻",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3466,"拆",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3467,"撤",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3468,"斥",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3469,"测",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3470,"涉",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3471,"秩",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3472,"策",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3473,"赤",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3474,"辙",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3475,"释",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3476,"饬",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag7.wav",7,"阴入","js","cag7"
3477,"侄",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3478,"值","(直)","tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3479,"宅",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3480,"择","(择菜,选择)","tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3481,"植",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3482,"殖",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3483,"泽",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3484,"直",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3485,"贼",,"tsʰɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cag8.wav",8,"阳入","js","cag8"
3486,"叉",,"tsʰo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/co1.wav",1,"阴平","js","co1"
3487,"差","(差别,差不多)","tsʰo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/co1.wav",1,"阴平","js","co1"
3488,"杈","(枝杈)","tsʰo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/co1.wav",1,"阴平","js","co1"
3489,"车","(马车)","tsʰo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/co1.wav",1,"阴平","js","co1"
3490,"仓",,"tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con1.wav",1,"阴平","js","con1"
3491,"昌",,"tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con1.wav",1,"阴平","js","con1"
3492,"苍",,"tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con1.wav",1,"阴平","js","con1"
3493,"搽","(涂)","tsʰo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/co2.wav",2,"阳平","js","co2"
3494,"查","(调查)","tsʰo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/co2.wav",2,"阳平","js","co2"
3495,"茬",,"tsʰo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/co2.wav",2,"阳平","js","co2"
3496,"茶",,"tsʰo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/co2.wav",2,"阳平","js","co2"
3497,"场",,"tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con2.wav",2,"阳平","js","con2"
3498,"常",,"tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con2.wav",2,"阳平","js","con2"
3499,"肠",,"tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con2.wav",2,"阳平","js","con2"
3500,"菖","(菖蒲)","tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con2.wav",2,"阳平","js","con2"
3501,"藏","(隐藏)","tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con2.wav",2,"阳平","js","con2"
3502,"长","(长短)","tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con2.wav",2,"阳平","js","con2"
3503,"厂",,"tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con3.wav",3,"阴上","js","con3"
3504,"晌","(晌午)","tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con3.wav",3,"阴上","js","con3"
3505,"倡","(提倡)","tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con5.wav",5,"阴去","js","con5"
3506,"唱",,"tsʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/con5.wav",5,"阴去","js","con5"
3507,"昨",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3508,"俗",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3509,"凿",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3510,"啄",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3511,"族",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3512,"浊",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3513,"琢",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3514,"着","(睡着,附着)","tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3515,"续",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3516,"续",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3517,"轴",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3518,"逐",,"tsʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cog8.wav",8,"阳入","js","cog8"
3519,"初",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv1.wav",1,"阴平","js","cv1"
3520,"粗",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv1.wav",1,"阴平","js","cv1"
3521,"储","(储蓄)","tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv2.wav",2,"阳平","js","cv2"
3522,"厨",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv2.wav",2,"阳平","js","cv2"
3523,"锄",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv2.wav",2,"阳平","js","cv2"
3524,"除",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv2.wav",2,"阳平","js","cv2"
3525,"雏",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv2.wav",2,"阳平","js","cv2"
3526,"住",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv6.wav",6,"阳去","js","cv6"
3527,"助",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv6.wav",6,"阳去","js","cv6"
3528,"柱",,"tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv6.wav",6,"阳去","js","cv6"
3529,"箸","(筷子)","tsʰʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cv6.wav",6,"阳去","js","cv6"
3530,"充",,"tsʰaŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cong1.wav",1,"阴平","js","cong1"
3531,"冲",,"tsʰaŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cong1.wav",1,"阴平","js","cong1"
3532,"囱","(烟囱)","tsʰaŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cong1.wav",1,"阴平","js","cong1"
3533,"聪",,"tsʰaŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cong1.wav",1,"阴平","js","cong1"
3534,"舂","(舂米)","tsʰaŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cong1.wav",1,"阴平","js","cong1"
3535,"葱",,"tsʰaŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cong1.wav",1,"阴平","js","cong1"
3536,"重","(轻重)","tsʰaŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/cong6.wav",6,"阳去","js","cong6"
3537,"匙","（汤匙,钥匙）","tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3538,"慈",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3539,"持",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3540,"池",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3541,"瓷","(瓷器)","tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3542,"磁","(磁石)","tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3543,"祠",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3544,"糍","(糍粑)","tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3545,"词",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3546,"辞",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3547,"迟",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3548,"雌",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3549,"驰",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci2.wav",2,"阳平","js","ci2"
3550,"仕",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3551,"俟",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3552,"制","(制造)","tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3553,"嗣",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3554,"士",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3555,"字",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3556,"寺",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3557,"柿",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3558,"治",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3559,"滞","(停滞,积滞)","tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3560,"痔",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3561,"稚","(幼稚)","tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3562,"自",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3563,"雉","(雉鸡)","tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3564,"饲",,"tsʰz̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ci6.wav",6,"阳去","js","ci6"
3565,"其",,"tʃʰʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chri2.wav",2,"阳平","js","chri2"
3566,"奇",,"tʃʰʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chri2.wav",2,"阳平","js","chri2"
3567,"岐",,"tʃʰʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chri2.wav",2,"阳平","js","chri2"
3568,"旗",,"tʃʰʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chri2.wav",2,"阳平","js","chri2"
3569,"棋",,"tʃʰʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chri2.wav",2,"阳平","js","chri2"
3570,"畦","(菜畦)","tʃʰʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chri2.wav",2,"阳平","js","chri2"
3571,"祁",,"tʃʰʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chri2.wav",2,"阳平","js","chri2"
3572,"脐",,"tʃʰʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/chri2.wav",2,"阳平","js","chri2"
