來源：楊蔚.湘西鄉話語音研究[M].廣東人民出版社,2010																																													
轉錄者：跳跳老鼠																																													
像		dʑ	iaŋ	3	dʑ	ioŋ	3	dʑ	ia	3		dʑ	iaŋ	7	dʑ	ia	7	dʑ	iɑŋ	7	dz	iɑ	7		dz	iᴀ	7		dz	ia	3	dʑ	ia	3	dʑ	ia	3	dʑ	iɑŋ	7	dʑ	yŋ	3		
张		t	ioŋ	1	t	ioŋ	1	t	ioŋ	1		t	ĩ	1	t	ĩ	1	t	ĩ	1	t	ioŋ	1		t|tɕ	ioŋ|iɑŋ	1-|1=	|开～	t	ioŋ	1	t	ioŋ	1	t	ioŋ	1	t	ioŋ	1	t	iɤŋ	1		
长	生～	t	ioŋ	3	t	ioŋ	1	t	ioŋ	2		t	ĩ	3	t	ĩ	3	t	ĩ	3	d	ioŋ	2		d|t	ioŋ	2|3	～短|生长	t	ioŋ	3	t	ioŋ	3	t	ioŋ	3	t	ioŋ	3	t	iaŋ	3		
涨		t	ioŋ	3	t	ioŋ	3					t	ĩ	3	t	ĩ	3	t	ĩ	3					t	ioŋ	3		t	ioŋ	3	t	ioŋ	3	t	ioŋ	3	t	ioŋ	3	t	iaŋ	3		
帐		t	ioŋ	5	t	ioŋ	5					t	ĩ	5	t	ĩ	5	t	ĩ	5					t	ioŋ	5		t	ioŋ	5	t	ioŋ	5	t	ioŋ	5	t	ioŋ	5	t	iɤŋ	5		
账		t	ioŋ	5	t	ioŋ	5					t	ĩ	5	t	ĩ	5	t	ĩ	5					t	ioŋ	5		t	ioŋ	5	t	ioŋ	5	t	ioŋ	5	t	ioŋ	5	t	iɤŋ	5		
胀		t	ioŋ	5	t	ioŋ	5					t	ĩ	5	t	ĩ	5	t	ĩ	5					t	ioŋ	5		t	ioŋ	5	t	ioŋ	5	t	ioŋ	5	t	ioŋ	5	t	iɤŋ	5		
着	～衣	t	uɛ	1	t	uʔ	7	kh	ɯ	7		t	u	7	t	u	7	t	u	7	th	ɷ	1		tʰ|t	ʊ	1|7	用在动词后，表示已经达到目的或有了结果，困～了：睡着了，射～了：射中了；表被动，～打：被打|～衣：穿衣	t	uɛʔ	7	t	əu	7	t	əɯ	7	t	ue	7	t	ui	7		
长	～短	d	ioŋ	2	d	ioŋ	2	t	ioŋ	2		d	ĩ	2	d	ĩ	2	d	ĩ	2	d	ioŋ	2		d|t	ioŋ	2|3	～短|生长	d	ĩ	2	d	ioŋ	2	d	ioŋ	2	d	ioŋ	2	d	iaŋ	2		
肠		l	ioŋ	2	l	ioŋ	2					l	ĩ	2	l	ĩ	2	l	ẽ	2					n	ioŋ	2		l	ĩ	2	l	ioŋ	2	l	ioŋ	2	d	ioŋ	2	d	iaŋ	2		
场		d	ioŋ	2	d	ioŋ	2					d	ĩ	2	d	ĩ	2	d	ĩ	2					d	ioŋ	2		d	ioŋ	2	d	ioŋ	2	d	ioŋ	2	d	ioŋ	2	d	iaŋ	2		
丈		tʰ	ioŋ	3	tʰ	ioŋ	3					tʰ	ĩ	3	tʰ	ĩ	3	tʰ	ĩ	3					tʰ	iɑŋ|ioŋ	3	姑～|一～	tʰ	ioŋ	3	tʰ	iõ	3	tʰ	ioŋ	3				tʰ	iɤŋ	3		
丈	～土地																								tʰ	iɑŋ|ioŋ	3	姑～|一～										dz	oŋ	5					
丈	一～																								tʰ	iɑŋ|ioŋ	3	姑～|一～										tʰ	ioŋ	3					
着	睡～	tʰ	uɛ	1	tʰ	u	1	kh	ɯ	7		tʰ	o	1	tʰ	u	1	tʰ	u	1	th	ɷ	1		tʰ|t	ʊ	1|7	用在动词后，表示已经达到目的或有了结果，困～了：睡着了，射～了：射中了；表被动，～打：被打|～衣：穿衣	tʰ	uei	7	tʰ	əu	1	tʰ	o	1	tɕʰ	y	1	tʰ	ui	1		
装		ts	oŋ	1	ts	oŋ	1	ts	oŋ	1		ts	ẽ	1	ts	ẽ	1	ts	ẽ	1	ts	oŋ	1		ts	oŋ	1		ts	oŋ	1	ts	õ	1	ts	oŋ	1	ts	oŋ	1	ts	ɤŋ	1		
着	被				tʰ	u	1	kh	ɯ	7		tʰ	u	1	tʰ	u	1	tʰ	u	1	th	ɷ	1		tʰ|t	ʊ	1|7	用在动词后，表示已经达到目的或有了结果，困～了：睡着了，射～了：射中了；表被动，～打：被打|～衣：穿衣	tʰ	uei	1	tʰ	əu	1											
着	打～了	tʰ	uɛ	1	tʰ	o	1	kh	ɯ	7		tʰ	o	1	tʰ	o	1	tʰ	o	1	th	ɷ	1		tʰ|t	ʊ	1|7	用在动词后，表示已经达到目的或有了结果，困～了：睡着了，射～了：射中了；表被动，～打：被打|～衣：穿衣	tʰ	o	1	tʰ	əu	1	tʰ	əu	2	tʰ	o	1	tʰ	ui	1		
疮		tsʰ	oŋ	1	tsʰ	oŋ	1	tsh	oŋ	1		tsʰ	ẽ	1	tsʰ	ẽ	1	tsʰ	ẽ	1	tsh	oŋ	1		tsʰ	oŋ	1		tsʰ	oŋ	1	tsʰ	õ	1	tsʰ	oŋ	1	tsʰ	oŋ	1	tsʰ	ɤŋ	1		
床		dz	oŋ	2	dz	oŋ	1	ts	oŋ	1		dz	ẽ	2	dz	ẽ	2	ts	ẽ	2	ts	oŋ	2		ts	oŋ	2		dz	oŋ	2	dz	oŋ	2	dz	oŋ	1	dz	oŋ	2	dz	aŋ	2		
状		tsʰ	oŋ	1	tsʰ	oŋ	1					tsʰ	ẽ	1	tsʰ	ẽ	1	tsʰ	ẽ	1					tsʰ	oŋ	1		tsʰ	oŋ	1	tsʰ	õ	1	tsʰ	oŋ	1	tsʰ	oŋ	5	tsʰ	ɤŋ	5		
霜		s	oŋ	1	s	oŋ	1	s	oŋ	1		s	ẽ	1	s	ẽ	1	s	ẽ	1	s	oŋ	1		s	oŋ|uɑŋ	1-|1=	|节气：～降	s	oŋ	1	s	õ	1	s	oŋ	1	s	oŋ	1	s	ɤŋ	1		
唱		tsʰ	oŋ	5	tsʰ	oŋ	5	tsh	oŋ	5		tsʰ	ẽ	5	tsʰ	ẽ	5	tsʰ	ẽ	5	tɕh	ioŋ	5		tɕʰ	ioŋ	5		tɕʰ	ĩ	5	tsʰ	õ	5	tsʰ	oŋ	5	tsʰ	oŋ	5	tsʰ	ɤŋ	5		
伤		s	oŋ	1	s	oŋ	1	s	oŋ	1		s	ẽ	1	s	ẽ	1	s	ẽ	1	ɕ	ioŋ	1		ɕ	ioŋ	1		ɕ	ĩ	1	s	õ	1	s	oŋ	1	s	oŋ	1	s	ɤŋ	1		
饷		s	oŋ	3	ɕ	ioŋ	3					s	ẽ	3	s	ẽ	3	ɕ	ĩ	7									ɕ	iei	3	s	õ	3	s	oŋ	3	s	oŋ	7	s	ɤŋ	5		
上	～山	tsʰ	oŋ	3	tsʰ	oŋ	3	tsh	oŋ	3		tsʰ	ẽ	3	tsʰ	ẽ	3	tsʰ	ẽ	3	tɕh	ioŋ	3		tɕʰ	ioŋ	3	～半年	tɕʰ	iẽ	3	tsʰ	õ	3	tsʰ	oŋ	3	tsʰ	oŋ	3	tsʰ	ɤŋ	3		
尚	和～	tsʰ	oŋ	3	tsʰ	oŋ	5					tsʰ	ẽ	3	tsʰ	ẽ	3	tsʰ	ẽ	3					tɕʰ	ioŋ	3	和～	tɕʰ	ĩ	5	tsʰ	õ	5	tsʰ	oŋ	3	tsʰ	ɑŋ	3	tsʰ	oŋ	3		
勺		tɕ	yɛ	2	dʑ	yi	2					tɕ	yɛ	2	tɕ	yɛ	2	dʑ	yɛ	2	dʑ	yi	5		dʑ	yi	5	水～；水瓢	dʑ	y	2	dz	ɤɯ	2	dʑ	y	2	ts	ue	2	dz	ui	2		
让		ȵ	iaŋ	5	ȵ	ioŋ	5	z	ɔu	5		ȵ	ĩ	5	ȵ	ĩ	5	ȵ	ĩ	5	ȵ	ioŋ	5		ȵ	ioŋ	5		ȵ	ĩ	5	z	ai	5	z	əu	5	ȵ	ioŋ	5	z	a	5		
姜		tɕ	ioŋ	1	tɕ	ioŋ	7	tɕ	ioŋ	1		tɕ	ĩ	1	tɕ	ĩ	1	tɕ	ĩ	1	tɕ	ioŋ	1		tɕ	ioŋ	1		tɕ	ĩ	1	tɕ	ioŋ	1	tɕ	ioŋ	1	tɕ	ioŋ	1	tɕ	iaŋ	1		
脚		k	uɛ	1	k	uɛʔ	7	k	ui	7		k	u	7	k	u	7	k	u	7	k	ɷ	7		k	ʊ	7		k	uɛ	7	k	ɤɯ	7	k	əɯ	7	k	ue	7	k	ui	7		
强		tɕ	ioŋ	2	dʑ	ioŋ	2					dʑ	ĩ	2	dʑ	ĩ	2	tɕ	ĩ	2					tɕ	ioŋ	2	～盗	dʑ	ĩ	2	dʑ	ioŋ	2	dʑ	ioŋ	2	dʑ	ioŋ	2	dʑ	iaŋ	2		
香		tɕʰ	ioŋ	1	tɕʰ	ioŋ	1					tɕʰ	ĩ	1	tɕʰ	ĩ	1	tɕʰ	ĩ	1					tɕʰ|ɕ	ioŋ	1	～气|烧～	tɕʰ	ĩ	1	tɕʰ	ioŋ	1	tɕʰ	ioŋ	1	tɕʰ	ioŋ	1	tɕʰ	iɤŋ	1		
乡		ɕ	ioŋ	1	ɕ	ioŋ	1					ɕ	ĩ	1	ɕ	ĩ	1	ɕ	ĩ	1					ɕ	ioŋ	1		ɕ	ĩ	1	ɕ	ioŋ	1	ɕ	ioŋ	1	ɕ	ioŋ	1	ɕ	iɤŋ	1		
享		ɕ	ioŋ	3	ɕ	ioŋ	3					ɕ	ĩ	3	ɕ	ĩ	3	ɕ	ĩ	3									ɕ	ĩ	3	ɕ	ioŋ	3	ɕ	ioŋ	3	ɕ	ioŋ	3	ɕ	iaŋ	3		
响		ɕ	ioŋ	3	ɕ	ioŋ	3	ɕ	ioŋ	3		ɕ	ĩ	3	ɕ	ĩ	3	ɕ	ĩ	3	ɕ	ioŋ	3		ɕ	ioŋ	3		ɕ	ĩ	3	ɕ	ioŋ	3	ɕ	ioŋ	3	ɕ	ioŋ	3	ɕ	iaŋ	3		
秧			ioŋ	1		ioŋ	1	Ǿ	ioŋ	1			ĩ	1		ĩ	1		ĩ	1	Ǿ	ioŋ	1			ioŋ	1			ĩ	1		ioŋ	1		ioŋ	1		ioŋ	1		iɤŋ	1		
羊		z	oŋ	2	z	oŋ	2					z	ẽ	2	z	ẽ	2	z	ẽ	2					ʑ	ioŋ	2		ʑ	iẽ	2	z	oŋ	2	z	oŋ	2	z	oŋ	2	z	aŋ	2		
洋		z	oŋ	2	z	oŋ	2					z	ẽ	2	z	ẽ	2	z	ẽ	2					ʑ|	ioŋ|iɑŋ	2|2=	～锹：镐|出～相	ʑ	iẽ	2	z	oŋ	2	z	oŋ	2	z	oŋ	2	z	aŋ	2		
扬		z	oŋ	2	z	oŋ	2					z	ẽ	2	z	ẽ	2	z	ẽ	2					ʑ	ioŋ	1	浮	ʑ	iẽ	2	z	oŋ	2	z	oŋ	2	z	oŋ	2	z	aŋ	2		
养		z	oŋ	3	z	oŋ	3					z	ẽ	3	z	ẽ	3	z	ẽ	3					ʑ	ioŋ	3		ʑ	iẽ	3	z	õ	3	z	oŋ	3	z	oŋ	3	z	ɤŋ	3		
痒		dz	oŋ	3	dz	oŋ	3	dz	oŋ	3		dz	ẽ	3	dz	ẽ	3	dz	ẽ	3	dʑ	ioŋ	3		dʑ	ioŋ	3		dʑ	iẽ	3	dz	õ	3	dz	oŋ	3	dz	oŋ	3	dz	ɤŋ	3		
样		z	oŋ	5	z	oŋ	5	z	oŋ	5		z	ẽ	5	z	ẽ	5	z	ẽ	5	ʑ	ioŋ	5		ʑ	ioŋ	5		ʑ	ioŋ	5	z	oŋ	5	z	oŋ	5	z	oŋ	5	z	ɤŋ	5		
药			yɛ	1	ʑ	yɛ	2	ʑ	yi	5		ʑ	yɛ	2	z	u	1	z	uɛ	3	ʑ	yi	5		ʑ	yi	5		dʑ	yɛ	2	z	ɤɯ	2		y	5	z	ue	2	z	ui	2		
钥			yɛ	1	ʑ	yɛʔ	7					ʑ	yɛ	7	z	u	7	z	uɛ	3					ʑ	yi	7	～匙	ʑ	yɛ	7	z	ɤɯ	2		y	5	z	ue	7	z	ui	7		
荒		x	oŋ	1	x	oŋ	1					x	ẽ	1	x	ẽ	1	x	ẽ	1					x	oŋ	1		x	õ	1	x	õ	1	x	oŋ	1	x	oŋ	1	x	ɤŋ	1		
慌		x	oŋ	1	x	oŋ	1	x	oŋ	1		x	ẽ	1	x	ẽ	1	x	ẽ	1	x	oŋ	1		x	oŋ	1		x	õ	1	x	õ	1	x	oŋ	1	x	oŋ	1	ʔ	ɤŋ	2		
谎		x	oŋ	3	x	oŋ	3					x	ẽ	3	x	ẽ	3	x	ẽ	3									x	õ	3	x	õ	3	x	õ	3	x	oŋ	3	x	ɤŋ	3		
黄		ŋ	oŋ	2	ŋ̍		2	ɦ	oŋ	2		ŋ	ẽ	2	ŋ	ẽ	2	ŋ̍		2	ɦ	oŋ	2		ɦ	oŋ	2		ŋ	ɑŋ	2	ŋ	õ	2	ŋ	oŋ	2	ŋ	oŋ	2	ʔ	ɤŋ	2		
方		f	oŋ	1	f	oŋ	1	f	əŋ	1		f	ẽ	1	f	ẽ	1	f	ẽ	1	f	oŋ	1		f	oŋ|ɑŋ	1-|1=	～形；容量单位，十斗为一～|大～	f	oŋ	1	f	oŋ	1	f	oŋ	1	f	oŋ	1	f	ɤŋ	1		
放		f	oŋ	5	f	oŋ	5	f	əŋ	5		f	ẽ	5	f	ẽ	5	f	ẽ	5	f	oŋ	5		f	oŋ	5		f	oŋ	5	f	oŋ	5	f	oŋ	5	f	oŋ	5	f	ɤŋ	5		
纺		f	oŋ	3	f	oŋ	3	f	əŋ	3		f	ẽ	3	f	ẽ	3	f	ẽ	3	f	oŋ	3		f	oŋ	3		f	oŋ	3	f	oŋ	3	f	oŋ	3	f	oŋ	3	f	ɤŋ	3		
房		v	oŋ	2	v	oŋ	2	v	əŋ	2		v	ẽ	2	v	ẽ	2	v	ẽ	2	v	oŋ	2		v	oŋ	2		v	oŋ	2	v	oŋ	2	v	oŋ	2	v	oŋ	2	v	aŋ	2		
网		v	oŋ	3	v	oŋ	3	v	əŋ	3		v	ẽ	3	v	ẽ	3	v	ẽ	3	v	oŋ	3		v	oŋ	3		v	oŋ	3	v	oŋ	3	v	oŋ	3	v	oŋ	3	v	ɤŋ	3		
忘		m	oŋ	5	m	oŋ	5					m	ẽ	5	m	ẽ	5	m	ẽ	3					m	oŋ	5		m	oŋ	5	m	oŋ	5	m	oŋ	5	m	oŋ	5	m	ɤŋ	5		
王		ŋ	oŋ	2	ŋ̍		2	ɦ	oŋ	2		ŋ	aŋ	2	ŋ	ẽ	2	ŋ̍		2	ɦ	oŋ	2		ɦ	oŋ	2		ŋ̍		2	ŋ̍		2	ŋ	oŋ	2	ŋ	oŋ	2		aŋ	2		
绑		p	aŋ	3	p	oŋ	3					p	aŋ	3	p	aŋ	3	p	ɑŋ	3	p	ɑŋ	3		p	ɑŋ	3	打～腿	p	ɑŋ	5	p	aŋ	3	p	aŋ	3	p	ɑŋ	3	p	aŋ	3		
剥		p	au	1	p	əuʔ	7	p	ɔu	7		p	au	7	p	au	7	p	ɑu	7	p	ou	7		p	ou	7		p	əuʔ	7	p	əu	7	p	au	1	p	au	7	p	oʔ	7		
棒		p	aŋ	3	p	oŋ	3	p	an	3		p	aŋ	3	p	aŋ	3	p	ɑŋ	5	p	ɑŋ	3						p	ɑŋ	3	p	aŋ	3	p	aŋ	3	p	ɑŋ	5	p	aŋ	3		
啄		ts	ua	1	tsʰ	ua	2					tsʰ	ua	2	tsʰ	ua	2	tʰ	a	5					ts	uᴀ	2	～木官官：啄木鸟	tsʰ	ua	2	tsʰ	ua	2	ts	o	2	tsʰ	ue	7	tsʰ	o	2		
啄																		tsʰ	ua	5					ts	uᴀ	2	～木官官：啄木鸟																	
戳		t	iei	1	t	iaʔ	7					tsʰ	o	2	t	ia	7	t	ia	7					tsʰ	ou	2	～道棍：手杖	tsʰ	o	2	tsʰ	o	2	ts	o	2	t	ia	7	t	iauʔ	7		
戳												tʰ	ia	7											tsʰ	ou	2	～道棍：手杖																	
撞		tsʰ	oŋ	5	tsʰ	oŋ	3	tsh	oŋ	3		tsʰ	ẽ	3	tsʰ	ẽ	3	tsʰ	ẽ	3	tsh	oŋ	3		tsʰ	oŋ	3		tsʰ	oŋ	3	tsʰ	oŋ	3	tsʰ	oŋ	5	tsʰ	oŋ	5	tsʰ	ɤŋ	3		
捉		ts	ua	1	ts	uaʔ	7					ts	ua	7	ts	ua	7	ts	ua	7					ts	uᴀ	7		ts	ua	7	ts	ua	7	ts	o	7	ts	o	7	ts	o	7		
窗		tsʰ	ua	1	tsʰ	oŋ	1	tsh	uaŋ	1		tsʰ	ẽ	1	tsʰ	ẽ	1	tsʰ	ẽ	1	tsh	ɑŋ	1		tsʰ	ɑŋ	1		tsʰ	oŋ	1	tsʰ	õ	1	tsʰ	oŋ	1	tsʰ	oŋ	1	tsʰ	ɤŋ	1		
镯					ts	u	1					tsʰ	u	1	tsʰ	u	1	tsʰ	u	1									tsʰ	u	1	tsʰ	əu	1	tsʰ	o	2	ts	o	2	tsʰ	u	2		
双		s	oŋ	1	s	oŋ	1	s	oŋ	1		dz	ẽ	1	dz	ẽ	1	s	ẽ	1	s	oŋ	1		s	oŋ	1		s	oŋ	1	s	õ	1	s	oŋ	1	s	oŋ	1	dz	ɤŋ	2		
双								s	oŋ	1											s	oŋ	1		s	oŋ	1											dz	oŋ	1					
双	～生	dz	oŋ	5				s	oŋ	1		s	ẽ	1	s	ẽ	1				s	oŋ	1		s	oŋ	1														s	ɤŋ	5		
讲		k	aŋ	3	k	oŋ	3	k	oŋ	3		k	aŋ	3	k	an	3	k	ɑŋ	3	k	ɛi	3		k	ɛi	3		k	ɑŋ	3	k	ei	3	k	oŋ	3	k	ɑŋ	3	k	oŋ	3		
角		k	uɛ	1	k	əuʔ	7	k	ɔu	7		k	u	7	k	u	7	k	ɑu	7	k|tɕ	ou|io	7|2	白|文	tɕ|k	io|uo|ou	2|7	一～钱|长豆～：豇豆|眼～	k	uɛ	7	k	ɤɯ	7	k	əɯ	7	k	əu	7	k	ui	7		
腔		tɕʰ	ioŋ	1	tɕʰ	ioŋ	1					tɕʰ	ĩ	1	tɕʰ	ĩ	1	tɕʰ	ĩ	1					tɕʰ	ioŋ	1		tɕʰ	ĩ	1	tɕʰ	ioŋ	1	tɕʰ	ioŋ	1	tɕʰ	ioŋ	1	tɕʰ	iɤŋ	1		
确		kʰ	o	2	kʰ	əuʔ	7					kʰ	o	2	kʰ	o	2	kʰ	o	7									kʰ	o	5	kʰ	o	2	kʰ	əu	2	kʰ	o	2	kʰ	ui	7		
壳		kʰ	əu	1	kʰ	əuʔ	7	kh	ɔu	7		kʰ	au	7	kʰ	au	7	kʰ	ao	7	kh	ou	7		kʰ	ou	7		kʰ	əuʔ	7	kʰ	əu	7	kʰ	əu	7	kʰ	əu	7	kʰ	o	7		
学			əu	2	ɣ	o	2	Ǿ	u	5		ʔ	əu	2	ʔ	əu	2				v|ɦ	u|ɔu	5	白|文	v|ɦ	u|ɔu	5|5=	～古：讲故事|～生		əu	2		əu	2					əu	2		ɤɯ	2		
学	放～							Ǿ	u	5								ɣ	o	2	v|ɦ	u|ɔu	5	白|文	v|ɦ	u|ɔu	5|5=	～古：讲故事|～生							v	u	2								
学	～习							Ǿ	u	5								v	u	1	v|ɦ	u|ɔu	5	白|文	v|ɦ	u|ɔu	5|5=	～古：讲故事|～生								əu	2								
握			u	2		u	2	Ǿ	u	2			u	2		u	2		u	2	Ǿ	u	3							u	2		u	2		u	2		u	2		o	5		
崩		p	aŋ	1	p	oŋ	1					p	aŋ	1	p	an	1	p	ɑŋ	1					p	ei	1	山～	p	ɑŋ	1	p	ei	1	p	əu	1	p	aŋ	1	p	ɤŋ	1		
北		p	e	1	p	eʔ	7	p	ei	7		p	ə	7	p	əɯ	7	p	o	7	p	ɛi	2		p	ei	2		p	o	7	p	ei	7	p	ei	2	p	e	7	p	ɛ	2		
北								p	ei	7								p	ɤ	7	p	ɛi	2		p	ei	2																		
朋		pʰ	oŋ	2	b	əu	2	b	ɯ	2		b	au	2	b	au	2	p	ɑu	2	p	ɛi	2		p	ɛi	2		b	ai	2	b	ai	2	b	au	2	b	əu	2	b	əu	2		
墨		m	e	1	m	eʔ	7	m	ei	7		m	ə	7	m	əɯ	7	m	ɤ	7	m	ei	7		m	ei	7		m	ə	2	m	ei	7	m	ei	7	m	e	7	m	ei	7		
灯		t	aŋ	1	t	oŋ	1					t	aŋ	1	t	an	1	t	ɑŋ	1	t	ei	1		t	ei	1		t	ɑŋ	1	t	ɛi	1	t	əu	1	t	ɑŋ	1	t	iɤŋ	1		
等		t	aŋ	3	t	õ	3	t	oŋ	3		t	aŋ	3	t	an	3	t	ɑŋ	3	t	ɛi	3		t	ɛi	3		t	ɑŋ	3	t	ɛi	3	t	əu	3	t	ɑŋ	3	t	oŋ	3		
得		t	e	1	t	iʔ	7	t	ei	7		t	ə	7	t	əɯ	7	t	iɛ	7	t	ei	7		t	ei	7		t	əʔ	7	t	ei	7	t	ei	7	t	e	7	d	i	7		
藤		dz	oŋ	2	dz	oŋ	2	dz	oŋ	2		dz	ẽ	2	dz	ẽ	2	dz	ẽ	2	dz	oŋ	2		dz	oŋ	2		dz	oŋ	2	dz	oŋ	2	dz	oŋ	2	dz	oŋ	2	dz	ɤŋ	2		
澄		d	ei	5	d	æ	5					d	ai	5	d	ai	5	d	æ	5					d	ai	3	水～一～：把水澄清	d	ai	5	t	uei	5	d	əu	3	d	ɛ	5	d	ɤɯ	5		
层		dz	aŋ	2	dz	oŋ	2	dz	õ	2		dz	aŋ	2	dz	an	2	dz	ɑŋ	2	dz	ɛi	2		dz	ɛi	2		dz	ɑŋ	2	dz	ɛi	2	dz	əu	2	dz	ɑŋ	2	dz	oŋ	2		
贼		tsʰ	ə	1	tsʰ	ei	1	tsh	i	1		tsʰ	ə	1	tsʰ	ə	5	tsʰ	ɤ	1	tsh	ei	1		tsʰ	ei	1		tsʰ	ə	1	tsʰ	ei	1	tsʰ	ei	1	tsʰ	e	1	tsʰ	ɿ	2		
塞		s	e	1	s	eʔ	7	s	i	7		s	ə	7	s	ə	7	s	e	7	s	ei	7		s	ei	7		s	əʔ	7	s	ẽ	7	s	ei	7	s	e	7	s	ui	7		
肯		kʰ	aŋ	3	kʰ	õ	3	kh	õ	3		kʰ	aŋ	3	kʰ	an	3	kʰ	ɑŋ	3	kh	ɛi	3		kʰ	ɛi	3		kʰ	oŋ	3	kʰ	ẽ	3	kʰ	əu	3	kʰ	ɑŋ	3	kʰ	oŋ	3		
刻		kʰ	a	1	kʰ	eʔ	7	kh	æ	2		kʰ	a	7	kʰ	a	7	kʰ	a	7									kʰ	a	7	kʰ	a	7	kʰ	a	5	kʰ	o	7	kʰ	ɛ	7		
黑		kʰ	ei	1	kʰ	eʔ	7	kh	i	7		kʰ	ə	7	kʰ	ə	7	kʰ	e	7	kh	ei	7		kʰ	ei	7		kʰ	əʔ	7	kʰ	ei	7	kʰ	ei	7	kʰ	i	7	kʰ	i	1		
逼		p	iɛ	1	p	iʔ	7	p	i	7		p	i	7	p	i	7	p	iɛ	7	p	i	7		p	i	7	～子棋：当地流行的一种棋游戏	p	i	7	p	i	7	p	i	7	p	i	7	p	i	2		
力		l	iəu	1	l	iəuʔ	7	l	iu	7		l	iəu	7	l	iəu	7	l	iɤu	7	l	iu	7		l	iu	7		l	iəuʔ	7	l	iəu	7	l	u	7	d	iəu	7	d	iɤɯ	7		
媳		ɕ	i	5	ɕ	i	5					ɕ	i	5	ɕ	i	5	ɕ	i	5					s	i	5		s	i	2	ɕ	i	2	ɕ	i	2	ɕ	i	2	ɕ	i	2		
直		tʰ	iəu	1	tʰ	iəɯ	1	th	iu	1		tʰ	iəu	1	tʰ	iəu	1	tʰ	iɤɯ	1	th	iu	1		tʰ	iu	1		tʰ	iəɯ	1	tʰ	iəu	1	tʰ	əu	1	tʰ	iəu	1	tʰ	iɤɯ	1		
值		tʰ	iəu	1	tʰ	iəɯ	1					tʰ	iəu	1	tʰ	iəu	1	tʰ	iɤɯ	1					tʰ	iu	1		tʰ	iəɯ	1	tʰ	iəu	1	tʰ	əu	1	tʰ	iəu	1	tʰ	iɤɯ	1		
蒸		ts	aŋ	1	ts	oŋ	1					ts	aŋ	1	ts	an	1	ts	ɑŋ	1									tɕ	iɑŋ	1	ts	ei	1	ts	əu	1	ts	ɑŋ	1	ts	oŋ	1		
织		ts	ei	5	ts	əuʔ	7	tɕ	iu	7		tɕ	iəu	7	tɕ	iəu	7	ts	ɤu	7	tɕ	iu	7		tɕ	iu	7		tɕ	iəuʔ	7	tɕ	iəu	7	tɕ	y	7	ts	əu	7	ts	ɤɯʔ	7		
称		tsʰ	aŋ	1	tsʰ	oŋ	1					tsʰ	aŋ	1	tsʰ	an	1	tsʰ	ɑŋ	1					tɕʰ	iu	1	～重量	tɕʰ	iɑŋ	1	tsʰ	ei	1	tsʰ	əu	1	tsʰ	ɑŋ	1	tsʰ	ɤŋ	1		
秤		tsʰ	aŋ	5	tsʰ	oŋ	5	tsh	õ	5		tsʰ	aŋ	5	tsʰ	an	5	tsʰ	ɑŋ	3	tɕh	iu	5		tɕʰ	iu	5		tɕʰ	iɑŋ	5	tsʰ	ei	5	tsʰ	əu	5	tsʰ	ɑŋ	5	tsʰ	oŋ	5		
剩		z	aŋ	5	z	oŋ	5	z	oŋ	5		z	aŋ	5	z	an	5	z	ɑŋ	5	ʑ	io	5						ʑ	iɑŋ	5	z	ei	5	z	əu	1	z	ɑŋ	5	z	oŋ	5		
食		z	əu	5	z	əu	2	ʑ|s	iu|ɿ	5|1	～饭|粮～	ʑ	iəɯ	2	ʑ	iəɯ	2	z	ɤu	2	ʑ|ʂ	iu|ʅ	2	白|文	ʑ|ʂ	iu|ʅ	2-|2=	～糜：吃饭|粮～	ʑ	iəɯ	2	ʑ	iɤɯ	2		y	2	z	əu	2	z	ɤɯ	2		
升		ts	aŋ	1	ts	ɛ	1	ts|s	õ	1	一～米|～起	ts	aŋ	1	ts	an	1				tɕ	iu	1		tɕ	iu	1	一～	tɕ	iɑŋ	1	ts	ɛi	1	ts	əu	1	ts	ɑŋ	1	ts	oŋ	1		
升	一～米							ts|s	õ	1	一～米|～起							ts	ɑŋ	1	tɕ	iu	1		tɕ	iu	1	一～																	
升	上～							ts|s	õ	1	一～米|～起							s	ɛ	1	tɕ	iu	1		tɕ	iu	1	一～																	
百		p	o	1	p	oʔ	7	p	u	7		p	o	7	p	o	7	p	o	7	p	o	7		p	ᵘo|ai	7-|2=	|～货店	p	o	7	p	ɤ	7	p	o	1	p	u	1	p	uʔ	7		
伯		p	e	1	p	oʔ	7					p	u	7	p	əɯ	7	p	o	7					p	ᵘo	7		p	oʔ	7	p	ɤ	7	p	o	7	p	u	7	p	u	7		
拍		pʰ	o	1	pʰ	oʔ	7	ph	u	7		pʰ	o	7	pʰ	o	7	pʰ	o	7	ph	o	7		pʰ	ᵘo	7		pʰ	oʔ	7	pʰ	ɤ	7	pʰ	o	7	pʰ	u	7	pʰ	u	1		
白		pʰ	o	1	pʰ	o	1	ph	u	1		pʰ	o	1	pʰ	o	1	pʰ	o	1	ph	o	1		pʰ|p	ᵘo|ei	1-|2=	～菜|～果：银杏	pʰ	o	1	pʰ	ɤ	1	pʰ	o	1	pʰ	u	1	pʰ	u	1		
