聲	呼	等	韻	調	組	攝	單字	多音	罕度	檢	原註	聲母	韻母	聲調	次 聲母	次 韻母	次 聲調	新註	分韻(1782)	英華(1856)	分部(1914)	道漢(1939)	穗書	穗習				
來	開	四	蕭	平	來	效	瞭	1	1	0		l	iu	51				瞭望			-	liu4	liu4					
來	開	四	蕭	上	來	效	瞭	1	1	0		l	iu	213				明瞭	liu5	liu5			liu5					
來	開	四	蕭	平	來	效	遼	0	0	0		l	iu	51					liu4	liu4	liu4	liu4	liu4					
來	開	四	蕭	平	來	效	料	0	0	0		l	iu	33					liu6	liu6	liu6	liu6	liu6					
來	開	四	蕭	平	來	效	繚	0	1	0		l	iu	51					liu4	liu4	liu4	liu4	liu4					
來	開	四	蕭	平	來	效	寥	0	1	0		l	iu	51					liu4	liu4	liu4	liu4	liu4					
來	開	四	蕭	平	來	效	僚	0	0	0		l	iu	51					liu4	liu4	liu4	liu4	liu4					
來	開	四	蕭	平	來	效	廖	0	2	0		l	iu	33					liu6	liu6	liu6	liu6	liu6					
來	開	四	蕭	平	來	效	寮	0	2	0		l	iu	51					liu4	liu4	liu4	liu4	liu4					
心	開	四	蕭	平	精	效	蕭	0	1	0		s	iu	55					siu1	siu1	siu1	siu1	siu1					
心	開	四	蕭	平	精	效	艘	0	0	0		s	ɐu	213					sau2	sau2	saau1	sau2	sau2					
心	開	四	蕭	平	精	效	簫	0	1	0		s	iu	55					-	siu1	siu1	siu1	siu1					
見	開	四	蕭	平	見	效	驍	0	2	0		h	iu	55					njiu4	hiu1	jiu4	jiu4	hiu1					
見	開	四	蕭	平	見	效	澆	0	0	0		k	iu	55					giu1	giu1	siu1	hiu1	giu1					
見	開	四	蕭	平	見	效	邀	0	0	0			iu	55					jiu1	jiu1	jiu1	jiu1	jiu1					
疑	開	四	蕭	平	見	效	堯	0	2	0		ŋ	iu	51					njiu4	jiu4	-	jiu4	jiu4					
疑	開	四	蕭	平	見	效	僥	1	1	0									njiu4	jiu4	jiu4	jiu4	jiu4					
見	開	三	蕭	上	見	效	僥	1	1	0		h	iu	55								hiu1	giu1	hiu1				
端	開	四	蕭	上	端	效	鳥	0	0	0		n	iu	213					niu5	niu5	niu5	niu5	niu5					
定	開	四	蕭	上	端	效	掉	0	0	0		t	iau	33				丢棄	diu6	zhaau3	zaau6	zaau6	diu6					
							掉					t	iu	33														
定	開	四	蕭	上	端	效	窕	0	2	0		tʰ	iu	213					diu6	diu6	diu6	tiu5	diu6	tiu5				
來	開	四	蕭	上	來	效	了	0	0	0		l	iu	213					liu5	liu5	liu2	liu2	liu5					
見	開	四	蕭	上	見	效	繳	0	0	0		k	iu	213					giu2	giu2	giu2	giu2	giu2					
見	開	四	蕭	上	見	效	皎	0	2	0		k	au	213					gaau2	gaau2	gaau2	gaau2	gaau2					
曉	開	四	蕭	上	影	效	曉	0	0	0		h	iu	213					hiu2	hiu2	hiu2	hiu2	hiu2					
影	開	四	蕭	上	影	效	杳	0	2	0		m	iu	213					miu5	miu5	miu5	miu5	miu5					
影	開	四	蕭	上	影	效	窈	0	2	0			iu	213					jiu2	jiu2	miu5	jiu2	jiu2					
端	開	四	蕭	去	端	效	弔	0	0	0		t	iu	33					diu3	diu3	diu3	diu3	diu3					
端	開	四	蕭	去	端	效	釣	0	0	0		t	iu	33					diu3	diu1	diu3	diu3	diu3					
透	開	四	蕭	去	端	效	眺	0	2	0		tʰ	iu	33					tiu3	tiu3	tiu3	tiu3	tiu3					
泥	開	四	蕭	去	端	效	尿	0	0	0		n	iu	33					niu6	niu6	niu6	niu6	niu6					
心	開	四	蕭	去	精	效	嘯	0	1	0		s	iu	33					siu3	siu3	saau3	siu3	siu3					
見	開	四	蕭	去	見	效	激	0	0	0		k	ɪk	5					gik1	gik1	gik1	gik1	gik1					
見	開	四	蕭	去	見	效	叫	0	0	0		k	iu	33					giu3	giu3	giu3	giu3	giu3					
溪	開	四	蕭	去	見	效	竅	0	1	0		kʰ	iu	33					hiu3	hiu3	hiu3	hiu3	kiu3					
端	開	一	歌	平	端	果	多	0	0	0		t	ɔ	55					do1	do1	do1	do1	do1					
透	開	一	歌	平	端	果	他	0	0	0		tʰ	a	55					to4	taa1	to4	taa1	taa1					
透	開	一	歌	平	端	果	它	0	0	0		tʰ	a	55					taa1	taa1	taa1	taa1	taa1					
定	開	一	歌	平	端	果	跎	0	2	0		tʰ	ɔ	51					to4	to4	to4	to4	to4					
定	開	一	歌	平	端	果	陀	0	2	0		tʰ	ɔ	51					to4	-	to4	to4	to4					
定	開	一	歌	平	端	果	佗	0	2	0		tʰ	ɔ	51					to4	to4	to4	to4	to4					
定	開	一	歌	平	端	果	沱	0	2	0		tʰ	ɔ	51					to4	to4	to4	to4	to4					
定	開	一	歌	平	端	果	駝	0	0	0		tʰ	ɔ	51					to4	to4	to4	to4	to4					
定	開	一	歌	平	端	果	馱	0	1	0		tʰ	ɔ	51					to4	to4	to4	to4	to4					
泥	開	一	歌	平	端	果	挪	0	0	0		n	ɔ	51					no4	no4	no4	no4	no4					
泥	開	一	歌	上	端	果	那	1	0	0		n	a	213				那個	no4	naa2	no4	naa5	naa5					
泥	開	一	歌	平	端	果	那	1	0	0		n	a	55				姓那					naa1					
來	開	一	歌	平	來	果	囉	1	1	0		l	ɔ	55				囉嗦	-	lo1	lo3	laa1	lo1					
							囉	1	1	0		l	ɔ	51				嘍囉					lo4					
來	開	一	歌	平	來	果	蘿	0	0	0		l	ɔ	51					lo4	lo4	lo4	lo4	lo4					
來	開	一	歌	平	來	果	羅	0	0	0		l	ɔ	51					lo4	lo4	lo4	lo4	lo4					
來	開	一	歌	平	來	果	儸	0	3	0		l	ɔ	51					-	-	-	lo4	lo4					
來	合	一	歌	平	來	果	騾	0	0	0		l	œ	51					lo4	lo4	-	leoi4	lo4					
來	開	一	歌	平	來	果	籮	0	0	0		l	ɔ	51					lo4	lo4	lo4	lo1	lo4					
來	開	一	歌	平	來	果	鑼	0	0	0		l	ɔ	51					lo4	lo4	lo4	lo4	lo4					
來	合	一	歌	平	來	果	螺	0	0	0		l	œ	51					lo4	lo4	lo4	lo4	lo4					
清	開	一	歌	平	精	果	蹉	0	2	0		tsʰ	ɔ	55					co1	co1	co1	co1	co1					
清	開	一	歌	平	精	果	磋	0	2	0		tsʰ	ɔ	55					co1	co1	co1	co1	co1					
清	開	一	歌	平	精	果	搓	0	1	0		tsʰ	ɔ	55					co1	co1	co1	co1	co1					
心	開	一	歌	平	精	果	獻	0	0	0		h	yn	33					hin3	hin3	hin3	hin3	hin3					
心	開	一	歌	平	精	果	娑	0	2	0		s	ɔ	55					so1	so1	so1	so1	so1					
心	合	一	歌	平	精	果	莎	1	2	0		s	ɔ	55				莎草	so1	so1	so1		so1					
							莎	1	2	0		s	a	55				莎士比亞				saa1	saa1					
心	合	一	歌	平	精	果	梭	0	1	0		s	ɔ	55					so1	so1	so1	so1	so1					
見	開	一	歌	平	見	果	柯	0	2	0			ɔ	55					o1	o1	o1	o1	o1					
見	合	一	歌	平	見	果	過	0	0	0		k	ɔ	33					gwo3	gwo3	gwo1	gwo1	gwo3					
影	合	一	歌	平	影	果	渦	1	1	0		w	ɔ	55							wo1	wo1	wo1					
見	合	一	歌	平	見	果	渦	1	1	0									gwo1	gwo1			gwo1					
見	開	一	歌	平	見	果	哥	0	0	0		k	ɔ	55					go1	go1	go1	go1	go1					
見	合	一	歌	平	見	果	鍋	0	0	0		w	ɔ	55					wo1	wo1	wo1	wo1	wo1					
見	開	一	歌	平	見	果	歌	0	0	0		k	ɔ	55					go1	go1	go1	go1	go1					
見	合	一	歌	平	見	果	戈	0	1	0		k	ɔ	55					gwo1	gwo1	go1	gwo1	gwo1					
見	開	一	歌	平	見	果	戕	0	2	0		tsʰ	œŋ	51					coeng4	coeng4	coeng4	coeng4	coeng4					
見	開	三	歌	平	見	果	迦	0	2	0		k	a	55					-	-	ke4	gaa1	gaa1					
溪	開	一	歌	平	見	果	軻	0	2	0			ɔ	55					o1	o1	o1	o1	o1					
溪	合	一	歌	平	見	果	課	0	0	0		f	ɔ	33					fo3	fo3	fo3	fo3	fo3					
溪	合	一	歌	平	見	果	蝌	0	1	0		f	ɔ	55					fo1	-	fo1	fo1	fo1					
溪	合	一	歌	平	見	果	稞	0	2	0		f	ɔ	55					-	-	-	fo1	fo1					
溪	合	一	歌	平	見	果	科	0	0	0		f	ɔ	55					fo1	fo1	fo1	fo1	fo1					
疑	合	一	歌	平	見	果	訛	0	1	0		ŋ	ɔ	51					ngo4	ngo4	ngo4	ngo4	ngo4					
疑	開	一	歌	平	見	果	峨	0	2	0		ŋ	ɔ	51					ngo4	ngo4	ngo4	ngo4	ngo4					
疑	開	一	歌	平	見	果	蛾	0	0	0		ŋ	ɔ	51					ngo4	ngo4	ngo4	ngo4	ngo4					
疑	開	一	歌	平	見	果	哦	0	2	0		ŋ	ɔ	51					ngo4	ngo4	ngo4	ngo4	ngo4					
疑	開	一	歌	平	見	果	俄	0	1	0		ŋ	ɔ	51					ngo4	ngo4	ngo4	ngo4	ngo4					
疑	開	一	歌	平	見	果	鵝	0	0	0		ŋ	ɔ	51					ngo4	ngo4	ngo4	ngo4	ngo4					
疑	開	一	歌	平	見	果	娥	0	2	0		ŋ	ɔ	51					ngo4	ngo4	ngo4	ngo4	ngo4					
曉	開	一	歌	平	影	果	呵	0	1	0		h	ɔ	55					ho1	ho1	ho1	o1	ho1					
曉	合	三	歌	平	影	果	靴	0	1	0		h	œ	55					-	hoe1	hoe1	hoe1	hoe1					
匣	開	一	歌	平	影	果	何	0	0	0		h	ɔ	51					ho4	ho4	ho4	ho4	ho4					
匣	開	一	歌	平	影	果	蚵	0	3	0									-	-	-	-	ho4					
匣	開	一	歌	平	影	果	苛	0	1	0		kʰ	ɔ	55					ho1	ho1	ho1	ho1	ho1					
匣	開	一	歌	平	影	果	荷	1	0	0		h	ɔ	51				荷花	ho4	ho4	ho4	ho4	ho4					
匣	開	一	歌	上	影	果	荷	1	0	0		h	ɔ	33				負荷	ho6	ho6			ho6					
匣	合	一	歌	平	影	果	和	1	0	0		w	ɔ	51				和諧	wo4	wo4	wo4	wo4	wo4					
匣	合	一	歌	去	影	果	和	1	0	0		w	ɔ	33				唱和	wo6	wo6			wo6					
匣	開	一	歌	平	影	果	河	0	0	0		h	ɔ	51					ho4	ho4	ho4	ho4	ho4					
匣	合	一	歌	平	影	果	禾	0	0	0		w	ɔ	51					wo4	wo4	wo4	wo4	wo4					
影	開	一	歌	平	影	果	阿	1	0	0			ɔ	55				阿諛奉承	o1	o1	o1		o1					
							阿	1	0	0			a	33				阿伯		aa33		aa3	aa3					
幫	開	一	歌	平	幫	果	波	0	0	0		p	ɔ	55					bo1	bo1	bo1	bo1	bo1					
並	開	一	歌	平	幫	果	婆	0	0	0		pʰ	ɔ	51					po4	po4	po4	po4	po4					
明	開	一	歌	平	幫	果	摩	0	0	0		m	ɔ	55					mo1	mo1	mo1	mo1	mo1					
明	開	一	歌	平	幫	果	魔	0	0	0		m	ɔ	55					mo4	mo4	mo1	mo1	mo1					
明	開	一	歌	平	幫	果	磨	1	0	0		m	ɔ	51				磨刀	mo4	mo4	mo4	mo4	mo4					
明	開	一	歌	去	幫	果	磨	1	0	0		m	ɔ	33				石磨					mo6					
滂	開	一	歌	平	幫	果	坡	0	0	0		p	ɔ	55					bo1	bo1	bo1	bo1	bo1					
滂	開	一	歌	平	幫	果	頗	0	1	0		pʰ	ɔ	213					po2	po2	po1	po2	po2					
滂	開	一	歌	平	幫	果	玻	0	0	0		p	ɔ	55					bo1	bo1	bo1	bo1	bo1					
群	開	三	歌	平	見	果	伽	1	2	0		k	a	55				瑜伽	ke2	ke4	ke4		ke4					
							伽	1	2	0		kʰ	œ	51				伽藍				gaa1	gaa1					
群	開	三	歌	平	見	果	茄	1	0	0		k	a	55				雪茄	ke2	ke4	ke4	ke2	ke4	ke2				
見	開	二	麻	平	見	假	茄	1	0	0		kʰ	œ	51				茄瓜					gaa1					
群	開	三	歌	平	見	果	枷	0	1	0		k	a	55					gaa1	gaa1	gaa1	gaa1	gaa1					
端	合	一	歌	上	端	果	朵	0	0	0		t	ɔ	213					do2	do2	do2	do2	do2					
透	合	一	歌	上	端	果	妥	0	0	0		tʰ	ɔ	213					to5	to5	to5	to5	to5					
透	合	一	歌	上	端	果	橢	0	1	0		tʰ	ɔ	213					-	-	-	to2	to5					
定	合	一	歌	上	端	果	惰	0	0	0		t	ɔ	33					do6	do6	do6	do6	do6					
定	開	一	歌	上	端	果	舵	0	1	0		tʰ	ai	213				白	to5	to5	to5	taai5	to4					
							舵					tʰ	ɔ	51				文										
泥	開	一	歌	上	端	果	娜	1	1	0		n	a	51				安娜	-	no5	no5	no4	no5					
							娜	1	1	0		n	ɔ	213				婀娜					no4	naa4				
來	合	一	歌	上	來	果	裸	0	1	0		l	ɔ	213					lo2	lo2	lo2	lo2	lo2					
精	開	一	歌	上	精	果	左	0	0	0		ts	ɔ	213					zo2	zo2	zo2	zo2	zo2					
從	合	一	歌	上	精	果	坐	0	0	0		ts	ɔ	33				文	zo6	zo6	zo6	zo6	zo6					
							坐					tsʰ	ɔ	213				白										
心	合	一	歌	上	精	果	瑣	0	1	0		s	ɔ	213					so2	so2	so2	so2	so2					
心	合	一	歌	上	精	果	鎖	0	0	0		s	ɔ	213					so2	so2	so2	so2	so2					
見	合	一	歌	上	見	果	粿	0	2	0		k	ɔ	213					-	-	-	-	gwo2					
見	合	一	歌	上	見	果	裹	0	0	0		k	œ	213				白，裹粽	gwo2	gwo2	gwo2	gwo2	gwo2					
							裹					k	ɔ	213														
見	合	一	歌	上	見	果	果	0	0	0		k	ɔ	213					gwo2	gwo2	gwo2	gwo2	gwo2					
溪	開	一	歌	上	見	果	可	1	0	0		kʰ	ɔ	213					ho2	-	ho2	ho2	ho2					
							可	1	0	0		kʰ	ɐk	5				可汗				hak1	hak1					
溪	開	一	歌	上	見	果	坷	0	1	0		kʰ	ɔ	213					ho2	ho2	ho2	ngo1	ho2					
溪	合	一	歌	上	見	果	顆	0	0	0		l	ɔ	213					fo2	fo2	fo2	fo2	fo2					
疑	開	一	歌	上	見	果	我	0	0	0		ŋ	ɔ	213					ngo5	ngo5	ngo5	ngo5	ngo5					
曉	合	一	歌	上	影	果	火	0	0	0		f	ɔ	213					fo2	fo2	fo2	fo2	fo2					
匣	合	一	歌	上	影	果	禍	0	0	0		w	ɔ	33					wo6	wo6	wo6	wo6	wo6					
幫	開	一	歌	上	幫	果	跛	1	1	0										po2			bo2	po2				
							跛	1	1	0		p	ɐi	55				跛咗	bai1	bai1	bai1	bai1	bai1					
幫	開	三	支B	去	幫	止	跛	1	1	0													bei3					
幫	開	一	歌	上	幫	果	簸	0	1	0		p	ɔ	33					po3	po3	bo3	bo3	bo3					
並	開	一	歌	上	幫	果	爸	0	0	0		p	a	55					-	baa1	baa1	baa1	baa1					
明	開	一	歌	上	幫	果	麼	0	0	0		m	ɔ	55					-	-	mo1	mo1	mo1					
透	開	一	歌	去	端	果	拖	0	0	0		tʰ	ɔ	55					to1	to1	to1	to1	to1					
透	合	一	歌	去	端	果	唾	0	1	0		tʰ	ɔ	33					to5	to3	to3	to3	to3					
來	開	一	歌	去	來	果	邏	0	1	0		l	ɔ	51					lo6	lo6	lo3	lo4	lo4					
精	合	一	歌	去	精	果	挫	0	1	0		tsʰ	ɔ	33					co3	co3	co3	co1	co3					
精	開	一	歌	去	精	果	佐	0	2	0		ts	ɔ	213					zo3	zo2	zo3	zo3	zo3					
從	合	一	歌	去	精	果	座	0	0	0		ts	ɔ	33					zo6	zo6	zo6	zo6	zo6					
見	開	一	歌	去	見	果	個	0	0	0		k	ɔ	33					go3	go3	go3	go3	go3					
疑	開	一	歌	去	見	果	餓	0	0	0		ŋ	ɔ	33					ngo6	ngo6	ngo6	ngo6	ngo6					
疑	合	一	歌	去	見	果	臥	0	0	0		ŋ	ɔ	33					ngo6	ngo6	ngo6	-	ngo6					
曉	合	一	歌	去	影	果	貨	0	0	0		f	ɔ	33					fo3	fo3	fo3	fo3	fo3					
匣	開	一	歌	去	影	果	賀	0	0	0		h	ɔ	33					ho6	ho6	ho6	ho6	ho6					
幫	開	一	歌	去	幫	果	播	0	0	0		p	ɔ	33					bo3	bo3	bo3	bo3	bo3					
並	開	一	歌	去	幫	果	縛	0	1	0		p	ɔk	3					fok1	fok3	fok6	bok3	kwok3	bok3				
滂	開	一	歌	去	幫	果	破	0	0	0		pʰ	ɔ	33					po3	po3	po3	po3	po3					
心	開	三	麻	平	精	假	些	0	0	0		s	ɛ	55					se1	se1	se1	se1	se1					
知	開	三	麻	平	知	假	爹	0	0	0		t	ɛ	55					de1	de1	de1	de1	de1					
澄	開	二	麻	平	知	假	茶	0	0	0		tsʰ	a	51					chaa4	chaa4	caa4	caa4	caa4					
莊	開	二	麻	平	莊	假	渣	0	0	0		ts	a	55					zhaa1	zhaa1	zaa1	zaa1	zaa1					
崇	開	二	麻	平	莊	假	槎	0	2	0		tsʰ	a	51					chaa4	chaa4	caa1	ci1	caa4					
生	開	二	麻	平	莊	假	鯊	0	2	0		s	a	55					shaa1	shaa1	-	saa1	saa1					
生	開	二	麻	平	莊	假	砂	0	1	0		s	a	55					shaa1	shaa1	saa1	saa1	saa1					
生	開	二	麻	平	莊	假	紗	0	0	0		s	a	55					shaa1	shaa1	saa1	saa1	saa1					
生	開	二	麻	平	莊	假	沙	0	0	0		s	a	55					shaa1	shaa1	saa1	saa1	saa1					
章	開	三	麻	平	章	假	遮	0	0	0		ts	ɛ	55					zhe1	zhe1	ze1	ze1	ze1					
書	開	三	麻	平	章	假	奢	0	1	0		tsʰ	ɛ	55					che1	che1	ce1	ce1	ce1					
日	開	三	陽	入	日	宕	若	1	0	0		j	ɔk	3				假若	njoek6	joek6	joek6	joek6	joek6					
日	開	三	麻	上	日	假	若	1	0	0		j	a	213				般若					je5					
見	開	二	麻	平	見	假	加	0	0	0		k	a	55					gaa1	gaa1	gaa1	gaa1	gaa1					
見	合	二	麻	平	見	假	瓜	0	0	0		kʷ	a	55					gwaa1	gwaa1	gwaa1	gwaa1	gwaa1					
見	開	二	麻	平	見	假	嘉	0	0	0		k	a	55					gaa1	gaa1	gaa1	gaa1	gaa1					
見	開	二	麻	平	見	假	家	1	0	0		k	a	55					gaa1	gaa1	gaa1	gaa1	gaa1					
							家	1	0	0												gu1	gu1					
溪	合	二	麻	平	見	假	跨	0	0	0		kʷʰ	a	55					kwaa3	gwaa3	kwaa1	kwaa3	kwaa3	kwaa1				
溪	合	二	麻	平	見	假	夸	0	0	0		kʷʰ	a	55					kwaa1	kwaa1	kwaa1	kwaa1	kwaa1					
溪	合	二	麻	平	見	假	誇	0	0	0		kʷʰ	a	55					kwaa1	kwaa1	kwaa1	kwaa1	kwaa1					
疑	開	二	麻	平	見	假	芽	0	0	0		ŋ	a	51					ngaa4	ngaa4	ngaa4	ngaa4	ngaa4					
疑	開	二	麻	平	見	假	呀	0	0	0			a	55					-	aa3	aa1	aa1	aa1					
疑	開	二	麻	平	見	假	牙	0	0	0		ŋ	a	51					ngaa4	ngaa4	ngaa4	ngaa4	ngaa4					
疑	開	二	麻	平	見	假	枒	0	3	0									-	-	ngaa4	ngaa1	ngaa4					
曉	合	二	麻	平	影	假	譁	0	0	0		w	a	55					waa1	waa1	waa1	waa1	waa1					
曉	合	二	麻	平	影	假	花	0	0	0		f	a	55					faa1	faa1	faa1	faa1	faa1					
匣	開	二	麻	平	影	假	遐	0	2	0		h	a	51					haa4	haa4	haa4	haa4	haa4					
匣	合	二	麻	平	影	假	樺	0	1	0		w	a	51					waa4	waa4	waa4	waa6	waa4					
匣	合	二	麻	平	影	假	划	1	0	0		w	a	55				划船	-	waa4	waa6	waa1	waa4	waa1				
							划	1	0	0													faa3					
匣	開	二	麻	平	影	假	瑕	0	2	0		h	a	51					haa4	haa4	haa4	haa4	haa4					
匣	開	二	麻	平	影	假	蝦	1	0	0		h	a	55					haa1	haa1	haa1	haa1	haa1					
							蝦	1	0	0													haa4					
匣	開	二	麻	平	影	假	霞	0	0	0		h	a	51					haa4	haa4	haa4	haa4	haa4					
匣	合	二	麻	平	影	假	華	1	0	0		w	a	51				中華	waa4	waa4			waa4					
匣	合	二	麻	去	影	假	華	1	0	0		w	a	33				華山					waa6					
曉	合	二	麻	平	影	假	華	1	0	0		f	a	55				春華秋實	faa1	faa1	faa1	faa1	faa1					
影	開	二	麻	平	影	假	鴉	0	0	0			a	55					aa1	aa1	aa1	ngaa1	aa1					
影	開	二	麻	平	影	假	椏	0	2	0			a	55					-	-	-	aa1	aa1					
影	合	二	麻	平	影	假	窪	0	1	0		w	a	55					waa1	waa1	waa1	waa1	waa1					
影	開	二	麻	平	影	假	丫	0	2	0			a	55					aa1	aa1	aa1	ngaa1	aa1					
以	開	三	麻	平	以	假	斜	0	0	0		tsʰ	ɛ	51					ce4	ce4	ce3	ce4	ce4					
以	開	三	麻	平	以	假	椰	0	1	0		j	a	51					je4	je4	je4	je4	je4					
以	開	三	麻	平	以	假	邪	0	0	0		tsʰ	ɛ	51					je4	ce4	ce4	ce4	je4					
以	開	三	麻	平	以	假	耶	0	2	0		j	a	51					je4	je4	je4	je4	je4					
幫	開	二	麻	平	幫	假	巴	0	0	0		p	a	55					baa1	baa1	baa1	baa1	baa1					
幫	開	二	麻	平	幫	假	笆	0	1	0		p	a	55					-	baa1	-	baa1	baa1					
幫	開	二	麻	平	幫	假	芭	0	1	0		p	a	55					baa1	baa1	baa1	baa1	baa1					
並	開	二	麻	平	幫	假	杷	0	2	0									paa4	paa4	paa4	paa4	paa4					
並	開	二	麻	平	幫	假	琶	0	2	0		pʰ	a	51					paa4	paa4	paa4	paa4	paa4					
並	開	二	麻	平	幫	假	爬	0	0	0		pʰ	a	51					paa4	paa4	paa4	paa4	paa4					
明	開	二	麻	平	幫	假	麻	0	0	0		m	a	51					maa4	maa4	maa4	maa4	maa4					
明	開	二	麻	平	幫	假	蟆	0	1	0		m	a	51					maa4	maa4	maa4	maa1	maa4					
明	開	二	麻	平	幫	假	痲	0	3	0									-	-	maa4	-	maa4					
滂	開	二	麻	平	幫	假	吧	1	0	0		p	a	55					-	baa1	-	baa1	baa1					
							吧	1	0	0													baa6					
精	開	三	麻	上	精	假	姐	0	0	0		ts	ɛ	213					ze2	ze2	ze2	ze2	ze2					
心	開	三	麻	上	精	假	瀉	0	0	0		s	ɛ	33					se3	se3	se3	se3	se3					
心	開	三	麻	上	精	假	寫	0	0	0		s	ɛ	213					se2	se2	se2	se2	se2					
徹	開	二	麻	上	知	假	奼	0	2	0									chaa3	chaa3	-	caa3	caa3					
生	合	二	麻	上	莊	假	傻	0	0	0		s	ɔ	51					-	-	so4	saa2	so4					
章	開	三	麻	上	章	假	者	0	0	0		ts	ɛ	213					zhe2	zhe2	ze2	ze2	ze2					
常	開	三	麻	上	章	假	社	0	0	0		s	ɛ	213					she5	she5	se5	se5	se5					
書	開	三	麻	上	章	假	捨	0	0	0		s	ɛ	213					she2	she2	se2	se2	se2					
書	開	三	麻	去	章	假	舍	1	0	0		s	ɛ	33				宿舍	she3	she3			se3					
書	開	三	麻	上	章	假	舍	1	0	0		s	ɛ	213				舍生取義	she2		se2	se2	se2					
日	開	三	麻	上	日	假	惹	0	0	0		j	a	213					nje5	je5	je5	je5	je5					
見	合	二	麻	上	見	假	寡	0	1	0		kʷ	a	213					gwaa2	gwaa2	gwaa2	gwaa2	gwaa2					
見	開	二	麻	上	見	假	假	1	0	0		k	a	213				假如	gaa2	gaa2	gaa2	gaa2	gaa2					
見	開	二	麻	去	見	假	假	1	0	0		k	a	33				放假	gaa3	gaa3			gaa3					
疑	開	二	麻	上	見	假	雅	0	0	0		ŋ	a	213					ngaa5	ngaa5	ngaa5	ngaa5	ngaa5					
疑	合	二	麻	上	見	假	瓦	0	0	0		ŋ	a	213					ngaa5	ngaa5	ngaa5	ngaa5	ngaa5					
匣	合	二	麻	上	影	假	踝	0	2	0									-	-	-	kwaa3	waa5					
匣	開	二	麻	上	影	假	夏	0	0	0		h	a	33					haa6	haa6	haa6	haa6	haa6					
匣	開	二	麻	上	影	假	廈	0	0	0		h	a	33					haa6	-	haa6	-	haa6					
匣	開	二	麻	去	影	假	下	1	0	0		h	a	33				下面	haa6	haa6			haa6					
匣	開	二	麻	上	影	假	下	1	0	0		h	a	213				打一下	haa5	haa5	haa2	haa2	haa5					
影	開	二	麻	上	影	假	啞	1	0	0			a	213				聾啞	aa2	aa2	aa2	ngaa2	aa2					
影	開	二	麻	去	影	假	啞	1	0	0			a	55				嘔啞					aa1					
影	開	二	庚	入	影	梗	啞	1	0	0			ɐk	5				啞然而笑					ak1					
以	開	三	麻	上	以	假	冶	0	0	0		j	a	213					je5	je5	je5	je5	je5					
以	開	三	麻	上	以	假	也	0	0	0		j	a	213					jaa5	jaa5	jaa5	jaa5	jaa5					
幫	開	二	麻	上	幫	假	把	0	0	0		p	a	213					paa4	baa2	baa2	baa2	baa2					
明	開	二	麻	上	幫	假	罵	0	0	0		m	a	33					maa6	maa6	maa6	maa6	maa6					
明	開	二	麻	上	幫	假	碼	0	0	0		m	a	213					maa5	maa5	maa5	maa5	maa5					
明	開	二	麻	上	幫	假	馬	0	0	0		m	a	213					maa5	maa5	maa5	maa5	maa5					
精	開	三	麻	去	精	假	借	0	0	0		ts	ɛ	33					ze3	ze3	ze3	ze3	ze3					
從	開	三	麻	去	精	假	藉	0	2	0		ts	ɪk	3					zik6	zik6	zik6	zik6	zik6					
心	開	三	麻	去	精	假	卸	0	0	0		s	ɛ	33					se3	se3	se3	se3	se3					
邪	開	三	麻	去	精	假	榭	0	2	0		ts	ɛ	33					ze6	ze6	ze6	ze6	ze6					
邪	開	三	麻	去	精	假	謝	0	0	0		ts	ɛ	33					ze6	ze6	ze6	ze6	ze6					
知	開	二	麻	去	知	假	吒	1	2	0		ts	a	55				哪吒	-	chaa3	-	zaa1	zaa1					
							吒	1	2	0		tsʰ	ak	5				叱吒					caak1					
徹	開	二	麻	去	知	假	詫	0	2	0		tsʰ	a	33					chaa3	chaa3	caa3	caa3	caa3					
莊	開	二	麻	去	莊	假	詐	0	1	0		ts	a	33					zhaa3	zhaa3	zaa3	zaa3	zaa3					
莊	開	二	麻	去	莊	假	榨	0	0	0		ts	a	33					zhaa3	zhaa3	zaa3	zaa3	zaa3					
崇	開	二	麻	去	莊	假	乍	0	1	0		ts	a	33					zhaa3	zhaa3	zaa6	zaa3	zaa3					
章	開	三	麻	去	章	假	蔗	0	1	0		ts	ɛ	33					zhe3	zhe3	ze3	ze3	ze3					
章	開	三	麻	去	章	假	炙	0	2	0		ts	iak	3				白	zhek1	zhik6	-	zik1	zek3					
							炙					ts	ɪk	3				文										
昌	開	三	麻	去	章	假	斥	0	0	0		tsʰ	ɪk	5					chik1	chik1	cik1	cik1	cik1					
書	開	三	麻	去	章	假	赦	0	1	0		s	ɛ	33					she3	she3	se3	se3	se3					
見	開	二	麻	去	見	假	價	0	0	0		k	a	33					gaa3	gaa3	gaa3	gaa3	gaa3					
見	開	二	麻	去	見	假	嫁	0	0	0		k	a	33					gaa3	gaa3	gaa3	gaa3	gaa3					
見	開	二	麻	去	見	假	駕	0	0	0		k	a	33					gaa3	gaa3	gaa3	gaa1	gaa3					
見	開	二	麻	去	見	假	架	0	0	0		kʰ	a	33					gaa3	gaa3	gaa3	gaa2	gaa3					
疑	開	二	麻	去	見	假	訝	0	1	0		ŋ	a	33					ngaa6	ngaa6	ngaa6	ngaa6	ngaa6					
曉	開	二	麻	去	影	假	嚇	0	0	0		h	ak	3					haak1	haak3	hak3	haak3	haak3					
曉	開	二	麻	去	影	假	唬	0	1	0		h	u	213					-	-	-	-	fu2					
