賢	hian2		
弦	hian2		
穴	hiat8		
掀	hian1		
軒	hian1		
血	hiat7	文	
歇	hiat7		
兗	ian3		
演	ian3		
衍	ian3		
沿	ian2		
筵	ian2		
铅	ian2		
淵	ian1		
燕	ian1	～山	
焉	ian1		
煙	ian1		
悅	iat7		
閱	iat7		
□	iat8	舞動	
燕	ian5	文	
宴	ian5		
般	puan1	文	
搬	puan1	文	
半	puan5		
撥	puat8	文	
叛	pʰuan5		
判	pʰuan5	文	
盤	pʰuan2	文，～古、～腿	
磻	pʰuan1		
潑	pʰuat7		
滿	buan3	文	
□	buan2	包、蓋	
沒	buat8	文，～落	
奪	tuat8		
端	tuan1		
斷	tuan1	文	
傳	tuan2	文	
短	tuan3	文	
斷	tuan5	～定，～絕	
篆	tʰuan5		
鍛	tʰuan5		
煅	tʰuan5		
湍	tʰuan1		
傳	tʰuan2	文	
脫	tʰuat7	文	
亂	luan5		
戀	luan2		
鑾	luan2		
鸞	luan2		
劣	luat7		
軟	luan3	文	
撰	tsuan5		
鑽	tsuan5	文	
譔	tsuan5		
轉	tsuan3	文	
賺	tsuan3		
全	tsuan2		
泉	tsuan2		
專	tsuan1		
磚	tsuan1	文	
轉	tsuan1	白，～時鐘	
拙	tsuat7		
絕	tsuat8		
涮	suan5		
蒜	suan5	文	
選	suan3		
旋	suan2		
船	suan2	文	
喧	suan1		
宣	suan1		
萱	suan1		
栓	suan1		
酸	suan1	文	
說	suat7	文	
雪	suat7	文	
倦	kuan5		
券	kuan5		
灌	kuan5		
罐	kuan5		
惓	kuan5		
卷	kuan5		
貫	kuan5		
慣	kuan5		
權	kuan2		
冠	kuan1		
涓	kuan1		
觀	kuan1		
鵑	kuan1		
娟	kuan1		
官	kuan1	文	
棺	kuan1	文	
關	kuan1	文	
括	kuat7		
決	kuat7		
訣	kuat7		
刮	kuat7	文	
管	kuan3	文	
館	kuan3		
捲	kuan3		
環	kʰuan2		
圈	kʰuan1	手～	
寬	kʰuan1	文	
闋	kʰuat7		
缺	kʰuat7		
闕	kʰuat7		
獗	kʰuat7		
厥	kʰuat7		
勸	kʰuan5	文	
款	kʰuan3	文	
願	ɡuan5		
元	ɡuan2		
原	ɡuan2		
源	ɡuan2		
阮	ɡuan3		
月	ɡuat8		
喚	huan5		
換	huan5	文	
煥	huan5		
泛	huan5		
返	huan3		
反	huan3	文	
凡	huan2		
垣	huan2		
煩	huan2		
猿	huan2		
礬	huan2		
繁	huan2		
還	huan2		
閥	huat8		
乏	huat8	文	
伐	huat8		
桓	huan2		
翻	huan1		
歡	huan1	文	
灌	huan1		
番	huan1		
蕃	huan1		
法	huat7		
發	huat7	文	
髮	huat7	文	
婉	uan3		
宛	uan3		
苑	uan3		
菀	uan3		
豌	uan3		
碗	uan3	文	
捥	uan3		
員	uan2		
完	uan2		
袁	uan2		
圓	uan2	文	
丸	uan2	文	
援	uan2	文	
灣	uan2	臺～	
粵	uat8		
越	uat8		
冤	uan1		
緩	uan1		
灣	uan1	海～	
彎	uan1		
斡	uat7		
賓	pin1		
濱	pin1		
繽	pin1		
彬	pin1		
斌	pin1		
貧	pin2		
憑	pin2		
頻	pin2		
禀	pin3		
殯	pin5		
蓖	pin5		
筆	pit7		
必	pit7		
畢	pit7		
畢	pit8	又	
乒	pʰin1		
頻	pʰin2	又	
匹	pʰit7		
民	bin2		
眠	bin2	白	
抿	bin3	齒～：牙刷	
面	bin5	白	
密	bit8	文	
蜜	bit8		
珍	tin1		
津	tin1		
□	tin1	油～：油桶	
陳	tin2	文	
塵	tin2		
震	tin3	白，～動	
鎮	tin5		
陣	tin5	文	
得	tit7		
直	tit8		
值	tit8	文	
停	tʰin2	～茶：篩茶	
媵	tʰin5	相～：結親家	
彳	tʰit7	玩	
乳	lin1		
人	lin2		
仁	lin2		
恁	lin3	你們	
□	lin5	旋轉	
認	lin5		
日	lit8		
真	tsin1		
清	tsin1	白，～水	
臻	tsin1		
盡	tsin1		
秦	tsin2		
繩	tsin2	白，准～	
□	tsin2	久視	
振	tsin3		
進	tsin5		
晉	tsin5		
責	tsit7		
職	tsit7		
織	tsit7		
幟	tsit7		
績	tsit7		
積	tsit7		
疾	tsit8		
一	tsit8	訓“蜀”	
蜀	tsit8	一	
親	tsʰin1		
郴	tsʰin1		
凊	tsʰin5	冷	
秤	tsʰin5		
七	tsʰit7		
拭	tsʰit7		
新	sin1		
薪	sin1		
辛	sin1		
莘	sin1		
神	sin2		
繩	sin2	文	
蠅	sin2	白	
鋅	sin3		
信	sin5		
慎	sin5		
腎	sin5		
剩	sin5		
失	sit7		
息	sit7	白	
實	sit8	文	
翼	sit8	白	
食	sit8	文	
緊	kin3		
謹	kin3		
僅	kin3		
靳	kin5		
輕	kʰin1	白	
肯	kʰin3		
乞	kʰit7		
□	kʰit8	木樁	
迄	ɡit7		
乞	ɡit7	文	
訖	ɡit7		
眩	hin2	白	
狠	hin3	忙碌	
甩	hit8	訓	
因	in1		
茵	in1		
姻	in1	文	
𪜶	in1	他們	
絪	in1		
寅	in2		
引	in3		
蚓	in3		
印	in5		
孕	in5		
胤	in5		
一	it7		
乙	it7		
憶	it7	白	
吞	tʰun1		
豚	tʰun2		
蠢	tʰun3		
禿	tʰut8		
分	pun1	白	
笨	pun1		
㖹	pun2	吹	
本	pun3	文	
糞	pun5	白	
畚	pun5		
不	put7		
佛	put8	白	
潘	pʰun1	白，米～：泔水	
奔	pʰun1		
盆	pʰun2		
噴	pʰun5		
埲	pʰun3	～土	
□	pʰut8	掙扎	
□	bun1	笑～～	
文	bun2		
門	bun2	文	
們	bun2	文	
聞	bun2		
紋	bun2		
吻	bun3		
刎	bun3		
問	bun5	文	
悶	bun5		
□	but7	甜～～	
沒	but8		
勿	but8		
物	but8		
𢪱	but8		
敦	tun1		
墩	tun1		
鈍	tun1		
唇	tun2		
盾	tun3		
囤	tun3		
頓	tun5		
扽	tun5		
燉	tun5		
突	tut8		
□	lun1	～頭：伸頭	
輪	lun2		
侖	lun2		
崙	lun2		
淪	lun2		
倫	lun2		
忍	lun3		
論	lun5		
閏	lun5		
潤	lun5		
崙	lun5	山～	
□	lut7	騙	
□	lut7	滑落	
□	lut7	燙，引燃	
律	lut8		
𢫫	lut8		
船	tsun2	白	
存	tsun2	文	
遵	tsun1		
尊	tsun1		
諄	tsun1		
準	tsun3		
准	tsun3		
竣	tsun5		
俊	tsun5		
陣	tsun5	白	
卒	tsut7		
朮	tsut8	白～	
术	tsut8		
秫	tsut8	～米	
春	tsʰun1		
伸	tsʰun1		
存	tsʰun2		
蠢	tsʰun3	新	
忖	tsʰun3		
寸	tsʰun5		
出	tsʰut7		
齣	tsʰut7		
孫	sun1		
蓀	sun1		
純	sun2		
巡	sun2		
循	sun2		
旬	sun2		
荀	sun2		
徇	sun2		
殉	sun2		
筍	sun3		
損	sun3		
瞬	sun5		
遜	sun5		
舜	sun5		
順	sun5		
戍	sut7		
屑	sut7	鋸～	
術	sut8		
术	sut8		
滑	kut8		
猾	kut8		
掘	kut8		
骨	kut7		
棍	kun5		
滾	kun3		
袞	kun3		
𤉙	kun2	久煮	
君	kun1		
軍	kun1		
均	kun1		
鈞	kun1		
昆	kʰun1		
崑	kʰun1		
坤	kʰun1		
髡	kʰun1	～喙鬚	
勤	kʰun2		
菌	kʰun3		
困	kʰun5		
睏	kʰun5		
曲	kʰut7	白	
屈	kʰut7		
窟	kʰut7		
堀	kʰut7		
𥏘	kʰut8		
銀	ɡun2		
阮	ɡun3	我們	
兀	ɡut7		
恨	hun5		
忿	hun5		
奮	hun5		
訓	hun5		
分	hun1	文	
汾	hun1		
紛	hun1		
芬	hun1		
昏	hun1		
婚	hun1		
葷	hun1		
勳	hun1		
薰	hun1		
混	hun1		
渾	hun1		
暈	hun1		
魂	hun2		
痕	hun2		
狠	hun3		
粉	hun3		
忟	hun3		
忽	hut7		
拂	hut7		
佛	hut8	文	
恩	un1		
瘟	un1		
溫	un1		
冤	un1	～屈	
緩	un1		
雲	un2		
云	un2		
□	un2	漫步	
允	un3		
穩	un3		
隱	un3		
運	un5		
蘊	un5		
搵	un5	～水	
鬱	ut7		
□	ut8	被塗上	
幫	paŋ1		
邦	paŋ1		
封	paŋ1	白，一～批	
房	paŋ2	白	
縫	paŋ2	白	
馮	paŋ2		
綁	paŋ3		
放	paŋ5	白	
蚌	paŋ5		
棒	paŋ5		
北	pak7		
剝	pak7		
腹	pak7	白	
縛	pak8	白	
蜂	pʰaŋ1	白	
芳	pʰaŋ1	白，香	
捧	pʰaŋ2	～碗	
紡	pʰaŋ3	白	
縫	pʰaŋ5	壁～	
覆	pʰak7	白，反～	
曝	pʰak8	白，～日	
□	baŋ1	雨仔～～	
忙	baŋ2		
芒	baŋ2		
茫	baŋ2		
蠓	baŋ3	蚊子	
夢	baŋ5		
□	bak7	沾土	
墨	bak8		
東	taŋ1	白	
冬	taŋ1	白	
動	taŋ1	白	
噹	taŋ1		
同	taŋ2	白	
銅	taŋ2	白	
童	taŋ2	白，跳～	
董	taŋ3	白	
凍	taŋ5	白	
觸	tak7	白，牛相～	
毒	tak8	白	
獨	tak8	白	
逐	tak8	白	
籠	laŋ2	白	
礱	laŋ2		
儂	laŋ2	白，人	
籠	laŋ1	白	
弄	laŋ5	白，～獅	
㝗	laŋ5	～縫	
籠	laŋ3	白	
六	lak8	白	
落	lak7	白	
桐	tʰaŋ2	白	
蟲	tʰaŋ2	白	
窗	tʰaŋ1	白	
通	tʰaŋ1	白	
趟	tʰaŋ5	白，遍	
痛	tʰaŋ5	白	
桶	tʰaŋ3	白	
讀	tʰak8	白	
剔	tʰak7	白，～齒	
叢	tsaŋ2	白	
棕	tsaŋ1	白	
鬃	tsaŋ1	白	
髒	tsaŋ1	新	
粽	tsaŋ5	白	
綜	tsaŋ5	白	
總	tsaŋ3	白，頭毛～	
□	tsak7	聚集	
清	tsʰaŋ1	白，～脆	
葱	tsʰaŋ1	白	
鑿	tsʰak8	白	
戳	tsʰak8	白	
淙	tsʰaŋ2		
□	tsʰaŋ5	～毛：毛竦起	
紅	aŋ2	白	
洪	aŋ2	白，姓	
翁	aŋ1	白	
瓮	aŋ5	白	
降	haŋ2	投～	
項	haŋ1		
烘	haŋ1	白	
魟	haŋ1		
巷	haŋ5		
哄	haŋ3	白	
空	kʰaŋ1	白	
孔	kʰaŋ3	白，面～	
剛	kaŋ1		
綱	kaŋ1		
崗	kaŋ1		
江	kaŋ1		
肛	kaŋ1		
公	kaŋ1	白，狗～	
工	kaŋ1	白	
功	kʰaŋ1	白，～計	
降	kaŋ5		
共	kaŋ5	白	
港	kaŋ3		
雙	saŋ1	白	
鬆	saŋ1	白	
送	saŋ5	白	
握	ak7		
□	ak8	繞線簍	
殼	kʰak7		
角	kak7		
菊	kak7	白	
嶽	ɡak8		
岳	ɡak8		
樂	ɡak8		
獄	ɡak8		
□	saŋ2	相同	
□	saŋ3	～火：燒火	
捒	sak7	推	
□	kʰaŋ5	摳	
學	hak8	文	
礐	hak8	廁所	
墨	biak8	文	
默	biak8		
逆	ɡiak8		
□	ɡiaŋ5	犬牙不齊	
響	hiaŋ3	文	
或	hiak8		
惑	hiak8		
域	hiak8	又	
肉	hiak8	白	
黑	hiak7		
赫	hiak7		
奕	iak8		
翼	iak8	文	
亦	iak8		
液	iak8		
益	iak7		
刻	kʰiak7		
克	kʰiak7		
客	kʰiak7	文	
喀	kʰiak8		
鏘	kʰiaŋ1		
勥	kʰiaŋ5	能幹	
極	kiak8		
局	kiak8	白	
激	kiak7		
革	kiak7		
擊	kiak7		
亮	liaŋ5	新	
力	liak8	文	
□	liak7	暈倒	
勒	liak7		
魄	pʰiak7		
白	piak8	文	
逼	piak7		
百	piak7	文	
迫	piak7		
煏	piak7	油中炸	
殖	siak8	舊	
席	siak8	文	
夕	siak8	文	
石	siak8	文	
碩	siak8		
熟	siak8	白	
色	siak7		
識	siak7		
卌	siak7		
斥	tʰiak7		
剔	tʰiak7	文	
□	tʰiak7	漂亮	
特	tiak8		
敵	tiak8		
德	tiak7		
得	tiak7	文	
請	tsʰiaŋ3	新	
□	tsʰiaŋ3	單腳跳	
側	tsʰiak7		
廁	tsʰiak7		
粟	tsʰiak7	白，稻穀	
□	tsʰiak8	爛泥上壁	
叔	tsiak7	白	
燭	tsiak7	白	
風	huaŋ1		
旁	pɔŋ2	文	
房	pɔŋ2	文	
謗	pɔŋ5		
榜	pɔŋ3	文	
駁	pɔk7		
卜	pɔk7	文	
北	pɔk7	文	
暴	pɔk8		
爆	pɔk8		
蔔	pɔk8		
薄	pɔk8	文	
泵	pʰɔŋ2		
碰	pʰɔŋ5		
胖	pʰɔŋ5	鼓起	
捧	pʰɔŋ3		
雹	pʰɔk8	文	
曝	pʰɔk8	文	
博	pʰɔk7		
璞	pʰɔk7		
撲	pʰɔk7		
搏	pʰɔk7		
𣾴	pʰɔk7		
曚	bɔŋ2		
茫	bɔŋ2	文	
盲	bɔŋ2	文	
蒙	bɔŋ2		
忘	bɔŋ5		
望	bɔŋ5		
妄	bɔŋ5		
夢	bɔŋ5	文	
莽	bɔŋ3		
懵	bɔŋ3		
惘	bɔŋ3		
罔	bɔŋ3		
莫	bɔk8	文	
寞	bɔk8		
木	bɔk8	文	
目	bɔk8	文	
穆	bɔk8		
牧	bɔk8		
堂	tɔŋ2	文	
唐	tɔŋ2	文	
塘	tɔŋ2	文	
彤	tɔŋ2		
同	tɔŋ2	文	
銅	tɔŋ2	文	
桐	tɔŋ2	文	
童	tɔŋ2	文	
瞳	tɔŋ2		
當	tɔŋ1		
蕩	tɔŋ1		
東	tɔŋ1	文	
動	tɔŋ1	文	
冬	tɔŋ1	文	
盪	tɔŋ1		
擋	tɔŋ5		
檔	tɔŋ5		
棟	tɔŋ5		
凍	tɔŋ5		
洞	tɔŋ5		
黨	tɔŋ3		
度	tɔk8		
獨	tɔk8	文	
毒	tɔk8	文	
犢	tɔk8		
卓	tɔk7	文	
琢	tɔk7		
啄	tɔk7		
篤	tɔk7		
督	tɔk7		
湯	tʰɔŋ1	文	
通	tʰɔŋ1	文	
彤	tʰɔŋ2	新	
痛	tʰɔŋ5		
捅	tʰɔŋ3		
讀	tʰɔk8	文	
牘	tʰɔk8		
託	tʰɔk7	文	
托	tʰɔk7	文	
囊	lɔŋ2		
狼	lɔŋ2		
廊	lɔŋ2		
郎	lɔŋ2	文	
農	lɔŋ2		
膿	lɔŋ2	文	
儂	lɔŋ2	文	
濃	lɔŋ2		
浪	lɔŋ5	文	
弄	lɔŋ5	文	
朗	lɔŋ3		
籠	lɔŋ3	文	
朧	lɔŋ3		
諾	lɔk8		
落	lɔk8	文	
洛	lɔk8	文	
駱	lɔk8	文	
樂	lɔk8		
鹿	lɔk8		
漉	lɔk7		
藏	tsɔŋ2		
臧	tsɔŋ1		
贓	tsɔŋ1	文	
莊	tsɔŋ1	文	
裝	tsɔŋ1	文	
妝	tsɔŋ1		
宗	tsɔŋ1		
綜	tsɔŋ1		
葬	tsɔŋ5		
藏	tsɔŋ5	西～	
壯	tsɔŋ5		
狀	tsɔŋ5	文	
總	tsɔŋ3	文	
濁	tsɔk8	文	
族	tsɔk8		
作	tsɔk7	文	
倉	tsʰɔŋ1		
蒼	tsʰɔŋ1		
滄	tsʰɔŋ1		
聰	tsʰɔŋ1	文	
匆	tsʰɔŋ1		
葱	tsʰɔŋ1	文	
創	tsʰɔŋ5		
鑿	tsʰɔk8	文	
齪	tsʰɔk7		
錯	tsʰɔk7	～綜	
雙	sɔŋ1		
鬆	sɔŋ1		
嵩	sɔŋ1		
衷	sɔŋ1	文	
桑	sɔŋ1	文	
霜	sɔŋ1	文	
□	sɔŋ2	傻	
喪	sɔŋ5	～失	
送	sɔŋ5	文	
宋	sɔŋ5	文	
聳	sɔŋ3		
爽	sɔŋ3		
竦	sɔŋ3		
朔	sɔk7		
塑	sɔk7		
速	sɔk7		
縮	sɔk7	又	
束	sɔk7		
狂	kɔŋ2		
光	kɔŋ1		
公	kɔŋ1		
工	kɔŋ1		
功	kɔŋ1		
槓	kɔŋ5		
崗	kɔŋ5	～尾	
廣	kɔŋ3		
各	kɔk7	文	
閣	kɔk7	文	
國	kɔk7		
穀	kɔk7	文	
谷	kɔk7		
康	kʰɔŋ1	文	
糠	kʰɔŋ1	文	
匡	kʰɔŋ1		
空	kʰɔŋ1	文	
抗	kʰɔŋ5		
曠	kʰɔŋ5		
控	kʰɔŋ5		
孔	kʰɔŋ3	文	
擴	kʰɔk7		
哭	kʰɔk7		
酷	kʰɔk7		
昂	ɡɔŋ2		
鄂	ɡɔk8		
鱷	ɡɔk8		
顎	ɡɔk8		
愕	ɡɔk8		
風	hɔŋ1	文	
轟	hɔŋ1		
峰	hɔŋ1		
鋒	hɔŋ1		
蜂	hɔŋ1	文	
芳	hɔŋ1	文	
方	hɔŋ1	文	
肪	hɔŋ1		
坊	hɔŋ1		
荒	hɔŋ1	文	
謊	hɔŋ1		
慌	hɔŋ1		
紅	hɔŋ2	文	
洪	hɔŋ2	文	
虹	hɔŋ2		
鴻	hɔŋ2		
逢	hɔŋ2		
縫	hɔŋ2	文	
皇	hɔŋ2		
惶	hɔŋ2		
凰	hɔŋ2		
簧	hɔŋ2		
癀	hɔŋ2		
黃	hɔŋ2	文	
璜	hɔŋ2		
磺	hɔŋ2		
妨	hɔŋ2		
況	hɔŋ3		
訪	hɔŋ3		
紡	hɔŋ3	文	
彷	hɔŋ3		
仿	hɔŋ3		
恍	hɔŋ3		
哄	hɔŋ3	文	
晃	hɔŋ3		
放	hɔŋ5	文	
㨪	hɔŋ5		
鳳	hɔŋ5		
奉	hɔŋ5		
俸	hɔŋ5		
福	hɔk7		
腹	hɔk7	文	
複	hɔk7		
覆	hɔk7		
幅	hɔk7		
霍	hɔk7		
藿	hɔk7		
服	hɔk8		
伏	hɔk8		
復	hɔk8		
鶴	hɔk8	文	
王	ɔŋ2	文	
汪	ɔŋ1	文	
翁	ɔŋ1	文	
王	ɔŋ5		
旺	ɔŋ5		
枉	ɔŋ3		
往	ɔŋ3		
惡	ɔk7	文	
屋	ɔk7		
沃	ɔk7	文	
握	ɔk7		
長	tiɔŋ2	文	
腸	tiɔŋ2	文	
重	tiɔŋ2	文，～複	
重	tiɔŋ1	文	
張	tiɔŋ1	文	
丈	tiɔŋ1	文	
杖	tiɔŋ1	文	
張	tiɔŋ1	文	
仗	tiɔŋ1		
中	tiɔŋ1		
衷	tiɔŋ1		
忠	tiɔŋ1		
漲	tiɔŋ5	文	
帳	tiɔŋ5	文	
脹	tiɔŋ5	文	
中	tiɔŋ5	文，打～	
長	tiɔŋ3	文	
著	tiɔk8	文	
逐	tiɔk8		
竹	tiɔk7	文	
築	tiɔk7		
苎	tiɔk7		
衷	tʰiɔŋ1	又	
蟲	tʰiɔŋ2	文	
暢	tʰiɔŋ5		
寵	tʰiɔŋ3		
畜	tʰiɔk7	文	
蓄	tʰiɔk7		
良	liɔŋ2		
糧	liɔŋ2	文	
莨	liɔŋ2		
梁	liɔŋ2	文	
樑	liɔŋ2		
量	liɔŋ2	文	
凉	liɔŋ2	文	
涼	liɔŋ2	文	
龍	liɔŋ2	文	
戎	liɔŋ2		
茸	liɔŋ2		
嚷	liɔŋ3		
兩	liɔŋ3	文	
量	liɔŋ5	文，度～	
諒	liɔŋ5	文	
掠	liɔk7		
六	liɔk8	文	
祿	liɔk8	文	
錄	liɔk8		
若	liɔk8		
弱	liɔk8	文	
諾	liɔk8		
陸	liɔk8		
辱	liɔk8		
褥	liɔk8	文	
綠	liɔk8	文	
虐	liɔk8		
瘧	liɔk8		
鐘	tsiɔŋ1	文	
鍾	tsiɔŋ1	文	
章	tsiɔŋ1	文	
樟	tsiɔŋ1	文	
漳	tsiɔŋ1	文	
璋	tsiɔŋ1		
將	tsiɔŋ1		
漿	tsiɔŋ1	文	
終	tsiɔŋ1		
從	tsiɔŋ2		
槳	tsiɔŋ3	文	
獎	tsiɔŋ3	文	
掌	tsiɔŋ3	文	
種	tsiɔŋ3	文	
蔣	tsiɔŋ3	文	
眾	tsiɔŋ5	文	
種	tsiɔŋ5	文	
將	tsiɔŋ5		
醬	tsiɔŋ5	文	
障	tsiɔŋ5		
祝	tsiɔk7		
粥	tsiɔk7		
足	tsiɔk7		
燭	tsiɔk7	文	
灼	tsiɔk7		
妁	tsiɔk7		
衝	tsʰiɔŋ1		
沖	tsʰiɔŋ1		
昌	tsʰiɔŋ1		
猖	tsʰiɔŋ1		
娼	tsʰiɔŋ1		
菖	tsʰiɔŋ1		
充	tsʰiɔŋ1		
唱	tsʰiɔŋ5	文	
倡	tsʰiɔŋ5		
匠	tsʰiɔŋ5		
縱	tsʰiɔŋ5		
捉	tsʰiɔk7		
促	tsʰiɔk7	文	
觸	tsʰiɔk7	文	
躍	tsʰiɔk8	俗，跳	
嵩	siɔŋ1		
商	siɔŋ1		
傷	siɔŋ1	文	
鑲	siɔŋ1		
襄	siɔŋ1		
驤	siɔŋ1		
相	siɔŋ1		
厢	siɔŋ1		
湘	siɔŋ1		
箱	siɔŋ1	文	
像	siɔŋ1	文	
象	siɔŋ1	文	
詳	siɔŋ2		
祥	siɔŋ2		
常	siɔŋ2	文	
嘗	siɔŋ2		
詳	siɔŋ2		
翔	siɔŋ2		
癢	siɔŋ2		
松	siɔŋ2	文	
賞	siɔŋ3	文	
償	siɔŋ3		
想	siɔŋ3	文	
相	siɔŋ5	文，宰～	
上	siɔŋ5	文	
尚	siɔŋ5	文	
頌	siɔŋ5		
粟	siɔk7	文	
叔	siɔk7	文	
淑	siɔk7		
縮	siɔk7	又	
肅	siɔk7		
宿	siɔk7		
熟	siɔk8	文	
俗	siɔk8		
屬	siɔk8		
孰	siɔk8		
續	siɔk8		
贖	siɔk8		
蜀	siɔk8	文	
塾	siɔk8		
恭	kiɔŋ1		
供	kiɔŋ1	文	
弓	kiɔŋ1	文	
宮	kiɔŋ1	文	
躬	kiɔŋ1		
薑	kiɔŋ1	文	
疆	kiɔŋ1		
僵	kiɔŋ1		
強	kiɔŋ2	文	
窮	kiɔŋ2	文	
強	kiɔŋ3	推讓	
拱	kiɔŋ3	文	
供	kiɔŋ5	文	
共	kiɔŋ5	文	
菊	kiɔk7	文	
掬	kiɔk7		
劇	kiɔk8		
局	kiɔk8	文	
姜	kʰiɔŋ1	文	
羌	kʰiɔŋ1		
鞏	kʰiɔŋ3		
恐	kʰiɔŋ3		
曲	kʰiɔk7	文	
腳	kʰiɔk7		
卻	kʰiɔk7		
仰	ɡiɔŋ3		
玉	ɡiɔk8	文	
鄉	hiɔŋ1	文	
胸	hiɔŋ1	文	
兇	hiɔŋ1		
凶	hiɔŋ1		
薌	hiɔŋ1		
香	hiɔŋ1	文	
雄	hiɔŋ2	文	
享	hiɔŋ3		
響	hiɔŋ3		
向	hiɔŋ5		
郁	hiɔk7		
旭	hiɔk7		
央	iɔŋ1		
邕	iɔŋ1		
容	iɔŋ2		
熔	iɔŋ2		
溶	iɔŋ2	文	
融	iɔŋ2		
庸	iɔŋ2		
羊	iɔŋ2	文	
洋	iɔŋ2	文	
烊	iɔŋ2		
楊	iɔŋ2	文	
揚	iɔŋ2	文	
陽	iɔŋ2		
瘍	iɔŋ2		
蓉	iɔŋ2		
傭	iɔŋ2		
甬	iɔŋ3		
勇	iɔŋ3		
湧	iɔŋ3	文	
恿	iɔŋ3		
蛹	iɔŋ3		
養	iɔŋ3	文	
癢	iɔŋ3	文	
樣	iɔŋ5	文	
擁	iɔŋ5		
雍	iɔŋ5		
用	iɔŋ5	文	
約	iɔk7	文	
育	iɔk8		
慾	iɔk8		
欲	iɔk8		
浴	iɔk8	文	
躍	iɔk8		
幫	pŋ1	白，～手	
朋	pŋ2	白	
榜	pŋ3	白	
飯	pŋ5	白	
傍	pŋ5	白	
崩	pʰŋ1		
烹	pʰŋ1		
□	mŋ1	山～：茅草	
門	mŋ2	白	
毛	mŋ2	白	
物	mŋʔ8		
丈	tŋ1		
登	tŋ1		
當	tŋ1	白	
長	tŋ2	白	
腸	tŋ2	白	
堂	tŋ2	白	
唐	tŋ2	白	
塘	tŋ2	白	
轉	tŋ3		
漲	tŋ3	白	
等	tŋ3	文	
斷	tŋ3	白，～臍	
頓	tŋ5	白	
撞	tŋ5	白	
杖	tʰŋ1	白	
湯	tʰŋ1	白	
糖	tʰŋ2	白	
褪	tʰŋ5	白，～衫：脫衣	
燙	tʰŋ5	白	
□	tʰŋ5	重煮	
能	nŋ2	文	
郎	nŋ2	白	
瓤	nŋ2	白	
軟	nŋ3		
楞	nŋ5		
浪	nŋ5	白	
□	nŋ5	鑽	
曾	tsŋ1	文	
增	tsŋ1		
爭	tsŋ1	文	
箏	tsŋ1		
磚	tsŋ1	白	
贓	tsŋ1	白	
莊	tsŋ1	白	
裝	tsŋ1	白	
妝	tsŋ1	白	
曾	tsŋ2	～經	
嘗	tsŋ2	白	
指	tsŋ3	～甲	
贈	tsŋ5		
鑽	tsŋ5	白	
狀	tsŋ5	白	
臓	tsŋ5	小～：小腸	
穿	tsʰŋ1	白，～針	
伸	tsʰŋ1	俗，～手	
倉	tsʰŋ1	白	
瘡	tsʰŋ1	白	
村	tsʰŋ1	白	
牀	tsʰŋ2	白	
吮	tsʰŋ3	去骨食	
串	tsʰŋ5	白	
□	tsʰŋʔ8	猶豫拖拉	
生	sŋ1	文	
牲	sŋ1		
笙	sŋ1		
甥	sŋ1		
酸	sŋ1	白	
霜	sŋ1	白	
栓	sŋ1	白	
衷	sŋ1	白	
桑	sŋ1	白	
牀	sŋ2	俗，籠～	
損	sŋ3	白	
磢	sŋ3	～石	
算	sŋ5	白	
蒜	sŋ5	白	
□	sŋʔ8	鼻吸入	
耕	kŋ1		
庚	kŋ1		
缸	kŋ1	白	
扛	kŋ1	白	
光	kŋ1	白	
梗	kŋ3	文	
廣	kŋ3	白	
捲	kŋ3	白	
卷	kŋ3	白，一～冊	
管	kŋ3	白	
更	kŋ5	～加	
槓	kŋ5		
鋼	kŋ5	白	
□	kŋʔ8	手捏	
鏗	kʰŋ1		
康	kʰŋ1	白，姓	
糠	kʰŋ1	白	
勸	kʰŋ5	白	
囥	kʰŋ5	藏	
礦	kʰŋ5		
遠	hŋ1	白	
昏	hŋ1	白	
荒	hŋ1	白	
方	hŋ1	白	
園	hŋ2	白	
□	hŋʔ8	應答詞	
央	ŋ1	白，中～	
秧	ŋ1	白	
掩	ŋ1	訓	
黃	ŋ2	白	
影	ŋ3	白	
暈	ŋ5	白，月～	
䁐	ŋ5	～望	
眏𥉽	ŋ5		
兵	piŋ1		
冰	piŋ1		
平	piŋ2	文	
朋	piŋ2	文	
秉	piŋ3		
炳	piŋ3		
并	piŋ5		
並	piŋ5		
病	piŋ5	文	
烹	pʰiŋ1	又	
膨	pʰiŋ2	又	
評	pʰiŋ2		
坪	pʰiŋ2		
朋	pʰiŋ2	白，～黨	
併	pʰiŋ5		
聘	pʰiŋ5		
姘	pʰiŋ5		
明	biŋ2	文	
名	biŋ2	文	
茗	biŋ2		
銘	biŋ2		
鳴	biŋ2		
盟	biŋ2		
萌	biŋ2		
猛	biŋ3		
孟	biŋ5		
命	biŋ5	文	
燈	tiŋ1		
疔	tiŋ1		
釘	tiŋ1	文	
登	tiŋ1		
廷	tiŋ2		
亭	tiŋ2	文	
庭	tiŋ2	文	
重	tiŋ2	白，～來	
澄	tiŋ2		
頂	tiŋ3		
等	tiŋ3	文	
戥	tiŋ3		
中	tiŋ5	白，～意	
訂	tiŋ5		
定	tiŋ5	文	
鄭	tiŋ5	文	
錠	tiŋ5	文	
汀	tʰiŋ1		
停	tʰiŋ2		
騰	tʰiŋ2		
謄	tʰiŋ2		
逞	tʰiŋ3		
艇	tʰiŋ3		
挺	tʰiŋ3		
聽	tʰiŋ5	～便	
