iε	3	叶页额[～门头，额头]□[～了，瘪了]	
iε	5	腋	
kua	1	瓜	
kua	2	括□[手脚～，瘸]	
kua	3	刮寡剐	
kua	5	挂褂	
kʰua	1	夸	
kʰua	3	垮	
kʰua	5	跨挎胯	
kue	2	□[～下，蹲]帼国	
kue	3	国	
kue	5	□[压～，变形]	
ʨyε	2	决诀绝攫掘崛厥爵蹶	
ʨyε	3	倔蕨橘-□[～kuɑ2，动作不灵活]	
ʨʰyε	1	缺[～德]	
ʨʰyε	3	缺[～席]	
ʨʰyε	5	却	
ɕyε	1	薛=靴削[～弱]	
ɕyε	3	血穴	
yε	2	阅跃	
yε	3	月岳越悦□[～tsʰo3，崴脚]	
piəu	1	标-	
piəu	3	表婊裱	
pʰiəu	2	瓢	
pʰiəu	5	票	
miəu	2	苗-□[～心，留心]	
miəu	3	秒-□[～量，估]	
miəu	5	谬	
miəu	6	庙妙-	
tiəu	1	丢叼兜碉逗	
tiəu	2	条头	
tiəu	3	陡屌斗-[一～]	
tiəu	5	吊钓调[～子]掉	
tiəu	6	豆痘	
tʰiəu	1	偷挑-[一～水，担水]	
tʰiəu	2	调	
tʰiəu	3	抖-[～落]	
tʰiəu	5	跳透	
ȵiəu	1	妞	
ȵiəu	2	牛□[太～，粘人]	
ȵiəu	3	钮	
ȵiəu	5	□[～紧，拧]拗	
ȵiəu	6	尿	
liəu	1	□[牛～人，牛攻击人]	
liəu	2	刘留流瘤硫楼撩辽镣	
liəu	3	柳绿□[(丢了)]	
liəu	5	溜□[～鸡，唤鸡]	
liəu	6	撂漏	
ʨiəu	1	纠究阄揪浇胶-焦	
ʨiəu	2	求=桥荞□[～起我，朝着我]	
ʨiəu	3	酒久九韭狡	
ʨiəu	5	救臼柩叫	
ʨiəu	6	旧就疚舅轿	
ʨʰiəu	1	秋蚯鳅搊[～尿，催小孩子屎尿]	
ʨʰiəu	2	球囚求-	
ʨʰiəu	3	□[～眼，刺眼]	
ʨʰiəu	5	翘-	
ɕiəu	1	休修羞□[tsʰo5~,馊]	
ɕiəu	2	苕□[(笨)]	
ɕiəu	3	朽粟晓小	
ɕiəu	5	秀宿袖绣锈笑瘦	
kiəu	1	沟勾钩篝	
kiəu	3	狗枸	
kiəu	5	够垢构购	
kʰiəu	1	抠眍[～tsən1，眼睑里的痘]□[～子，发育不良]	
kʰiəu	3	口	
kʰiəu	5	扣叩寇	
