說	sueʔ阴入					
悅	iak阳入					
閲	iak阳入					
髮	huak阴入					
發	huak阴入					
伐	huak阳入					
筏	huak阳入					
罰	huak阳入					
襪	bueʔ阳入	gueʔ阳入				
厥	kʰiak阴入					
孓						
闕	kʰiak阴入					
掘	kut阳入					
橛						
月	gueʔ阳入					
噦	ueʔ阴入					
越	iak阳入					
曰	iak阴入					
粵	iak阳入					
決	kiak阴入					
訣	kiak阴入					
缺	kʰiak阴入	kʰiʔ阴入				
血	hueʔ阴入					
穴	hiaʔ阳入					
吞	tʰun阴平					
根	kin阴平					
跟	kin阴平					
墾						
懇						
齦	ŋin阳平					
痕	hun阳平					
很	hin阴上					
恨	hin阴上					
恩	in阴平					
彬	pin阴平					
賓	pin阴平					
檳	pin阴平					
殯	pin阴去					
貧	pin阳平					
頻	pin阳平					
牝	pʰin阴上					
閩	min阴上	maŋ阴上				
民	min阳平					
泯	min阴上					
敏	miaŋ阴上					
憫	min阴上					
鄰	lin阳平					
鱗	lin阳平	laŋ阳平				
磷	lin阳平					
吝	lin阳上					
津	tsin阴平					
盡	tsin阳上					
進	tsin阴去					
晉	tsin阴去					
親	tsʰin阴平					
親						
秦	tsʰin阳平					
辛	sin阴平					
新	sin阴平					
薪	sin阴平					
信	sin阴去					
訊	sin阴去					
珍	tin阴平					
鎮	tin阴去					
趁	tsʰeŋ阴去	tʰaŋ阴去				
陳	tsʰin阳平	taŋ阳平				
塵	tin阳平	tʰun阳平				
陣	tin阴去	tsun阳去				
榛						
臻						
襯	tsʰin阴去	tsʰeŋ阴去				
真	tsin阴平					
診	tsin阴上					
疹	tsin阴上					
振	tsin阴上					
震	tsin阴上					
娠	sin阳平					
神	sin阳平					
身	sin阴平					
申	sin阴平					
伸	sin阴平					
娠						
辰	sin阳平					
晨	sin阳平					
臣	sin阳平					
腎	siaŋ阳上					
慎	sim阳上					
人	dzin阳平	naŋ阳平				
仁	dzin阳平					
忍	dzim阴上	nun阴上				
認	dzin阳去					
刃	dzim阴上					
巾	kin阴平					
緊	kin阴上					
僅	kin阴上					
銀	nin阳平					
釁	hin阳上					
因	in阴平					
姻	in阴平					
印	in阴去					
寅	in阳平					
引	in阴上					
斤	kin阴平					
筋	kin阴平					
謹	kin阴上					
勁	keŋ阳上	keŋ阳去				
勤	kʰin阳平					
芹	kʰin阳平					
近	kin阳上					
近						
欣	hin阴平					
殷	in阴平					
隱	in阴上					
筆	pit阴入					
畢	pit阳入					
必	pit阴入					
匹	pʰit阴入					
弼	pit阴入					
密	miak阳入	bak阳入				
蜜	bit阳入					
昵	nek阳入					
栗	laʔ阳入					
七	tsʰit阴入					
漆	tsʰak阴入					
疾	tsit阳入					
悉	sek阴入					
膝	sit阴入					
窒	tsit阴入	tʰak阴入				
侄	tiak阳入					
秩	tiak阳入					
瑟	siak阴入	sit阴入				
虱	sak阴入					
質	tsit阴入					
實	sit阳入	tsak阳入				
失	sit阴入					
室	sit阴入					
日	dzit阳入					
吉	kit阴入					
一	tsek阳入					
一	it阴入	tsit阳入				
乙	it阴入					
逸	ek阳入					
訖						
乞	kʰit阴入					
迄						
奔	pun阴平					
本	pun阴上					
噴	pʰun阴去					
噴						
盆	pʰun阳平					
笨	pun阳上					
門	muĩ阳平					
悶	mun阳去					
敦	tun阴平					
墩	tun阴平					
頓	tun阳上	tuĩ阳去				
褪	tʰe阴去					
屯	tʰun阳平					
豚	tʰun阳平					
飩	tʰun阴平					
臀	tʰun阳平					
囤	tʰun阳平	tun阳上				
沌						
盾	tun阳上					
鈍	tun阳上					
遁	tun阳上					
嫩	nun阴上					
論	lun阳上					
崙	lun阳平					
論						
尊	tsun阴平					
村	tsʰun阴平	tsʰuĩ阴平				
忖						
寸	tsʰun阴去					
存	tsʰun阳平					
蹲	tun阴平					
孫	sun阴平	suĩ阴平				
損	sun阴上					
遜	sun阴去					
昆	kʰun阴平					
崑	kʰun阴平					
滾	kun阴上					
棍	kun阴去					
坤	kʰun阴平					
捆	kʰun阴上					
困	kʰun阴去					
昏	hun阴平	huĩ阴平				
婚	hun阴平					
魂	hun阳平					
餛	tʰun阴平					
混	hun阳上					
渾	hun阳平					
温	un阴平					
瘟	un阴平					
穩	un阴上					
倫	lun阳平					
淪	lun阳平					
輪	lun阳平	lin阳平				
遵	tsun阴平					
俊	tsun阴去					
竣	tsun阴去					
皴	tsʰun阴平					
荀	sun阳平					
詢	sun阳平					
筍	sun阴上					
迅	sin阴去					
浚	tsun阴去					
旬	sun阳平					
循	sun阳平					
巡	sun阳平					
殉	sun阴去					
椿	tsʰun阴平					
諄						
肫	tun阴平					
準	tsun阴上					
准	tsun阴上					
春	tsʰun阴平					
蠢	tsʰun阴上					
唇	tun阳平					
盾	tun阳上					
順	sun阴上					
舜	sun阴去					
瞬	sun阴去					
純	sun阳平					
蒓	sun阳平					
醇	sun阳平					
潤	dzun阳上					
閏	dzun阳上					
均	kin阴平	kun阴平				
鈞	kun阴平					
菌	kʰun阴上					
窘						
隕	un阴上					
匀	un阳平					
允	un阴上	dzun阴上				
尹	in阴上					
分	hun阴平	pun阴平				
粉	hun阴上					
糞	hun阴去	pun阴去				
奮	hun阴去					
芬	hun阴平					
紛	hun阴平					
忿	hun阴上					
墳	hun阳平	pʰun阳平				
焚	hun阳平					
憤	hun阴去					
忿	hun阴去					
份	hun阳去					
文	bun阳平					
紋	bun阳平					
蚊	bun阳平					
聞	bun阳上					
吻	bun阴上					
刎	bun阴上					
問	muĩ阳去					
君	kun阴平					
軍	kun阴平					
群	kun阴平	kʰun阴平				
裙	kun阳平					
郡	kun阳上					
熏	hun阴平					
勛	hun阴平					
薰	hun阴平					
葷	hun阴平					
訓	hun阴去					
熨	un阳上					
雲	hun阳平					
云	hun阳平					
韻	un阳上					
運	un阳上					
暈	un阳上	hun阴平				
不	put阴入					
勃	puak阳入					
脖	puak阳入					
沒	muak阳入	mut阳入				
突	tut阳入	tʰut阳入				
卒	tsut阴入					
猝						
骨	kut阴入					
窟	kʰut阴入					
忽	hut阴入					
核	hut阳入	hek阳入				
律	lut阳入					
率	lut阳入					
卒						
戌						
恤	sut阴入					
絀	tsuak阳上	tsuaʔ阴上				
蟀	sut阴入					
率	sut阴入					
出	tsʰut阴入					
術	sut阳入					
述	sut阳入					
秫	sut阳入					
橘	kit阴入					
弗	hut阴入					
拂	hut阴入					
佛	hut阳入					
物	mut阳入					
勿	mut阳入					
屈	kʰut阴入					
掘	kut阳入					
倔	kut阳入					
氯	liok阳入					
幫	paŋ阴平					
榜	paŋ阴上					
謗	paŋ阴上					
滂	pʰaŋ阳平					
旁	pʰaŋ阳平					
傍	paŋ阳上					
忙	maŋ阳平					
芒	maŋ阳平					
茫	maŋ阳平					
莽	maŋ阴上					
當	taŋ阴平	tŋ阴平				
黨	taŋ阴上					
擋	taŋ阴上	teŋ阴上				
當						
湯	tʰaŋ阴平	tʰŋ阴平				
倘	tʰaŋ阴上					
躺	tʰaŋ阴上					
燙	tʰaŋ阴去					
趟	tʰaŋ阴去					
堂	tʰaŋ阳平	tŋ阳平				
唐	tʰaŋ阳平					
糖	tʰŋ阳平					
塘	tʰaŋ阳平	tŋ阳平				
螳	tʰaŋ阳平					
蕩	taŋ阳上	taŋ阴去				
宕	taŋ阴去					
囊	naŋ阳平	laŋ阴上				
曩	naŋ阳平					
狼	laŋ阳平					
廊	laŋ阳平					
郎	laŋ阳平	nŋ阳平				
螂	laŋ阳平					
朗	laŋ阴上					
浪	laŋ阳上					
臧						
贓	tsaŋ阴平					
髒	tsaŋ阴平					
葬	tsaŋ阴去					
倉	tsʰaŋ阴平					
蒼	tsʰaŋ阴平	tsʰŋ阴平				
藏	tsʰaŋ阳平					
藏	tsaŋ阳上					
臓	tsaŋ阳上					
桑	saŋ阴平	sioŋ阴平				
喪	saŋ阴平					
嗓	saŋ阴平					
喪	saŋ阴去					
岡	kaŋ阴平					
剛	kaŋ阴平					
鋼	kaŋ阴平	kŋ阴去				
缸	kaŋ阴平					
綱	kaŋ阴平					
崗	kaŋ阴上					
康	kʰaŋ阴平					
糠	kʰaŋ阴平					
慷	kʰaŋ阴平					
抗	kʰaŋ阴去					
炕	kʰaŋ阴去					
昂						
杭	haŋ阳平					
航	haŋ阳平	pʰaŋ阳平				
行	haŋ阳平	heŋ阳平				
兩	nio阴上					
娘	niaŋ阳平	nio阳平				
釀	dziaŋ阳上	niaŋ阳上				
良	liaŋ阳平					
凉	liaŋ阳平	ne阳平				
量	liaŋ阳平	nio阳平				
糧	nio阳平	nio阳平				
梁	liaŋ阳平	nio阳平				
粱	liaŋ阳平	nio阳平				
兩	liaŋ阳上	no阳上				
亮	liaŋ阳上					
輛	liaŋ阴上	nio阳平				
量	liaŋ阳上					
諒	liaŋ阳上					
將	tsiaŋ阴平					
漿	tsiaŋ阴平	tsiõ阴平				
蔣	tsiõ阴上					
槳	tsiõ阴上					
獎	tsiaŋ阴去					
將	tsiaŋ去声					
醬	tsiõ阴去					
槍	tsʰiõ阴平					
搶	tsʰiõ阴上					
牆	tsʰiõ阳平					
戕						
匠	tsiaŋ阳上					
相	siaŋ阴平	sio阴平				
厢	siaŋ阴平	siõ阴平				
鑲	siaŋ阴平	siõ阴平				
箱	siõ阴平					
襄	siaŋ阴平					
想	siaŋ阴上	siõ阳上				
鯗						
相	siaŋ阴去	siõ阴去				
詳	siaŋ阳平					
祥	siaŋ阳平					
像	tsʰiaŋ阳上	tsʰiõ阳上				
象	tsʰiõ阳上					
張	tsiaŋ阴平	tiõ阴平				
漲	tsiaŋ阴去	tiõ阴去				
長	tsʰiaŋ阳平	tŋ阳平				
帳	tsiaŋ阳上	tiõ阴去				
賬	tiõ阴去					
脹	tsiaŋ阴去	tiõ阴去				
暢	thiaŋ阴去					
悵	tsʰiaŋ阴去					
長	tsiaŋ阴上					
腸	tŋ阳平					
場	tiõ阳平					
丈	tsiaŋ阳上	tiõ阳上				
杖	tsiaŋ阳上					
仗	tsiaŋ阴去					
莊	tsuaŋ阴平	tsŋ阴平				
裝	tsuaŋ阴平	tsŋ阴平				
壯	tsaŋ阴去					
瘡	tsʰŋ阴平					
創	tsʰaŋ阴去					
牀	tsʰŋ阳平					
狀	tsuaŋ阳上					
霜	suaŋ阴平	sŋ阴平				
孀	suaŋ阴平	sŋ阴平				
爽	suaŋ阴上					
章	tsiaŋ阴平					
樟	tsiaŋ阴平					
掌	tsiaŋ阴上					
障	tsiaŋ阴去					
昌	tsʰiaŋ阴平					
倡	tsʰiaŋ阴去					
廠	tsʰiaŋ阴上					
唱	tsʰiaŋ阴去	tsʰio阴去				
倡						
商	siaŋ阴平					
傷	siaŋ阴平	siõ阴平				
賞	siõ阴上					
餉	hiaŋ阴上					
常	siaŋ阳平					
嘗	siaŋ阳平					
償	siaŋ阳平					
裳	siaŋ阳平					
上	siaŋ阳上	tsiõ阳上				
尚	siaŋ阳上	siõ阳去				
上						
瓤						
壤	dziaŋ阴上					
攘	dziaŋ阴上					
嚷	dziaŋ阴上					
讓	dziaŋ阳上					
疆	kiaŋ阴平					
僵	kiaŋ阴平					
姜	kiaŋ阴平	kiõ阴平				
薑	kiõ阴平					
羌	kiõ阴平					
強	kʰiaŋ阳平	kiõ阳平				
強	kʰiaŋ阴上					
仰	iaŋ阴上					
香	hiaŋ阴平	hiõ阴平				
鄉	hiaŋ阴平	hiõ阴平				
享	hiaŋ阴上					
響	hiaŋ阴上					
向	hiaŋ阴去					
央	iaŋ阴平	ŋ阴平				
秧	iaŋ阴平	ŋ阴平				
殃	iaŋ阴平					
羊	iõ阳平					
洋	iaŋ阳平	iõ阳平				
楊	iaŋ阳平	iõ阳平				
揚	iaŋ阳平	iõ阳平				
陽	iaŋ阳平	iõ阳平				
養	iaŋ阴上					
癢	iaŋ阴上	hai阳平				
樣	iaŋ阳上	iõ阳去				
恙	iaŋ阳上					
博	pʰak阴入					
薄	poʔ阳入	po阳平				
泊	paʔ阴入					
莫	mok阳入	moʔ阳入				
膜	moʔ阳入					
摸	mo阴平	moŋ阳平				
寞	moʔ阳入					
幕	mok阳入	mu阳上				
託	tʰoʔ阴入					
托	tʰoʔ阴入					
鐸	tok阳入					
踱	tok阳入					
度	tou阳去					
諾	noʔ阳入					
落	loʔ阳入	lak阴入				
洛	loʔ阳入					
駱	loʔ阳入					
絡	loʔ阳入					
酪	loʔ阳入					
烙	loʔ阳入					
樂	lok阳入	gak阳入				
作	tsak阴入	tsoʔ阴入				
錯	tsʰo阴去					
愽	puaʔ阳入					
昨	tsak阳入	tsoʔ阳入				
索	soʔ阴入					
各	kak阴入					
閣	koʔ阴入					
胳	koʔ阴入					
鄂	gak阳入					
鱷	gak阳入					
壑	hoʔ阳入					
鶴	hoʔ阳入					
惡						
掠	liak阳入	liaʔ阳入				
略	liak阳入					
爵	tsiak阴入					
雀	tsʰiak阴入					
鵲	tsʰiak阴入					
嚼	tsiak阴入					
削	siak阴入	siaʔ阴入				
著						
著						
酌	tsiak阴入					
綽	tsʰiak阴入					
勺						
芍						
若	dziak阳入	na阳去				
弱	dziak阳入					
腳	kiok阴入					
卻	kʰiak阴入					
虐	niak阳入					
瘧	niak阳入					
約	iak阴入	ioʔ阴入				
鉻						
方	paŋ阴平					
躍	iak阳入	iauh阴入				
光	kuaŋ阴平	kuĩ阴平				
廣	kuaŋ阳上	kuĩ阳上				
曠	kʰuaŋ阴去					
荒	huaŋ阴平	huĩ阴平				
慌	huaŋ阴平					
恍	huaŋ阴上					
謊	huaŋ阴上					
黃	uĩ阳平					
蝗	huaŋ阳平					
皇	huaŋ阳平					
汪	uaŋ阴平					
方	huaŋ阴平	hŋ阴平				
肪	huaŋ阴平					
仿	huaŋ阴上					
放	huaŋ阴去	paŋ阴去				
芳	huaŋ阴平	pʰaŋ阴平				
妨	huaŋ阳平					
紡	huaŋ阴上					
仿	huaŋ阴上					
彷	pʰaŋ阳平					
訪	huaŋ阴上					
房	huaŋ阳平	paŋ阳平				
防	huaŋ阳平					
亡	buaŋ阳平					
忘	buaŋ阳上					
網	maŋ阳上					
望	buaŋ阳上					
忘						
妄	buaŋ阴上					
逛	kuaŋ阴去					
匡	kʰuaŋ阴平					
筐	kʰuaŋ阴平	kʰioŋ阴平				
狂	kʰuaŋ阳平					
況	kʰuaŋ阴去					
枉	uaŋ阴上					
王	uaŋ阳平	hioŋ阳平				
往	uaŋ阴上					
旺	uaŋ阳上					
郭	kueʔ阴入					
擴	kʰuaŋ阴去					
廓	kuak阴入					
霍						
藿	kʰak阴入					
鑊						
縛	hok阳入	pak阳入				
钁						
邦	paŋ阴平					
綁	paŋ阴上					
胖	pʰaŋ阴去					
龐	pʰaŋ阳平					
棒	paŋ阳上					
蚌	paŋ阳上					
樁	tsuaŋ阴平					
撞	tsioŋ阴平					
撞	tsioŋ阳平					
窗	tʰioŋ阴平					
雙	saŋ阴平					
江	kaŋ阴平					
肛	kaŋ阴平					
扛	kʰaŋ阳平	kŋ阴平				
講	kaŋ阴上	koŋ阴上				
港	kaŋ阴上					
耩						
降	kaŋ阴去					
虹	hoŋ阳平	kʰioŋ阳平				
腔	kʰiõ阴平					
降	haŋ阳平					
項	haŋ阳上					
巷	haŋ阳去					
剝	pak阴入					
駁	poʔ阴入					
璞	pʰok阴入					
雹						
卓	toʔ阴入					
桌	toʔ阴入					
琢	tok阴入					
啄	tok阴入					
戳	tsʰok阳入					
濁	dzuak阳入					
戳	tsʰak阳入	tʰok阴入				
捉	tsok阴入					
鐲						
朔	sok阴入					
覺	kak阴入					
角	kak阴入					
餃	kiau阴上					
確	kʰak阴入					
殼	kʰak阴入					
嶽	gak阳入					
岳	gak阳入					
樂	gak阳入					
學	hak阳入	oʔ阳入				
握	ok阴入					
崩	paŋ阴平					
朋	pʰeŋ阳平					
登	teŋ阴平					
燈	teŋ阴平					
等	teŋ阴上	taŋ阴上				
凳	teŋ阴去					
藤	tin阳平					
騰	tʰeŋ阳平					
疼						
謄						
鄧	teŋ阳上					
能	neŋ阳平	leŋ阳平				
楞						
增	tseŋ阴平					
憎	tseŋ阴平					
憎						
曾	tsʰeŋ阳平					
曾	tsaŋ阴平					
曾						
層	tsaŋ阳平					
贈	tseŋ阴去	tsaŋ阴去				
僧	seŋ阴平	tseŋ阴平				
亘						
肯	kʰeŋ阴上	kʰiaŋ阴上				
恆	heŋ阳平					
冰	peŋ阴平					
憑	peŋ阳平					
凌	leŋ阳平					
菱	leŋ阳平					
陵	leŋ阳平					
徵	tseŋ阴平					
澄	teŋ阳平					
懲						
橙	tsʰeŋ阳平					
瞪						
瞪						
蒸	tseŋ阴平					
拯						
證	tseŋ阴去					
症	tseŋ阴去					
稱	tsʰeŋ阴平					
稱	tsʰeŋ阴去					
秤	tsʰin阴去					
乘	seŋ阳平					
繩	sin阳平					
剩	seŋ阳上					
剩						
升	seŋ阴平					
勝	seŋ阴去					
承	seŋ阳平	sin阳平				
丞	seŋ阳平					
仍						
扔						
兢						
凝	ŋeŋ阳平	ŋaŋ阳平				
興	heŋ阴平					
興	heŋ阴去					
應	in阴去	eŋ阴去				
鷹	eŋ阴平					
應	in阴平	eŋ阴平				
蠅	sin阳平					
孕	in阳上	hun阳去				
北	pak阴入					
墨	bak阳入					
默	mek阳入					
德	tek阴入					
得	tek阴入	tit阴入				
忒						
特	tek阳入					
肋	lek阳入					
勒	lek阳入					
則	tsek阴入					
賊	tsʰak阳入					
塞	sak阴入					
刻	kʰek阴入					
克	kʰek阴入					
黑	hek阴入					
逼	pek阴入					
匿	nek阳入					
力	lek阳入	lak阳入				
即	tsek阴入					
鯽	tsit阴入					
稷						
息	sek阴入					
熄	sek阴入					
媳	sek阴入					
飭						
直	tit阳入					
值	tek阳入	tak阳入				
側	tsʰek阴入					
測	tsʰek阴入					
惻	tsʰek阴入					
色	sek阴入					
織	tsit阴入					
職	tsit阴入					
食	sit阳入	tsiaʔ阳入				
蝕	sit阴入	siʔ阴入				
識	sek阴入					
式	sek阴入					
飾	sek阴入					
殖	sit阳入					
植	tsit阳入					
棘	kek阴入	kʰek阴入				
極	kek阳入					
憶	ek阳入					
億	ek阴入					
抑	ek阴入					
翼	ek阳入					
翼	sip阳入	iaʔ阳入				
弘	hoŋ阳平					
國	kok阴入					
或	hueʔ阳入					
惑	ueʔ阳入					
域	ueʔ阳入					
烹						
彭	pʰẽ阳平					
膨	pʰoŋ阳平					
盲	maŋ阳平	me阳平				
猛	meŋ阴上	me阴上				
孟						
打	ta阴上					
冷	leŋ阳平					
撐	tsʰeŋ阴平	tʰe阴平				
澄	teŋ阳上					
鐺	taŋ阴平					
生	seŋ阴平	sẽ阴平				
生	tsʰẽ阴平					
牲	seŋ阴平	sẽ阴平				
笙	seŋ阴平					
甥	sẽ阴平					
省	seŋ阴上	sẽ阴上				
更	keŋ阴平	kẽ阴平				
庚	keŋ阴平	kẽ阴平				
羹	keŋ阴平	kẽ阴平				
哽	keŋ阴上	kẽ阴上				
更	keŋ阴上					
坑	kʰẽ阴平					
硬	ŋe阳上					
亨	heŋ阴平					
行	kiã阳平					
行						
衡	hueŋ阳平					
杏	heŋ阳上					
行						
浜						
迸						
棚	pʰẽ阳平					
萌	meŋ阳平					
爭	tseŋ阴平	tsẽ阴平				
爭						
爭						
箏	tseŋ阴平					
睜	tseŋ阴平					
耕	kẽ阴平					
耿	keŋ阴上					
莖	keŋ阳上					
幸	heŋ阳上					
鶯	eŋ阴平					
鸚	eŋ阴平					
櫻	eŋ阴平					
兵	piã阴平					
丙	piã阴上					
秉	peŋ阴上					
柄	pẽ阴去					
平	pʰeŋ阳平	pẽ阳平				
評	pʰeŋ阳平					
病	pẽ阴去					
明	meŋ阳平					
明						
鳴	meŋ阳平					
盟	meŋ阳平					
皿	meŋ阴上					
命	meŋ阳上	mia阳去				
京	keŋ阴平	kiã阴平				
荆	keŋ阴平					
驚		kiã阴平				
境	keŋ阴上					
景	keŋ阴上					
警	keŋ阴上					
敬	keŋ阴去					
竟	keŋ阴去					
鏡	kiã阴去					
卿	kʰeŋ阴平					
慶	kʰeŋ阴去					
擎	kʰeŋ阳平	kʰia阴去				
鯨	kʰeŋ阳平					
競	keŋ阴去					
迎	ŋeŋ阳平	iã阳平				
英	eŋ阴平					
影	iã阴上					
映	eŋ阴去	iã阴上				
餅	piã阴上					
并	peŋ阴去					
聘	pʰeŋ阴去	pʰiã阴去				
名	mia阳平					
領	nia阴上					
嶺	nia阴上					
拎	leŋ阴平					
令	leŋ阳上					
令						
精	tseŋ阴平	tsiã阴平				
晶	tseŋ阴平	tsiã阴平				
旌	seŋ阴平					
睛	tseŋ阴平					
井	tsẽ阴上					
清	tsʰeŋ阴平					
請	tsʰiã阴上					
情	tsʰeŋ阳平	tsiã阳平				
晴	tseŋ阳上					
靜	tseŋ阳上					
净	tseŋ阳上					
省						
性	seŋ阴去	sẽ阴去				
姓	seŋ阴去	sẽ阴去				
貞	tseŋ阴平					
蟶						
偵	tseŋ阴平					
逞	tʰeŋ阳平					
呈	tʰeŋ阳平					
程	tʰeŋ阳平					
鄭	tẽ阴上					
正	tseŋ阴平	tsiã阴去				
征	tseŋ阴平					
整	tseŋ阴上	tsiã阴上				
政	tseŋ阴去					
正						
聲	siã阴平					
聖	seŋ阴去					
城	siã阳平					
成	seŋ阳平	tsiã阳平				
誠	seŋ阳平					
盛	seŋ阳上					
盛	sin阳平					
頸	keŋ阳上					
勁						
勁						
輕	kʰin阴平					
嬰	eŋ阴平					
纓	eŋ阴平					
盈	eŋ阳平					
贏	iã阳平					
姘	pʰeŋ阴平					
拼	pʰeŋ阴平	piã阳平				
瓶	pʰin阳平	paŋ阳平				
屏	pʰin阳平	pʰeŋ阳平				
屏						
並	peŋ阴去					
銘	meŋ阳平	mia阳平				
冥	meŋ阳平					
丁	teŋ阴平					
釘	teŋ阴平	teŋ阴去				
頂	teŋ阴上					
鼎	teŋ阴上	tiã阴上				
釘						
訂	teŋ阴去					
聽	tʰiã阴平					
汀	tʰeŋ阴平					
廳	tʰiã阴平					
聽						
廷	tʰeŋ阳平					
停	teŋ阳平					
亭	teŋ阳平					
庭	tʰeŋ阳平					
蜓	tʰeŋ阳平					
挺	tʰeŋ阴上					
艇	tʰeŋ阴上					
錠	teŋ阳上	tiã阳去				
定	teŋ阳上	tiã阳去				
寧	neŋ阳平					
寧	leŋ阳平					
佞						
靈	leŋ阳平					
零	leŋ阳平	laŋ阴去				
鈴	leŋ阳平					
鈴						
伶	leŋ阳平					
另	leŋ阳上					
青	tsʰẽ阴平	tsʰaŋ阴平				
蜻	tsʰeŋ阴平					
星	tsʰẽ阴平					
腥	tsʰẽ阴平					
醒	tsʰẽ阴上					
經	keŋ阴平					
徑	keŋ阳上					
磬						
馨	hin阴平	heŋ阴平				
刑	heŋ阳平					
型	heŋ阳平					
形	heŋ阳平					
百	peʔ阴入					
柏	peʔ阴入					
伯	paʔ阴入	peʔ阴入				
迫						
拍	pʰaʔ阴入					
珀						
魄	pʰek阴入	pʰaʔ阴入				
白	peʔ阳入					
帛	peʔ阳入					
陌	mek阳入	muak阳入				
陌						
拆	tʰiaʔ阴入					
擇	tsek阳入					
澤	tsek阳入					
宅						
窄	tsak阳入					
格	keʔ阴入					
客	kʰeʔ阴入					
咳	kʰak阴入					
额						
額	hiaʔ阳入					
赫	hek阴入					
嚇	heʔ阴入					
麥	beʔ阳入					
脈	mek阳入	meʔ阳入				
摘	tiaʔ阴入					
責	tsek阴入					
策	tsʰek阴入					
册	tsʰeʔ阴入					
栅						
革	kek阴入	keʔ阴入				
隔	keʔ阴入					
核	hek阳入	hut阳入				
厄	ak阴入					
扼	ak阴入					
軛						
碧	pʰek阴入					
戟						
隙	kʰiaʔ阴入					
劇	kiak阳入					
屐	kiaʔ阳入					
逆	ŋek阳入					
璧	pek阴入	piaʔ阴入				
僻	pʰek阴入	pʰiaʔ阳入				
闢	pʰek阴入	pʰiaʔ阴入				
積	tsek阴入					
跡	tsiaʔ阴入					
脊	tsiaʔ阴入					
籍	tsiaʔ阳入					
藉						
昔	sek阴入					
惜	sek阴入	sioʔ阴入				
席	tsiaʔ阳入	tsʰioʔ阳入				
夕						
擲						
隻	tsiaʔ阴入					
炙						
赤	tsʰiaʔ阴入					
赤						
斥	tʰiak阴入					
尺	tsʰioʔ阴入					
射						
適	sek阴入					
釋	sek阴入					
石	sek阳入	tsioʔ阳入				
石						
碩	sek阳入					
益	ek阴入	iaʔ阴入				
亦	ek阳入					
譯	ek阳入					
易						
液	ek阳入					
腋						
壁	piaʔ阴入					
霹	pʰek阴入					
劈	pʰek阴入					
覓	mek阳入					
滴	tiʔ阴入					
嫡						
的	tek阴入					
踢	tʰek阴入	tʰak阴入				
剔	tʰek阴入					
狄	tek阳入					
笛	tek阳入					
敵	tek阳入					
糴	tiaʔ阳入					
溺	nek阳入					
溺						
歷	lek阳入					
曆	lek阳入					
績	tsek阴入					
戚	tsʰek阴入					
寂	tsek阳入					
錫	siaʔ阴入					
析	sek阴入					
擊	kek阴入					
激	kek阴入					
喫	kʰei阴去					
礦	kʰuaŋ阴去					
橫	huẽ阳平					
轟	hoŋ阴平					
宏	hoŋ阳平					
兄	hiã阴平					
榮	ioŋ阳平	eŋ阳平				
永	ioŋ阴上	eŋ阴上				
永						
泳	eŋ阳上					
咏	ioŋ阴上	eŋ阴上				
傾	kʰeŋ阴平					
頃	kʰeŋ阴上					
瓊	kʰeŋ阳平					
營	eŋ阳平	iã阳平				
塋	eŋ阳平					
穎	eŋ阴上					
螢	eŋ阳平					
螢						
迥	kʰeŋ阴上					
虢						
獲	ueʔ阳入					
劃	ueʔ阳入					
役	ek阳入					
疫	ek阳入	ueʔ阳入				
篷	pʰoŋ阳平					
蓬	pʰoŋ阳平					
蒙	moŋ阳平					
懵	moŋ阴平					
東	toŋ阴平	taŋ阴平				
董	toŋ阴上					
懂	toŋ阴上					
棟	toŋ阴去					
凍	toŋ阴去					
通	tʰoŋ阴平	tʰaŋ阴平				
桶	tʰaŋ阴上					
捅	tʰoŋ阴上					
痛	tʰoŋ阴去	tʰiã阴去				
同	tʰoŋ阳平	taŋ阳平				
銅	taŋ阳平					
桐	tʰoŋ阳平					
筒	tʰoŋ阳平	taŋ阳平				
童	tʰoŋ阳平					
瞳	tʰoŋ阳平	taŋ阳平				
動	toŋ阳上	tʰaŋ阳上				
洞	toŋ阳去	taŋ阳去				
籠	loŋ阳平	laŋ阳平				
聾	laŋ阳平					
攏	loŋ阴上					
弄	noŋ阳上	moŋ阳上				
棕	tsoŋ阴平	tsaŋ阴平				
鬃	tsoŋ阴平	tsaŋ阴平				
總	tsoŋ阴上					
粽	tsaŋ阴去					
聰	tsʰoŋ阴平					
匆	tsʰoŋ阴平					
葱	tsʰoŋ阴平	tsʰaŋ阴平				
囱	tsʰoŋ阴平					
叢	tsʰoŋ阳平	tsaŋ阳平				
送	saŋ阴去					
公	koŋ阴平	kaŋ阴平				
工	kaŋ阴平					
功	koŋ阴平					
攻	koŋ阴平					
貢	koŋ阴去					
空	kʰoŋ阴平	kʰaŋ阴平				
孔	kʰoŋ阴上					
控	kʰoŋ阴去					
空						
烘	hoŋ阴平	haŋ阴平				
哄	hoŋ阴上					
紅	hoŋ阳平	aŋ阳平				
洪	hoŋ阳平	anŋ阳平				
鴻	hoŋ阳平					
虹	hoŋ阳平					
汞	koŋ阴去					
汞						
洪	hioŋ阳平					
閧						
翁	ioŋ阴平	aŋ阴平				
瓮	aŋ阴去					
冬	toŋ阴平	taŋ阴平				
統	tʰoŋ阴上					
農	loŋ阳平					
膿	naŋ阳平					
膿						
宗	tsoŋ阴平					
鬆	soŋ阴平	saŋ阴平				
宋	soŋ阴去					
風	hoŋ阴平					
瘋	hoŋ阴平					
諷	hoŋ阴上					
豐	hoŋ阴平					
馮	pʰaŋ阳平					
